Timestamp,User Count,Type,Name,Requests/s,Failures/s,9000%,9500%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1612454176,0,,Aggregated,0.000000,0.000000,N/A,N/A,0,0,0,0,0,0,0
1612454177,1,GET,/healthcheck,0.000000,0.000000,16,16,16,0,0,6.874999999922693,0,16.00000000144064,16.0
1612454177,1,GET,/square/1,0.000000,0.000000,16,16,16,0,0,7.812499999772626,0,15.99999999962165,13.0
1612454177,1,GET,/square/10,0.000000,0.000000,16,16,15,0,0,3.0666666666850992,0,15.99999999962165,15.0
1612454177,1,GET,/square/2,0.000000,0.000000,16,16,16,0,0,0.9999999999763531,0,15.99999999962165,13.0
1612454177,1,GET,/square/3,0.000000,0.000000,16,16,15,0,15,9.466666666776291,0,16.00000000144064,13.0
1612454177,1,GET,/square/4,0.000000,0.000000,16,16,15,0,0,6.199999999807915,0,15.99999999962165,14.0
1612454177,1,GET,/square/5,0.000000,0.000000,16,16,15,0,0,5.133333333166472,0,15.99999999962165,14.0
1612454177,1,GET,/square/6,0.000000,0.000000,16,16,15,0,0,7.266666667055688,0,16.00000000144064,14.0
1612454177,1,GET,/square/7,0.000000,0.000000,31,31,15,0,0,3.1333333333653477,0,31.000000000858563,14.0
1612454177,1,GET,/square/8,0.000000,0.000000,16,16,15,0,15,8.400000000134847,0,16.00000000144064,14.0
1612454177,1,GET,/square/9,0.000000,0.000000,16,16,15,0,0,6.266666666730695,0,16.00000000144064,14.0
1612454177,1,,Aggregated,0.000000,0.000000,31,31,168,0,0,5.863095238098703,0,31.000000000858563,14.0
1612454178,1,GET,/healthcheck,0.000000,0.000000,16,16,26,0,0,5.423076923132332,0,16.00000000144064,16.0
1612454178,1,GET,/square/1,0.000000,0.000000,16,16,32,0,0,7.281249999834927,0,15.99999999962165,13.0
1612454178,1,GET,/square/10,0.000000,0.000000,16,16,31,0,0,5.548387096907039,0,16.00000000144064,15.0
1612454178,1,GET,/square/2,0.000000,0.000000,16,16,32,0,0,2.4687499999345164,0,15.99999999962165,13.0
1612454178,1,GET,/square/3,0.000000,0.000000,16,16,32,0,0,7.8437500000063665,0,16.00000000144064,13.0
1612454178,1,GET,/square/4,0.000000,0.000000,16,16,32,0,0,7.34375000001819,0,16.00000000144064,14.0
1612454178,1,GET,/square/5,0.000000,0.000000,16,16,32,0,0,4.374999999924967,0,15.99999999962165,14.0
1612454178,1,GET,/square/6,0.000000,0.000000,16,16,32,0,0,5.84375000022419,0,16.00000000144064,14.0
1612454178,1,GET,/square/7,0.000000,0.000000,31,31,32,0,0,5.84374999988313,0,31.000000000858563,14.0
1612454178,1,GET,/square/8,0.000000,0.000000,16,16,31,0,0,6.064516129035544,0,16.00000000144064,14.0
1612454178,1,GET,/square/9,0.000000,0.000000,16,16,31,0,0,5.548387096789685,0,16.00000000144064,14.0
1612454178,1,,Aggregated,0.000000,0.000000,31,31,343,0,0,5.787172011663505,0,31.000000000858563,13.962099125364432
1612454179,1,GET,/healthcheck,7.000000,0.000000,16,16,54,0,0,5.796296296331867,0,16.00000000144064,16.0
1612454179,1,GET,/square/1,9.000000,0.000000,16,16,47,0,0,6.297872340315309,0,16.00000000144064,13.0
1612454179,1,GET,/square/10,8.000000,0.000000,16,16,46,0,0,5.10869565222611,0,16.00000000144064,15.0
1612454179,1,GET,/square/2,9.000000,0.000000,16,16,47,0,0,3.361702127570405,0,15.99999999962165,13.0
1612454179,1,GET,/square/3,9.000000,0.000000,16,16,47,0,0,7.680851063807805,0,16.00000000144064,13.0
1612454179,1,GET,/square/4,9.000000,0.000000,16,16,47,0,0,6.0000000000226015,0,16.00000000144064,14.0
1612454179,1,GET,/square/5,9.000000,0.000000,16,16,47,0,0,4.617021276491404,0,15.99999999962165,14.0
1612454179,1,GET,/square/6,9.000000,0.000000,16,16,47,0,0,6.319148936335238,0,16.00000000144064,14.0
1612454179,1,GET,/square/7,8.000000,0.000000,31,31,47,0,0,5.297872340382495,0,31.000000000858563,14.0
1612454179,1,GET,/square/8,8.000000,0.000000,16,16,46,0,0,6.1521739130710005,0,16.00000000144064,14.0
1612454179,1,GET,/square/9,8.000000,0.000000,16,16,46,0,0,5.717391304405401,0,16.00000000144064,14.0
1612454179,1,,Aggregated,93.000000,0.000000,31,31,521,0,0,5.669865642993711,0,31.000000000858563,14.024952015355087
1612454180,1,GET,/healthcheck,11.000000,0.000000,16,16,69,0,0,5.913043478252855,0,16.00000000144064,16.0
1612454180,1,GET,/square/1,12.500000,0.000000,16,16,63,0,0,5.968253968141711,0,16.00000000144064,13.0
