Timestamp,User Count,Type,Name,Requests/s,Failures/s,9000%,9500%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1612451250,0,,Aggregated,0.000000,0.000000,N/A,N/A,0,0,0,0,0,0,0
1612451251,1,,Aggregated,0.000000,0.000000,N/A,N/A,0,0,0,0,0,0,0
1612451252,1,,Aggregated,0.000000,0.000000,N/A,N/A,0,0,0,0,0,0,0
1612451253,1,,Aggregated,0.000000,0.000000,N/A,N/A,0,0,0,0,0,0,0
1612451254,1,,Aggregated,0.000000,0.000000,N/A,N/A,0,0,0,0,0,0,0
1612451255,1,GET,/square/1,0.000000,0.000000,4100,4100,1,1,4077.99999999952,4077.99999999952,4077.99999999952,4077.99999999952,0.0
1612451255,1,,Aggregated,0.000000,0.000000,4100,4100,1,1,4077.99999999952,4077.99999999952,4077.99999999952,4077.99999999952,0.0
1612451256,1,GET,/square/1,0.000000,0.000000,4100,4100,1,1,4077.99999999952,4077.99999999952,4077.99999999952,4077.99999999952,0.0
1612451256,1,,Aggregated,0.000000,0.000000,4100,4100,1,1,4077.99999999952,4077.99999999952,4077.99999999952,4077.99999999952,0.0
1612451257,1,GET,/square/1,0.000000,0.000000,4100,4100,1,1,4077.99999999952,4077.99999999952,4077.99999999952,4077.99999999952,0.0
1612451257,1,,Aggregated,0.000000,0.000000,4100,4100,1,1,4077.99999999952,4077.99999999952,4077.99999999952,4077.99999999952,0.0
1612451258,1,GET,/square/1,0.000000,0.000000,4100,4100,1,1,4077.99999999952,4077.99999999952,4077.99999999952,4077.99999999952,0.0
1612451258,1,,Aggregated,0.000000,0.000000,4100,4100,1,1,4077.99999999952,4077.99999999952,4077.99999999952,4077.99999999952,0.0
1612451259,1,GET,/square/1,0.166667,0.166667,4100,4100,1,1,4077.99999999952,4077.99999999952,4077.99999999952,4077.99999999952,0.0
1612451259,1,GET,/square/2,0.000000,0.000000,4100,4100,1,1,4078.0000000004293,4078.0000000004293,4078.0000000004293,4078.0000000004293,0.0
1612451259,1,,Aggregated,0.166667,0.166667,4100,4100,2,2,4078.0000000004293,4077.9999999999745,4077.99999999952,4078.0000000004293,0.0
1612451260,1,GET,/square/1,0.166667,0.166667,4100,4100,1,1,4077.99999999952,4077.99999999952,4077.99999999952,4077.99999999952,0.0
1612451260,1,GET,/square/2,0.000000,0.000000,4100,4100,1,1,4078.0000000004293,4078.0000000004293,4078.0000000004293,4078.0000000004293,0.0
1612451260,1,,Aggregated,0.166667,0.166667,4100,4100,2,2,4078.0000000004293,4077.9999999999745,4077.99999999952,4078.0000000004293,0.0
1612451261,1,GET,/square/1,0.166667,0.166667,4100,4100,1,1,4077.99999999952,4077.99999999952,4077.99999999952,4077.99999999952,0.0
1612451261,1,GET,/square/2,0.000000,0.000000,4100,4100,1,1,4078.0000000004293,4078.0000000004293,4078.0000000004293,4078.0000000004293,0.0
