timestamp,__name__,cpu,endpoint,id,instance,job,metrics_path,node,service,value,namespace,pod,container,image,name
1609947180.327,container_cpu_usage_seconds_total,total,https-metrics,/docker,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,206.127510964,,,,,
1609947209.912,container_cpu_usage_seconds_total,total,https-metrics,/docker,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,206.127510964,,,,,
1609947220.541,container_cpu_usage_seconds_total,total,https-metrics,/docker,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,206.127510964,,,,,
1609947267.022,container_cpu_usage_seconds_total,total,https-metrics,/docker,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,206.127510964,,,,,
1609947305.213,container_cpu_usage_seconds_total,total,https-metrics,/docker,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,206.127510964,,,,,
1609947330.552,container_cpu_usage_seconds_total,total,https-metrics,/docker,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,206.127510964,,,,,
1609947344.472,container_cpu_usage_seconds_total,total,https-metrics,/docker,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,206.127510964,,,,,
1609947387.51,container_cpu_usage_seconds_total,total,https-metrics,/docker,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,206.127510964,,,,,
1609947419.382,container_cpu_usage_seconds_total,total,https-metrics,/docker,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,206.127510964,,,,,
1609947148.245,container_cpu_usage_seconds_total,total,https-metrics,/kmsg,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,16.539968128,,,,,
1609947180.631,container_cpu_usage_seconds_total,total,https-metrics,/kmsg,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,16.548135252,,,,,
1609947215.011,container_cpu_usage_seconds_total,total,https-metrics,/kmsg,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,16.55661272,,,,,
1609947230.843,container_cpu_usage_seconds_total,total,https-metrics,/kmsg,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,16.562442044,,,,,
1609947260.435,container_cpu_usage_seconds_total,total,https-metrics,/kmsg,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,16.57029201,,,,,
1609947301.972,container_cpu_usage_seconds_total,total,https-metrics,/kmsg,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,16.579841961,,,,,
1609947325.771,container_cpu_usage_seconds_total,total,https-metrics,/kmsg,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,16.588303643,,,,,
1609947350.507,container_cpu_usage_seconds_total,total,https-metrics,/kmsg,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,16.605800019,,,,,
1609947386.22,container_cpu_usage_seconds_total,total,https-metrics,/kmsg,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,16.620502368,,,,,
1609947417.562,container_cpu_usage_seconds_total,total,https-metrics,/kmsg,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,16.627923615,,,,,
1609947154.015,container_cpu_usage_seconds_total,total,https-metrics,/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17210.621501579,,,,,
1609947182.892,container_cpu_usage_seconds_total,total,https-metrics,/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17216.167178267,,,,,
1609947202.401,container_cpu_usage_seconds_total,total,https-metrics,/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17220.20223353,,,,,
1609947234.918,container_cpu_usage_seconds_total,total,https-metrics,/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17225.865352233,,,,,
1609947271.227,container_cpu_usage_seconds_total,total,https-metrics,/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17233.93759709,,,,,
1609947304.272,container_cpu_usage_seconds_total,total,https-metrics,/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17239.963712774,,,,,
1609947323.121,container_cpu_usage_seconds_total,total,https-metrics,/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17247.905602804,,,,,
1609947358.794,container_cpu_usage_seconds_total,total,https-metrics,/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17295.695926291,,,,,
1609947383.159,container_cpu_usage_seconds_total,total,https-metrics,/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17307.582885595,,,,,
1609947419.577,container_cpu_usage_seconds_total,total,https-metrics,/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17313.38095704,,,,,
1609947153.83,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17210.588300158,,,,,
1609947184.019,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17216.274190648,,,,,
1609947214.168,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17221.910425191,,,,,
1609947244.356,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17227.589987865,,,,,
1609947274.543,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17234.358080414,,,,,
1609947304.709,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17240.00422536,,,,,
1609947335.057,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17262.669367956,,,,,
1609947355.51,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17291.358920418,,,,,
1609947385.648,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17307.925016301,,,,,
1609947415.756,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,17312.870037352,,,,,
1609947144.813,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,4184.424778889,,,,,
1609947173.706,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,4186.215507627,,,,,
1609947206.952,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,4188.23279594,,,,,
1609947245.141,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,4190.694729986,,,,,
1609947272.937,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,4192.510808313,,,,,
1609947298.865,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,4193.974458642,,,,,
1609947323.692,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,4195.908377748,,,,,
1609947356.464,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,4200.232293946,,,,,
1609947387.576,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,4202.666316934,,,,,
1609947414.389,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,4204.089646506,,,,,
1609947147.228,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,224.203641249,prometheus,prometheus-prometheus-node-exporter-g46t6,,,
1609947177.053,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,224.355785964,prometheus,prometheus-prometheus-node-exporter-g46t6,,,
1609947212.291,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,224.507508167,prometheus,prometheus-prometheus-node-exporter-g46t6,,,
1609947240.385,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,224.630161473,prometheus,prometheus-prometheus-node-exporter-g46t6,,,
1609947272.504,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,224.778210642,prometheus,prometheus-prometheus-node-exporter-g46t6,,,
1609947301.073,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,224.935635938,prometheus,prometheus-prometheus-node-exporter-g46t6,,,
1609947329.806,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,225.0110865,prometheus,prometheus-prometheus-node-exporter-g46t6,,,
1609947361.693,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,225.389492273,prometheus,prometheus-prometheus-node-exporter-g46t6,,,
1609947390.109,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,225.520529573,prometheus,prometheus-prometheus-node-exporter-g46t6,,,
1609947418.621,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,225.62627749,prometheus,prometheus-prometheus-node-exporter-g46t6,,,
1609947177.364,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/28211d8b1243966107689af143c0e3f693313284927c946c49707891c79082c1,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,102.991216462,,,,,
1609947214.897,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/28211d8b1243966107689af143c0e3f693313284927c946c49707891c79082c1,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,102.991216462,,,,,
1609947237.464,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/28211d8b1243966107689af143c0e3f693313284927c946c49707891c79082c1,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,102.991216462,,,,,
1609947274.836,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/28211d8b1243966107689af143c0e3f693313284927c946c49707891c79082c1,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,102.991216462,,,,,
1609947292.372,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/28211d8b1243966107689af143c0e3f693313284927c946c49707891c79082c1,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,102.991216462,,,,,
1609947326.664,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/28211d8b1243966107689af143c0e3f693313284927c946c49707891c79082c1,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,102.991216462,,,,,
1609947360.402,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/28211d8b1243966107689af143c0e3f693313284927c946c49707891c79082c1,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,102.991216462,,,,,
1609947386.68,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/28211d8b1243966107689af143c0e3f693313284927c946c49707891c79082c1,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,102.991216462,,,,,
1609947411.785,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/28211d8b1243966107689af143c0e3f693313284927c946c49707891c79082c1,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,102.991216462,,,,,
1609947150.153,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/3f1df4459678f371288deed63fd2bafb55a6164e4c78bba608baae6a79068176,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,0.04808655,,,,,
1609947180.229,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/3f1df4459678f371288deed63fd2bafb55a6164e4c78bba608baae6a79068176,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,0.04808655,,,,,
1609947209.265,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/3f1df4459678f371288deed63fd2bafb55a6164e4c78bba608baae6a79068176,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,0.04808655,,,,,
1609947221.829,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/3f1df4459678f371288deed63fd2bafb55a6164e4c78bba608baae6a79068176,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,0.04808655,,,,,
1609947266.375,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/3f1df4459678f371288deed63fd2bafb55a6164e4c78bba608baae6a79068176,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,0.04808655,,,,,
1609947295.496,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/3f1df4459678f371288deed63fd2bafb55a6164e4c78bba608baae6a79068176,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,0.04808655,,,,,
1609947320.17,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/3f1df4459678f371288deed63fd2bafb55a6164e4c78bba608baae6a79068176,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,0.04808655,,,,,
1609947354.155,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/3f1df4459678f371288deed63fd2bafb55a6164e4c78bba608baae6a79068176,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,0.04808655,,,,,
1609947393.777,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/3f1df4459678f371288deed63fd2bafb55a6164e4c78bba608baae6a79068176,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,0.04808655,,,,,
1609947405.148,container_cpu_usage_seconds_total,total,https-metrics,/kubepods/kubepods/besteffort/pod128b5e68-7a5a-48d5-a2c1-153040781fc0/3f1df4459678f371288deed63fd2bafb55a6164e4c78bba608baae6a79068176,192.168.65.3:10250,kubelet,/metrics/cadvisor,docker-desktop,prometheus-prometheus-oper-kubelet,0.04808655,,,,,
