timestamp,metric,container,pod,value
1618090305,cpu,teastore-webui,teastore-webui-56dfd8788-b2ms4,63.51186038115917
1618090315,cpu,teastore-webui,teastore-webui-56dfd8788-b2ms4,63.51186038115917
1618089965,cpu,teastore-webui,teastore-webui-5898979d5b-d9c7z,56.12069284049655
1618089975,cpu,teastore-webui,teastore-webui-5898979d5b-d9c7z,67.36749853314487
1618089985,cpu,teastore-webui,teastore-webui-5898979d5b-d9c7z,67.4808341558898
1618089995,cpu,teastore-webui,teastore-webui-5898979d5b-d9c7z,43.6516645945912
1618089815,cpu,teastore-webui,teastore-webui-5b499b8cc-9pjhs,66.8957571031021
1618089825,cpu,teastore-webui,teastore-webui-5b499b8cc-9pjhs,82.70616421475803
1618089845,cpu,teastore-webui,teastore-webui-5b499b8cc-9pjhs,81.38479877261128
1618089855,cpu,teastore-webui,teastore-webui-5b499b8cc-9pjhs,81.38479877261128
1618089865,cpu,teastore-webui,teastore-webui-5b499b8cc-9pjhs,81.38479877261128
1618089845,cpu,teastore-webui,teastore-webui-5b499b8cc-lkcqv,42.597615613992254
1618089855,cpu,teastore-webui,teastore-webui-5b499b8cc-lkcqv,54.1602280239631
1618089865,cpu,teastore-webui,teastore-webui-5b499b8cc-lkcqv,65.72284043393395
1618089785,cpu,teastore-webui,teastore-webui-5b499b8cc-z84qk,56.97912748236735
1618089795,cpu,teastore-webui,teastore-webui-5b499b8cc-z84qk,72.78088130974345
1618089805,cpu,teastore-webui,teastore-webui-5b499b8cc-z84qk,88.58263513711955
1618089825,cpu,teastore-webui,teastore-webui-5b499b8cc-z84qk,99.5053271924076
1618089835,cpu,teastore-webui,teastore-webui-5b499b8cc-z84qk,99.5053271924076
1618089845,cpu,teastore-webui,teastore-webui-5b499b8cc-z84qk,55.316968590065585
1618089855,cpu,teastore-webui,teastore-webui-5b499b8cc-z84qk,82.2129279781015
1618089865,cpu,teastore-webui,teastore-webui-5b499b8cc-z84qk,82.2129279781015
1618089875,cpu,teastore-webui,teastore-webui-5b499b8cc-z84qk,65.16335805489408
1618089885,cpu,teastore-webui,teastore-webui-5b499b8cc-z84qk,49.746199931755655
1618089895,cpu,teastore-webui,teastore-webui-5b499b8cc-z84qk,49.746199931755655
1618089795,cpu,teastore-webui,teastore-webui-5bf47bfff4-5xv8b,54.768437294569964
1618089805,cpu,teastore-webui,teastore-webui-5bf47bfff4-5xv8b,66.28170845925902
1618089715,cpu,teastore-webui,teastore-webui-5bf47bfff4-x9mtx,16.834458825757565
1618089725,cpu,teastore-webui,teastore-webui-5bf47bfff4-x9mtx,75.94838339819839
1618089735,cpu,teastore-webui,teastore-webui-5bf47bfff4-x9mtx,99.02734888084709
1618089765,cpu,teastore-webui,teastore-webui-5bf47bfff4-x9mtx,99.11078841064212
1618089775,cpu,teastore-webui,teastore-webui-5bf47bfff4-x9mtx,97.88135302067074
1618089785,cpu,teastore-webui,teastore-webui-5bf47bfff4-x9mtx,56.7720106825317
1618089795,cpu,teastore-webui,teastore-webui-5bf47bfff4-x9mtx,52.83029250000002
1618089805,cpu,teastore-webui,teastore-webui-5bf47bfff4-x9mtx,59.54478365007062
1618089815,cpu,teastore-webui,teastore-webui-5bf47bfff4-x9mtx,63.65826885406464
1618089825,cpu,teastore-webui,teastore-webui-5bf47bfff4-x9mtx,48.38683552765423
1618089845,cpu,teastore-webui,teastore-webui-777676869f-42qz7,49.31542567549917
1618089855,cpu,teastore-webui,teastore-webui-777676869f-42qz7,63.9330884578068
1618089865,cpu,teastore-webui,teastore-webui-777676869f-42qz7,78.55075124011444
1618089885,cpu,teastore-webui,teastore-webui-777676869f-42qz7,91.52280433873845
1618089895,cpu,teastore-webui,teastore-webui-777676869f-42qz7,91.52280433873844
1618089905,cpu,teastore-webui,teastore-webui-777676869f-42qz7,29.07512775197705
1618089915,cpu,teastore-webui,teastore-webui-777676869f-42qz7,36.88650766734237
1618089925,cpu,teastore-webui,teastore-webui-777676869f-42qz7,42.53290658094953
1618089935,cpu,teastore-webui,teastore-webui-777676869f-42qz7,42.53290658094952
1618089945,cpu,teastore-webui,teastore-webui-777676869f-42qz7,39.62214839820029
1618089955,cpu,teastore-webui,teastore-webui-777676869f-42qz7,28.336109611542927
1618089965,cpu,teastore-webui,teastore-webui-777676869f-42qz7,37.25154128765604
1618089975,cpu,teastore-webui,teastore-webui-777676869f-42qz7,37.25154128765604
1618090005,cpu,teastore-webui,teastore-webui-777676869f-42qz7,59.07767122309993
1618090015,cpu,teastore-webui,teastore-webui-777676869f-42qz7,59.07767122309993
1618090035,cpu,teastore-webui,teastore-webui-777676869f-42qz7,23.69377672993293
1618090045,cpu,teastore-webui,teastore-webui-777676869f-42qz7,23.69377672993293
1618090055,cpu,teastore-webui,teastore-webui-777676869f-42qz7,21.440713049439772
1618090065,cpu,teastore-webui,teastore-webui-777676869f-42qz7,18.746047719826507
1618090075,cpu,teastore-webui,teastore-webui-777676869f-42qz7,14.008452809833353
1618090085,cpu,teastore-webui,teastore-webui-777676869f-42qz7,10.8841115231956
1618089875,cpu,teastore-webui,teastore-webui-777676869f-4g46j,50.38190531769614
1618089885,cpu,teastore-webui,teastore-webui-777676869f-4g46j,60.57897228571429
1618089895,cpu,teastore-webui,teastore-webui-777676869f-4g46j,61.182401808108935
1618089905,cpu,teastore-webui,teastore-webui-777676869f-4g46j,91.32840630934797
1618089915,cpu,teastore-webui,teastore-webui-777676869f-4g46j,91.32840630934797
1618089925,cpu,teastore-webui,teastore-webui-777676869f-4g46j,91.32840630934797
1618089935,cpu,teastore-webui,teastore-webui-777676869f-4g46j,56.89553214008314
1618089945,cpu,teastore-webui,teastore-webui-777676869f-4g46j,56.89553214008314
1618089955,cpu,teastore-webui,teastore-webui-777676869f-4g46j,56.89553214008315
1618089965,cpu,teastore-webui,teastore-webui-777676869f-4g46j,48.18939193684303
1618089975,cpu,teastore-webui,teastore-webui-777676869f-4g46j,48.18939193684303
1618089985,cpu,teastore-webui,teastore-webui-777676869f-4g46j,48.18939193684303
1618090005,cpu,teastore-webui,teastore-webui-777676869f-4g46j,67.8612320337287
1618090015,cpu,teastore-webui,teastore-webui-777676869f-4g46j,67.8612320337287
1618090025,cpu,teastore-webui,teastore-webui-777676869f-4g46j,33.64569126004315
1618090035,cpu,teastore-webui,teastore-webui-777676869f-4g46j,33.64569126004315
1618090045,cpu,teastore-webui,teastore-webui-777676869f-4g46j,26.818686868686875
1618090055,cpu,teastore-webui,teastore-webui-777676869f-4g46j,26.818686868686882
1618090065,cpu,teastore-webui,teastore-webui-777676869f-4g46j,7.476144761904738
1618090075,cpu,teastore-webui,teastore-webui-777676869f-4g46j,7.956131631041343
1618089875,cpu,teastore-webui,teastore-webui-777676869f-4zc5j,43.707075052669694
