,Iteration,pod,cpu throttled total,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
0,1,cart,28.8910862,2.635855293601954,64.46,200.0,150.0,1.0,951.1233461374308
1,1,catalogue,24.3777054,3.875291277839356,49.10285714285715,200.0,150.0,1.0,157.206743566992
2,1,dispatch,1.2053935,4.342480490905526,26.304285714285715,200.0,150.0,1.0,
3,1,mongodb,9.6868797,2.5941201166446968,76.30285714285715,200.0,200.0,1.0,
4,1,mysql,363.7179393,73.06827752373952,83.52999999999999,200.0,800.0,1.0,
5,1,payment,7.3012642,0.6387335298480483,43.99285714285714,200.0,150.0,1.0,
7,1,rabbitmq,209.99375285,38.763600483848144,25.764285714285716,200.0,356.0,1.0,
8,1,ratings,23.793200199999998,6.687802278691905,73.27,200.0,150.0,1.0,615.0244897959183
9,1,redis,0.5060449,0.7319688629098501,15.897142857142853,,,,
10,1,shipping,385.0562264,33.58096434297222,44.348571428571425,200.0,600.0,1.0,10083.393333333333
11,1,user,14.740162649999998,2.053212257052836,61.790000000000006,200.0,150.0,1.0,4.2923943661971835
12,1,web,0.1858765,1.2339845573285226,23.921428571428574,200.0,150.0,1.0,1018.7272912216458
13,2,cart,19.54790232,1.0747852954867152,25.782571428571426,200.0,150.0,2.0,229.63013640956552
14,2,catalogue,16.507261919999998,2.0726370733799637,24.557714285714294,200.0,150.0,2.0,48.36767676767676
15,2,dispatch,6.249022477777778,6.701133518472411,13.776857142857144,200.0,150.0,2.0,
16,2,mongodb,12.24818055,4.393878925983981,92.98142857142855,200.0,200.0,2.0,
17,2,mysql,2847.6178549,14.745551324325655,85.71571428571428,200.0,800.0,2.0,
18,2,payment,6.90269121,0.48048746482825444,23.828571428571426,200.0,150.0,2.0,582.6666666666666
20,2,rabbitmq,1254.1565077,19.22586782471378,34.300000000000004,200.0,356.0,2.0,
21,2,ratings,386.04363806000003,14.07057610215855,63.3642857142857,200.0,150.0,2.0,4727.093717486995
22,2,redis,1.5942362,1.1979911460352075,20.140000000000004,,,,
23,2,shipping,554.6806353499999,76.3563481481787,85.04885714285713,200.0,600.0,2.0,4858.088382323535
24,2,user,14.045297,1.4981583751904788,23.996000000000002,200.0,150.0,2.0,8.746368234154739
25,2,web,0.22841375999999997,0.5195852786161302,11.448857142857145,200.0,150.0,2.0,2246.450300656381
26,3,cart,6.2702118166666665,0.7576497239588651,14.663999999999994,200.0,150.0,3.0,43.93893301363704
27,3,catalogue,5.6971744200000005,1.0103736024406786,14.334857142857144,200.0,150.0,3.0,18.137742913175252
28,3,dispatch,0.07416,2.8461058994595545,7.980571428571427,200.0,150.0,3.0,
29,3,mongodb,17.4102896,3.120216126480496,95.02714285714286,200.0,200.0,3.0,
30,3,mysql,33822.8527634,45.782411966493406,64.23142857142857,200.0,800.0,3.0,
31,3,payment,3.05460202,0.21738655928979392,15.438857142857144,200.0,150.0,3.0,918.174291938998
33,3,rabbitmq,9177.2395516,14.088276595619034,27.018571428571427,200.0,356.0,3.0,
34,3,ratings,553.8364658600001,7.143117515548065,37.28999999999999,200.0,150.0,3.0,3328.920192307693
35,3,redis,7.9985529,1.024273373561797,23.5,,,,
36,3,shipping,323.47351834,24.23286137133316,85.72114285714284,200.0,600.0,3.0,5617.5002938756315
37,3,user,5.811923559999999,0.5632323426525541,13.620571428571433,200.0,150.0,3.0,10.850068775790922
38,3,web,0.015446659999999997,0.2298854781851735,7.044000000000003,200.0,150.0,3.0,2002.9480651650197
39,4,cart,13.45569695,2.0378176624499744,44.044285714285714,200.0,150.0,4.0,289.2110217354099
40,4,catalogue,7.4885902,2.800174061391779,34.394285714285715,200.0,150.0,4.0,56.89046281597265
41,4,dispatch,0.0,1.731568710470965,15.797142857142859,200.0,150.0,4.0,
42,4,mongodb,17.44112485,2.3385748405138105,89.82000000000001,200.0,200.0,4.0,
43,4,mysql,34086.867848,2.5748696917425593,61.43,200.0,800.0,4.0,
44,4,payment,1.7472262,0.06913967550892398,29.624285714285712,200.0,150.0,4.0,
46,4,rabbitmq,9266.7284105,9.808787023027552,34.199999999999996,200.0,356.0,4.0,
47,4,ratings,0.22807945,1.306539906333194,24.490000000000002,200.0,150.0,4.0,1265.775969962453
48,4,redis,8.0053828,0.8569573946998233,23.520000000000003,,,,
49,4,shipping,31.185584,12.21902935874174,91.03142857142858,200.0,600.0,4.0,2450.4556074766356
50,4,user,5.23278805,1.4474397478011873,40.19,200.0,150.0,4.0,10.076758409785931
51,4,web,0.0,1.0249672247552903,16.101428571428574,200.0,150.0,4.0,850.2434616133429
52,5,cart,14.339915150000001,1.3062759415079748,42.35142857142858,200.0,150.0,5.0,177.81672700941348
53,5,catalogue,11.690901250000001,1.5436643465728073,40.050714285714285,200.0,150.0,5.0,51.282530629488804
54,5,dispatch,0.0,2.194402427033574,16.854285714285716,200.0,150.0,5.0,
55,5,mongodb,17.5395641,2.8509097431755426,89.88,200.0,200.0,5.0,
56,5,mysql,34202.47584395,7.70534962145435,61.43857142857142,200.0,800.0,5.0,
57,5,payment,1.841908,0.08548084232777907,29.743571428571432,200.0,150.0,5.0,
59,5,rabbitmq,9359.166946599998,13.045824399446925,34.13,200.0,356.0,5.0,
60,5,ratings,0.0,1.7902565186415953,24.495714285714282,200.0,150.0,5.0,1369.207925636008
61,5,redis,8.0053828,0.8554332488685648,23.59,,,,
62,5,shipping,101.64219449999999,10.873132428245002,76.42928571428573,200.0,600.0,5.0,3108.461162079511
63,5,user,5.03247515,0.7810533389325274,37.27499999999999,200.0,150.0,5.0,9.507496547642532
64,5,web,0.0271573,0.6320622710641014,17.350714285714282,200.0,150.0,5.0,705.9697965468356
65,6,cart,12.108014583333334,0.803644785572256,38.827142857142846,200.0,200.0,1.0,151.80997473068228
66,6,catalogue,9.508595366666668,1.0150394651705081,35.37666666666668,200.0,200.0,1.0,38.44599888080582
67,6,dispatch,0.0,2.354575295585192,17.479047619047623,200.0,200.0,1.0,
68,6,mongodb,17.6948007,2.5065533568152696,89.93142857142857,200.0,250.0,1.0,
69,6,mysql,34380.2517865,7.6417349376228145,61.489999999999995,200.0,850.0,1.0,
70,6,payment,2.0188855,0.08796737203125679,29.97190476190477,200.0,200.0,1.0,759.6341463414633
72,6,rabbitmq,9450.304695949999,13.706607842082065,32.67,200.0,406.0,1.0,
73,6,ratings,12.871176733333334,2.229041955609192,31.115714285714294,200.0,200.0,1.0,1355.786911735003
