,Iteration,pod,cpu throttled total,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
0,1,cart,25.1631735,2.6454151854649526,60.56000000000001,200.0,150.0,1.0,687.9115299334812
1,1,catalogue,14.0802044,3.099369054330823,51.265714285714296,200.0,150.0,1.0,156.2414469383308
2,1,dispatch,1.1846048,3.67519045505475,23.82714285714286,200.0,150.0,1.0,
3,1,mongodb,9.30427,2.2530273523418742,77.71428571428571,200.0,200.0,1.0,
4,1,mysql,287.57713075000004,54.74949990599789,81.46,200.0,800.0,1.0,
5,1,payment,6.6272142,0.5402690251230414,44.410000000000004,200.0,150.0,1.0,
7,1,rabbitmq,174.8693319,29.638168938063817,23.81,200.0,356.0,1.0,
8,1,ratings,1.09550715,4.3627533475137925,62.86000000000001,200.0,150.0,1.0,599.8355387523629
9,1,redis,0.3631369,0.6266220905304752,15.08714285714286,,,,
10,1,shipping,370.154755,27.829367547300876,47.42857142857143,200.0,600.0,1.0,9600.729411764707
11,1,user,11.37217605,1.6979852033071743,57.769999999999996,200.0,150.0,1.0,3.1893939393939394
12,1,web,0.14578175,1.1213131716316853,22.892857142857142,200.0,150.0,1.0,864.9429970084309
13,2,cart,17.08865863,0.8290263439173503,25.737714285714286,200.0,150.0,2.0,221.5492738011218
14,2,catalogue,14.075293230000003,1.2063487019287145,25.178285714285707,200.0,150.0,2.0,35.36961325966851
15,2,dispatch,1.6531992099999997,4.38814312471503,13.144285714285713,200.0,150.0,2.0,
16,2,mongodb,10.3388907,2.657083408946366,91.70857142857143,200.0,200.0,2.0,
17,2,mysql,2472.18662105,21.867110500678873,84.13714285714286,200.0,800.0,2.0,
18,2,payment,5.607966019999999,0.274054336402489,24.09342857142858,200.0,150.0,2.0,444.7916666666667
20,2,rabbitmq,914.8646345,13.970442131890355,31.385714285714283,200.0,356.0,2.0,
21,2,ratings,399.76474326,8.861153526892442,68.62428571428573,200.0,150.0,2.0,3183.2741416309013
22,2,redis,0.4520646,0.8677883121527449,19.88,,,,
23,2,shipping,435.5547987600001,60.74604736112239,89.28457142857151,200.0,600.0,2.0,4816.226872246696
24,2,user,12.30889868,0.7793573918937226,24.364285714285707,200.0,150.0,2.0,27.3103592663931
25,2,web,0.08420103999999999,0.35760560221252735,11.367428571428572,200.0,150.0,2.0,1891.5785453504188
26,3,cart,6.9859469,0.7192448610288746,14.753714285714286,200.0,150.0,3.0,108.00290982802589
27,3,catalogue,5.5271897857142855,1.0035784333095628,13.747714285714283,200.0,150.0,3.0,19.307527801539777
28,3,dispatch,0.18136517999999996,3.529366881689912,8.095428571428577,200.0,150.0,3.0,
29,3,mongodb,12.787898,3.72992376331899,99.00428571428571,200.0,200.0,3.0,
30,3,mysql,32303.008213449997,41.1428673069154,87.01285714285713,200.0,800.0,3.0,
31,3,payment,3.30753445,0.1768080021803033,14.130571428571429,200.0,150.0,3.0,453.8112874779542
33,3,rabbitmq,7981.0123471,18.505508919400402,32.74857142857143,200.0,356.0,3.0,
34,3,ratings,466.0297972875,7.44376399547385,36.03342857142858,200.0,150.0,3.0,2855.564147718444
35,3,redis,1.6873998,1.2849633949492254,21.430000000000003,,,,
36,3,shipping,263.69250040000003,47.00615494186958,85.13914285714289,200.0,600.0,3.0,5929.911068381203
37,3,user,6.363021216666667,0.4934314490289932,13.30857142857143,200.0,150.0,3.0,12.62370858567866
38,3,web,0.010411916666666667,0.1976128666168744,6.595142857142856,200.0,150.0,3.0,1821.6972634324395
39,4,cart,10.09325715,1.2545016335143895,35.46142857142858,200.0,150.0,4.0,
40,4,catalogue,7.65556685,2.5552135545470156,28.395714285714284,200.0,150.0,4.0,
41,4,dispatch,0.0,1.706351556015964,16.7,200.0,150.0,4.0,
42,4,mongodb,12.8100472,1.8509412266835348,98.82000000000001,200.0,200.0,4.0,
43,4,mysql,32652.2244524,2.583133444880631,86.91714285714285,200.0,800.0,4.0,
44,4,payment,2.5682566,0.05820912379071802,28.95285714285714,200.0,150.0,4.0,
46,4,rabbitmq,8055.5064592,10.075927092829959,33.15,200.0,356.0,4.0,
47,4,ratings,0.0,1.2230500490578735,23.890000000000004,200.0,150.0,4.0,1124.2231707317073
48,4,redis,1.7895297,0.7636010990372453,21.419999999999998,,,,
49,4,shipping,0.0,11.213083636794057,87.24000000000001,200.0,600.0,4.0,1927.2488479262672
50,4,user,4.3228906,0.8570303356172635,36.91285714285714,200.0,150.0,4.0,12.619421635130308
