,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
48,342,49,webui,188.12727272727273,611.0430129181818,39.5,58.519351284596375,61.29769230769227,300.0,1000.0,4.0,2048.147383254213
49,349,50,webui,266.639751552795,598.913823965,65.5,55.71621655435958,63.20276923076926,300.0,1000.0,5.0,717.5382229361527
50,356,51,webui,135.28125,222.81273950000002,13.5,35.36396806655662,48.47923076923077,400.0,600.0,1.0,1910.4107506660398
51,363,52,webui,159.9672131147541,384.85679674999994,26.5,52.37823971824847,55.123076923076944,400.0,600.0,2.0,1464.1329376419726
52,370,53,webui,205.35714285714286,493.174668975,39.5,55.530368601728114,54.93307692307692,400.0,600.0,3.0,1039.8378301953485
53,377,54,webui,229.62396694214877,565.1607080187499,52.5,56.1601101438562,55.535961538461535,400.0,600.0,4.0,832.4360791405797
54,384,55,webui,267.67391304347825,604.8942163600001,65.5,56.261820337544165,55.50246153846156,400.0,600.0,5.0,731.8625369175993
55,391,56,webui,138.375,219.23915545,13.5,35.763261376834514,42.843846153846165,400.0,700.0,1.0,1962.5708632019116
56,398,57,webui,168.61111111111111,368.1264641875,26.5,51.682183987238965,49.22076923076922,400.0,700.0,2.0,1471.7652424670434
57,405,58,webui,206.87817258883248,467.67559986363636,39.5,55.47740492165163,50.041025641025655,400.0,700.0,3.0,1039.115027145312
58,412,59,webui,231.37751004016064,546.3270699538463,52.5,54.837066502822466,49.899038461538446,400.0,700.0,4.0,860.5823199782595
59,419,60,webui,222.94827586206895,717.1172476625001,52.5,60.12797498236823,62.46846153846158,400.0,700.0,5.0,1606.0457417409873
60,426,61,webui,265.87697160883283,638.0375598941177,65.5,54.39875994793078,49.215692307692294,400.0,800.0,1.0,758.0848630588345
61,433,62,webui,138.375,206.7207163,13.5,35.67089082428207,39.43846153846153,400.0,800.0,2.0,1798.52668673372
62,440,63,webui,169.34375,360.993977325,26.5,52.30446397095106,43.403461538461514,400.0,800.0,3.0,1374.8410422469503
63,447,64,webui,197.0,503.6492916222222,39.5,55.20337206079379,43.03128205128204,400.0,800.0,4.0,1019.7028659355351
64,454,65,webui,227.6547619047619,567.9914544571428,52.5,54.774485176174615,43.16211538461538,400.0,800.0,5.0,857.4103822924048
65,461,66,webui,268.1219512195122,620.8559602,65.5,54.248456092341044,43.674000000000035,400.0,900.0,1.0,752.1726532844149
66,468,67,webui,139.55555555555554,243.5542243,13.5,34.4276709285232,37.6,400.0,900.0,2.0,1886.2838740842121
67,475,68,webui,174.48461538461538,391.0480222666667,26.5,53.337423917105916,41.33500000000002,400.0,900.0,3.0,1427.557251689359
68,482,69,webui,206.98461538461538,508.36447076666667,39.5,53.15758974617536,40.933589743589735,400.0,900.0,4.0,1019.8644769125865
69,489,70,webui,236.78125,576.1950670666666,52.5,55.427061246708426,40.21423076923076,400.0,900.0,5.0,818.7648193166549
70,496,71,webui,266.2068965517241,782.6187137631579,65.5,59.22911330575371,61.598000000000006,400.0,1000.0,1.0,1321.441802579177
71,503,72,webui,270.70588235294116,611.2376170733334,65.5,53.649757097934035,39.80461538461539,400.0,1000.0,2.0,720.422912295241
72,510,73,webui,138.375,239.93775112499998,13.5,30.098324984479287,59.35076923076924,400.0,1000.0,3.0,1243.0506019563584
73,517,74,webui,172.78787878787878,354.8225164875,26.5,47.85281354966871,66.46846153846151,400.0,1000.0,4.0,1017.310335696843
74,524,75,webui,202.83505154639175,426.4014959083333,39.5,51.72966536041304,66.40717948717949,400.0,1000.0,5.0,774.548908126557
75,531,76,webui,230.57364341085272,462.7900304500001,52.5,52.30596358589077,65.00730769230763,500.0,600.0,1.0,685.8629344673851
76,538,77,webui,264.57142857142856,459.0358832750001,65.5,47.542565801496124,64.29430769230765,500.0,600.0,2.0,634.1633004703241
77,545,78,webui,140.83333333333334,213.77567140000002,13.5,30.741356441373608,50.16000000000001,500.0,600.0,3.0,1142.2243850267378
78,552,79,webui,170.375,344.17095861250004,26.5,49.6257354180778,56.43923076923078,500.0,600.0,4.0,1028.630899262496
79,559,80,webui,200.8684210526316,412.2295499166667,39.5,50.86450948648426,55.87871794871795,500.0,600.0,5.0,774.0534706749083
80,566,81,webui,232.99606299212599,443.2084961250001,52.5,50.71008921714068,55.677692307692304,500.0,700.0,1.0,661.4619075781608
81,573,82,webui,130.39655172413794,258.521734825,13.5,40.15794667459095,44.45153846153847,500.0,700.0,2.0,5789.5039494470775
82,580,83,webui,272.8333333333333,451.09918665999993,65.5,47.08695392036724,56.512615384615444,500.0,700.0,3.0,627.2624139187672
83,587,84,webui,140.83333333333334,239.45345745,13.5,36.61988099823922,42.64538461538462,500.0,700.0,4.0,1066.9668955662287
84,594,85,webui,173.83333333333334,342.4154922,26.5,47.36260574437996,49.00115384615386,500.0,700.0,5.0,916.586301803505
85,601,86,webui,202.375,412.84432419166666,39.5,52.58506823050004,48.89410256410258,500.0,800.0,1.0,726.7321154380917
86,608,87,webui,236.45,440.86928364374995,52.5,51.40602956837113,48.87173076923076,500.0,800.0,2.0,623.7015875360037
87,615,88,webui,264.0440251572327,436.4261213750001,65.5,47.24976936770686,48.39723076923073,500.0,800.0,3.0,591.5384261536905
88,622,89,webui,137.6969696969697,206.70531382500002,13.5,32.36482878301493,40.03769230769231,500.0,800.0,4.0,1336.816485629645
89,629,90,webui,171.74242424242425,332.216629475,26.5,48.70672356204489,44.0530769230769,500.0,800.0,5.0,1038.989400382079
90,636,91,webui,201.79896907216494,413.22759625833334,39.5,51.666947864705136,44.10410256410258,500.0,900.0,1.0,768.1642679147977
91,643,92,webui,232.2560975609756,442.0514456,52.5,52.05259811021266,44.32153846153846,500.0,900.0,2.0,659.6229382362519
92,650,93,webui,166.82258064516128,439.82996851250005,26.5,57.12045130057158,52.91153846153847,500.0,900.0,3.0,2833.725211516221
93,657,94,webui,269.91975308641975,423.28294533888885,65.5,47.736877678151366,44.087538461538486,500.0,900.0,4.0,609.8102661562383
94,664,95,webui,139.55555555555554,229.0511346333333,13.5,30.34374149592602,34.75230769230769,500.0,900.0,5.0,1099.4479723219758
95,671,96,webui,172.1153846153846,313.325058475,26.5,48.550782041114765,39.27076923076924,500.0,1000.0,1.0,932.9273944056329
96,678,97,webui,203.97916666666666,386.70270856,39.5,52.16334595525163,39.597692307692306,500.0,1000.0,2.0,735.0683570611235
97,685,98,webui,238.3,427.592156,52.5,51.336192748570284,39.2423076923077,500.0,1000.0,3.0,639.7739735981891
98,692,99,webui,268.3695652173913,449.5293782166666,65.5,46.70624088233141,38.77753846153846,500.0,1000.0,4.0,620.7423866882037
99,699,100,webui,141.98461538461538,175.19719553333334,13.5,28.040282726467783,58.50384615384615,500.0,1000.0,5.0,843.9781294802237
100,706,101,webui,172.78787878787878,271.489681025,26.5,45.589053450164414,64.59384615384616,600.0,600.0,1.0,729.8144585145893
101,713,102,webui,201.62436548223351,312.4631549545455,39.5,49.20009565839579,64.90410256410256,600.0,600.0,2.0,620.9192933912178
102,720,103,webui,236.9320754716981,347.68923820769226,52.5,44.982752487060324,64.86846153846155,600.0,600.0,3.0,577.5651115717487
103,727,104,webui,196.34972677595627,625.8181354727272,39.5,60.136050347858166,53.71923076923076,600.0,600.0,4.0,1796.6777302035568
104,734,105,webui,272.57272727272726,344.54271211875,65.5,40.06731546532792,64.70076923076928,600.0,600.0,5.0,563.679253725407
105,741,106,webui,141.98461538461538,181.32149679999998,13.5,25.496412455571303,49.643076923076926,600.0,700.0,1.0,857.7035206092592
106,748,107,webui,174.48461538461538,284.91797851666666,26.5,45.496673804020276,55.371923076923096,600.0,700.0,2.0,742.4049507533296
107,755,108,webui,206.98461538461538,337.58883412222224,39.5,48.762212854050155,56.453076923076914,600.0,700.0,3.0,624.5970112088198
108,762,109,webui,239.48461538461538,339.72817042500003,52.5,45.50754925495341,55.27250000000003,600.0,700.0,4.0,574.4922604018003
109,769,110,webui,272.1503067484663,330.0554492125,65.5,39.15230450569361,55.38815384615386,600.0,700.0,5.0,559.7912672479082
110,776,111,webui,137.0327868852459,182.14211366666666,13.5,28.739757403891268,45.60923076923078,600.0,800.0,1.0,857.7075994318182
111,783,112,webui,169.30645161290323,281.3104768333333,26.5,44.379876277594335,51.69192307692306,600.0,800.0,2.0,744.522157862218
112,790,113,webui,209.75742574257427,342.63556152499996,39.5,48.75426548255071,51.36820512820513,600.0,800.0,3.0,644.1181884905376
113,797,114,webui,238.4770992366412,340.60606904375,52.5,44.563088271584135,50.23942307692309,600.0,800.0,4.0,609.8120243317869
114,804,115,webui,228.74493927125505,681.5356125266665,52.5,61.3904694160152,52.818269230769246,600.0,800.0,5.0,1406.7239296901234
115,811,116,webui,275.3922155688623,342.974298545,65.5,39.034145923078455,50.1410769230769,600.0,900.0,1.0,595.3263706473721
116,818,117,webui,139.78787878787878,204.324869525,13.5,27.540265796025306,37.87076923076923,600.0,900.0,2.0,814.8814337368339
117,825,118,webui,170.6969696969697,304.68198565,26.5,45.17201137155605,43.63576923076923,600.0,900.0,3.0,701.6314907872697
118,832,119,webui,195.73684210526315,334.6461673833333,39.5,48.78186735569987,43.0102564102564,600.0,900.0,4.0,587.107051920735
119,839,120,webui,235.74806201550388,339.19252114375007,52.5,45.94188897801048,42.54576923076924,600.0,900.0,5.0,551.8790512656509
120,846,121,webui,273.8614457831325,330.47462643,65.5,39.39908394948362,43.08215384615386,600.0,1000.0,1.0,533.7602921219245
121,853,122,webui,140.83333333333334,189.859137975,13.5,27.478040150121476,36.46307692307692,600.0,1000.0,2.0,798.295463991798
122,860,123,webui,175.52985074626866,286.819661675,26.5,45.10517532820422,39.29230769230769,600.0,1000.0,3.0,692.7215077346347
123,867,124,webui,208.3,333.3932448416667,39.5,47.84482058334225,39.27230769230772,600.0,1000.0,4.0,594.2031275489229
124,874,125,webui,242.52985074626866,342.23117964375007,52.5,45.32183322328281,39.53250000000001,600.0,1000.0,5.0,554.2887216055784
