,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
18,132,19,webui,273.29041916167665,250.58246223,65.5,32.96609054443798,49.3990769230769,200.0,900.0,4.0,554.4211129936987
19,139,20,webui,140.83333333333334,176.01368524999998,13.5,27.520590541223516,40.07076923076923,200.0,900.0,5.0,743.0781203069109
20,146,21,webui,173.83333333333334,256.46936588750003,26.5,44.44994999176467,44.91730769230771,200.0,1000.0,1.0,643.4965577220148
21,153,22,webui,206.83333333333334,266.3623859333333,39.5,45.30377963254558,45.178461538461534,200.0,1000.0,2.0,555.6183060776177
22,160,23,webui,242.52985074626866,258.54243788124995,52.5,38.70518823349948,44.49673076923082,200.0,1000.0,3.0,532.2384045937578
23,167,24,webui,166.56349206349208,480.7876043625,26.5,56.87759589709959,45.785000000000004,200.0,1000.0,4.0,2861.984728855964
24,174,25,webui,270.26073619631904,250.38625563500005,65.5,34.10705116335475,45.12661538461541,200.0,1000.0,5.0,528.3871898622514
25,181,26,webui,140.83333333333334,155.4417912,13.5,25.546946976927153,35.11615384615384,300.0,600.0,1.0,687.1750774429739
26,188,27,webui,172.1153846153846,243.07498281249997,26.5,45.05473739897539,38.57269230769232,300.0,600.0,2.0,618.901634561027
27,195,28,webui,200.8684210526316,260.6589406916666,39.5,45.50668367392688,39.775384615384624,300.0,600.0,3.0,549.4540115997271
28,202,29,webui,242.52985074626866,251.85759454375,52.5,38.86348762157615,39.49769230769232,300.0,600.0,4.0,533.0025714757492
29,209,30,webui,272.88821752265864,245.22052422105264,65.5,33.75408691680377,39.449230769230795,300.0,600.0,5.0,532.913456765611
30,216,31,webui,197.30851063829786,625.42849295,39.5,59.91624984455953,47.06076923076923,300.0,700.0,1.0,1886.7446152811708
31,223,32,webui,237.1153846153846,735.5799751625002,52.5,60.73901115399222,47.50423076923076,300.0,700.0,2.0,1432.5688704585082
32,230,33,webui,253.16666666666666,823.9249267599998,65.5,59.46400455900615,46.4503076923077,300.0,700.0,3.0,1151.3915759890467
33,237,34,webui,133.16666666666666,289.158540125,13.5,41.37898777115106,36.31846153846155,300.0,700.0,4.0,5233.61632440863
34,244,35,webui,161.29661016949152,462.282264225,26.5,58.23128494234789,43.3030769230769,300.0,700.0,5.0,2701.891469194313
35,251,36,webui,191.58988764044943,604.8561381249999,39.5,59.16941788864624,43.05025641025642,300.0,800.0,1.0,1734.0382104330156
36,258,37,webui,232.91304347826087,710.9864222466666,52.5,60.10444243887845,44.33961538461539,300.0,800.0,2.0,1292.1372339248164
37,265,38,webui,167.5873015873016,436.7883870125,26.5,58.4670669120013,60.53269230769232,300.0,800.0,3.0,2903.6583401854323
38,272,39,webui,258.5,812.64116648,65.5,61.26788022915742,44.45815384615382,300.0,800.0,4.0,1072.0005095678061
39,279,40,webui,130.74193548387098,267.811973625,13.5,42.24631409599163,34.755384615384614,300.0,800.0,5.0,4852.84612150515
40,286,41,webui,168.3125,450.769909775,26.5,58.687625004833635,38.87153846153846,300.0,900.0,1.0,2458.941429192952
41,293,42,webui,199.73076923076923,602.7271875166667,39.5,60.514560077040315,39.650769230769214,300.0,900.0,2.0,1648.7781917662792
42,300,43,webui,231.52988047808765,678.7123962466667,52.5,59.95645473546052,39.74384615384615,300.0,900.0,3.0,1311.943635131231
43,307,44,webui,263.4363057324841,795.6418088055557,65.5,61.46815516060978,39.827846153846146,300.0,900.0,4.0,1088.5600264422994
44,314,45,webui,134.40677966101694,250.24049483333337,13.5,34.27834816794693,58.6946153846154,300.0,900.0,5.0,1990.4217058603958
45,321,46,webui,170.70866141732284,351.4288141857142,26.5,52.86909546323546,64.10961538461537,300.0,1000.0,1.0,1431.06294215261
46,328,47,webui,200.92592592592592,491.4602929545454,39.5,54.701889283955175,64.00179487179489,300.0,1000.0,2.0,1013.0614819293376
47,335,48,webui,240.9125475285171,602.3433923846154,52.5,55.17890640266282,63.57173076923079,300.0,1000.0,3.0,837.1246121123186
48,342,49,webui,196.92934782608697,639.5348904299999,39.5,60.18616169306429,62.13,300.0,1000.0,4.0,1897.3899149042807
49,349,50,webui,267.50467289719626,611.5965830526317,65.5,54.97897890726978,62.72923076923082,300.0,1000.0,5.0,729.78688430306
50,356,51,webui,136.0,240.80658426666665,13.5,34.497622593763666,48.70384615384616,400.0,600.0,1.0,1841.046123566661
51,363,52,webui,167.59055118110237,402.0857953714286,26.5,52.1761426457737,53.640769230769244,400.0,600.0,2.0,1373.1478296422488
52,370,53,webui,192.86885245901638,502.900864511111,39.5,54.08703633296625,54.433846153846204,400.0,600.0,3.0,1053.296837865786
53,377,54,webui,240.82824427480915,570.0089801083333,52.5,54.81871190704193,53.63134615384615,400.0,600.0,4.0,873.3230013736264
54,384,55,webui,272.1503067484663,571.4515523625,65.5,55.1163699845473,53.69476923076923,400.0,600.0,5.0,753.0161486828716
55,391,56,webui,137.0327868852459,229.01457333333335,13.5,34.12139277075066,45.56923076923077,400.0,700.0,1.0,1899.2654724441218
56,398,57,webui,169.30645161290323,381.77238596666666,26.5,47.19850785380284,50.52192307692306,400.0,700.0,2.0,1404.2980963834218
57,405,58,webui,201.05882352941177,496.4439531555555,39.5,54.380659207455864,48.71794871794871,400.0,700.0,3.0,992.9746513473265
58,412,59,webui,235.42125984251967,567.5456881583334,52.5,54.95120230576809,49.18249999999999,400.0,700.0,4.0,819.1420257553244
59,419,60,webui,234.94208494208493,674.63927698,52.5,59.87294519685103,62.19307692307692,400.0,700.0,5.0,1466.1416691625996
60,426,61,webui,265.55555555555554,610.30834838,65.5,53.45694137724401,48.718615384615404,400.0,800.0,1.0,729.7277096622371
61,433,62,webui,138.375,258.28875255,13.5,33.598244357982765,39.42307692307692,400.0,800.0,2.0,2314.0778313253013
62,440,63,webui,171.07692307692307,409.43211307499996,26.5,53.161511919440876,44.04692307692308,400.0,800.0,3.0,1532.4254590341
63,447,64,webui,198.69072164948454,526.7331841416667,39.5,55.60360208655928,44.52076923076923,400.0,800.0,4.0,1084.7121486374692
64,454,65,webui,225.78,595.9763379000002,52.5,56.008245485026755,44.05980769230769,400.0,800.0,5.0,878.8486632810259
65,461,66,webui,267.67391304347825,620.49411883,65.5,55.644522914655475,44.09184615384619,400.0,900.0,1.0,728.7851513894649
66,468,67,webui,138.375,241.86187585,13.5,33.854045098449575,34.554615384615374,400.0,900.0,2.0,1672.4397886458587
67,475,68,webui,172.1153846153846,388.3087920500001,26.5,51.52563110310629,38.240384615384606,400.0,900.0,3.0,1262.2001962347456
68,482,69,webui,200.8684210526316,500.0754913916667,39.5,54.2149350347337,38.37358974358973,400.0,900.0,4.0,934.1486323766024
69,489,70,webui,231.61111111111111,574.8468665124999,52.5,58.470345802400814,38.17826923076923,400.0,900.0,5.0,816.9515123271864
70,496,71,webui,264.4171974522293,828.8137520812501,65.5,60.30198481059557,61.898307692307675,400.0,1000.0,1.0,1148.5364658140948
71,503,72,webui,272.8333333333333,608.1927592100001,65.5,55.90224574033043,38.98876923076919,400.0,1000.0,2.0,726.2027441022997
72,510,73,webui,138.375,194.6351137,13.5,31.399551613354394,54.58,400.0,1000.0,3.0,1178.9780286232615
73,517,74,webui,169.34375,333.405869725,26.5,49.26574045726482,63.55923076923078,400.0,1000.0,4.0,993.3965896876663
74,524,75,webui,203.05,409.44824065833336,39.5,52.662424981255626,64.49615384615383,400.0,1000.0,5.0,757.7688318743079
75,531,76,webui,234.65648854961833,436.87349683125,52.5,51.73979449897529,64.04134615384618,500.0,600.0,1.0,655.4341373712779
76,538,77,webui,270.74242424242425,439.1133157700001,65.5,48.01658313917378,62.54569230769232,500.0,600.0,2.0,608.6713306027254
77,545,78,webui,138.3,201.856606,13.5,32.59655423740716,49.74076923076921,500.0,600.0,3.0,1151.257348913639
78,552,79,webui,174.15267175572518,327.13610438571425,26.5,49.267809650874526,53.813461538461524,500.0,600.0,4.0,976.432911248112
79,559,80,webui,206.83333333333334,414.64948913333336,39.5,52.23150425535384,55.065128205128225,500.0,600.0,5.0,766.0844091947616
80,566,81,webui,231.19521912350598,436.7692123466666,52.5,51.428199921099385,54.29269230769231,500.0,700.0,1.0,672.2295135350518
81,573,82,webui,137.0327868852459,272.4929217666667,13.5,35.924518636677156,44.24692307692308,500.0,700.0,2.0,5054.15922456981
82,580,83,webui,272.6595744680851,447.6179541315789,65.5,47.97392401672824,54.78676923076918,500.0,700.0,3.0,615.2739831591268
83,587,84,webui,141.98461538461538,226.24974066666667,13.5,30.39703009958853,42.393846153846155,500.0,700.0,4.0,1144.549714959701
84,594,85,webui,170.375,327.24711225,26.5,48.71468522119449,47.61192307692309,500.0,700.0,5.0,941.905613391589
85,601,86,webui,206.87817258883248,379.77471973636364,39.5,51.90857410092774,47.28076923076922,500.0,800.0,1.0,741.1498522272344
86,608,87,webui,238.6920152091255,433.4775382133333,52.5,50.387838002079256,46.89961538461539,500.0,800.0,2.0,652.2454630957336
87,615,88,webui,264.3229813664596,447.38104216874996,65.5,46.24504445035169,47.21569230769227,500.0,800.0,3.0,615.3441758708116
88,622,89,webui,134.25,177.2108294,13.5,30.93169302987508,37.586153846153856,500.0,800.0,4.0,1136.7623010130246
89,629,90,webui,174.15267175572518,348.3392285,26.5,49.20637388150388,42.620000000000005,500.0,800.0,5.0,943.6505955496782
90,636,91,webui,208.44162436548223,417.19974979999995,39.5,52.26291646849399,42.61641025641025,500.0,900.0,1.0,729.6508981426856
91,643,92,webui,235.578125,447.3149318,52.5,50.18196380180181,42.658653846153825,500.0,900.0,2.0,632.8362513885749
92,650,93,webui,162.05172413793105,447.72006181666666,26.5,56.44364036733717,54.050000000000004,500.0,900.0,3.0,2566.7531994704327
93,657,94,webui,274.8700906344411,463.52795885294114,65.5,45.83071430604776,43.43230769230773,500.0,900.0,4.0,594.36335576663
94,664,95,webui,141.98461538461538,180.8632229,13.5,29.228347149963575,35.44615384615384,500.0,900.0,5.0,1099.6089360491117
95,671,96,webui,169.30645161290323,314.97839623333334,26.5,44.561700735834584,41.58730769230768,500.0,1000.0,1.0,912.3081545825208
96,678,97,webui,204.04188481675394,404.61189245555556,39.5,50.933646984539635,41.09128205128203,500.0,1000.0,2.0,722.4504844934002
97,685,98,webui,238.13565891472868,431.6664930416666,52.5,50.59914210301785,40.761730769230766,500.0,1000.0,3.0,633.2001371762345
98,692,99,webui,267.67391304347825,452.7330096400001,65.5,48.03487883987982,40.527230769230805,500.0,1000.0,4.0,596.3245782260865
99,699,100,webui,138.640625,196.57386830000002,13.5,26.32427297073438,59.82615384615386,500.0,1000.0,5.0,746.286094523022
100,706,101,webui,168.6060606060606,293.345176225,26.5,46.22344789615844,64.58384615384614,600.0,600.0,1.0,730.3888687505228
101,713,102,webui,200.1530612244898,335.501648525,39.5,49.01399350815845,63.919487179487156,600.0,600.0,2.0,623.732157664112
102,720,103,webui,238.4770992366412,331.489441875,52.5,45.24370904383232,63.30038461538465,600.0,600.0,3.0,608.9203290740082
103,727,104,webui,202.55555555555554,596.8510316777778,39.5,59.76963456280302,53.9848717948718,600.0,600.0,4.0,1772.1628603596628
104,734,105,webui,275.3922155688623,324.64079254,65.5,35.873798888613116,63.366769230769194,600.0,600.0,5.0,608.0656074713032
105,741,106,webui,135.82258064516128,196.107386475,13.5,30.439022697498828,48.85307692307693,600.0,700.0,1.0,881.5804249981554
106,748,107,webui,173.83333333333334,292.41256066249997,26.5,45.30241402390867,57.23153846153845,600.0,700.0,2.0,753.2578240052361
107,755,108,webui,208.3,341.46600413333334,39.5,50.279003241612266,56.56,600.0,700.0,3.0,640.745948951866
108,762,109,webui,239.83333333333334,339.11527250625005,52.5,47.13116096370956,56.16576923076922,600.0,700.0,4.0,597.158240225721
109,769,110,webui,275.3922155688623,330.808684765,65.5,40.59269033120849,55.698307692307644,600.0,700.0,5.0,577.8737487673417
110,776,111,webui,140.83333333333334,178.75385825,13.5,29.89962988297212,44.66846153846154,600.0,800.0,1.0,831.5555835326703
111,783,112,webui,172.78787878787878,284.6640082125,26.5,45.02432361396856,49.600000000000016,600.0,800.0,2.0,748.8505940693391
112,790,113,webui,202.83505154639175,323.3746360666666,39.5,48.78071544184805,48.25589743589741,600.0,800.0,3.0,618.7288377692679
113,797,114,webui,234.84410646387832,336.48510002666666,52.5,45.52461316500898,48.77326923076923,600.0,800.0,4.0,587.3088847152703
114,804,115,webui,231.30645161290323,716.2607487916666,52.5,60.358445773436806,54.06846153846153,600.0,800.0,5.0,1365.848206383374
115,811,116,webui,259.9308176100629,323.90890603500003,65.5,38.713226934110516,47.71907692307691,600.0,900.0,1.0,576.9553461758406
116,818,117,webui,138.3,171.87721612500002,13.5,27.529807761621523,40.16923076923077,600.0,900.0,2.0,869.2318506976414
117,825,118,webui,171.56451612903226,278.38528866250005,26.5,46.23961179090599,44.698846153846155,600.0,900.0,3.0,765.3579075190154
118,832,119,webui,199.82872928176795,333.1347104,39.5,49.579301760786755,44.31974358974359,600.0,900.0,4.0,630.7762304302126
119,839,120,webui,237.43846153846152,327.23683771874994,52.5,46.149099642901916,44.1207692307692,600.0,900.0,5.0,563.3498926236872
120,846,121,webui,261.96784565916397,308.10440803529406,65.5,39.87513947455823,43.634307692307665,600.0,1000.0,1.0,575.4672697159317
121,853,122,webui,138.375,181.29634985,13.5,31.159992808679913,38.19230769230769,600.0,1000.0,2.0,844.7656108899963
122,860,123,webui,172.1153846153846,285.174511075,26.5,46.04682718505841,42.77269230769231,600.0,1000.0,3.0,777.6977240559789
123,867,124,webui,206.92857142857142,348.25866542000006,39.5,49.49276275614512,41.43871794871792,600.0,1000.0,4.0,658.550057972384
124,874,125,webui,232.83333333333334,342.97481792142855,52.5,45.3756561036306,41.41923076923077,600.0,1000.0,5.0,603.75396207779
