,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
0,3,1,webui,56.921052631578945,189.38515829999997,13.5,26.853590633550365,39.349999999999994,200.0,500.0,1.0,1345.0
1,7,2,webui,32.05714285714286,122.09885305999998,16.5,17.756262764253826,30.083684210526325,200.0,600.0,1.0,1009.5
2,11,3,webui,20.966666666666665,68.626240775,18.0,18.856371581571864,29.854499999999994,300.0,500.0,1.0,1596.0
3,15,4,webui,21.193548387096776,56.37789442,17.5,15.28557100012497,30.787999999999993,300.0,600.0,1.0,763.0
