,Iteration,pod,cpu throttled total,cpu usage,latency95,median latency,memory usage,average response time,average rps,cpu limit,memory limit,number of pods,RPS,rps delta,ratio response time,ratio cpu usage,ratio memory usage
0,1,webui,182.09556575,48.15532589422053,4515.075,148.45238095238093,70.79571428571428,1704.3179871948778,0.5857028582856001,300.0,400.0,1.0,1.0,-0.4142971417143999,209.95577806164957,68.10593977052153,100.12617635991502
1,2,webui,167.3738073,25.517144036232068,1353.3811825589967,146.25026988466615,77.2007142857143,1319.3121094870562,0.5999942879997714,300.0,400.0,2.0,1.0,-0.4000057120002286,204.75121322010764,35.724147404657465,108.08144097049768
2,3,webui,158.29026763333334,23.01302675325098,5178.749999999999,128.125,76.77142857142859,1155.0137869900316,0.4714085734283714,300.0,400.0,3.0,1.0,-0.5285914265716286,195.85077652948993,35.177515394482974,117.35214751994192
3,4,webui,172.0015165,16.799049186697022,2582.682196071463,33.92858928482148,82.31214285714285,1075.8161399008075,0.7857142871428572,300.0,400.0,4.0,1.0,-0.21428571285714282,41.19900122595667,20.3988454169906,99.95045906608469
4,5,webui,164.51098616,12.062592843646298,2246.371785714284,32.38098810595274,80.46428571428574,940.5627380525899,0.7285657159999429,300.0,400.0,5.0,1.0,-0.2714342840000571,41.17029842770638,15.336794095345642,102.3050514947189
5,6,webui,149.34202635,71.18034483561057,5860.416666666665,477.342825001608,63.65571428571428,2098.4220039303345,0.7166716708333833,300.0,450.0,1.0,1.0,-0.28332832916661665,612.5875700489863,91.34775300738772,81.69118145619323
6,7,webui,142.32931763333332,40.28710607270933,4006.5785828749526,123.88809719721638,67.35142857142857,1242.7496301729686,0.6142900038571858,300.0,450.0,2.0,1.0,-0.3857099961428142,171.67297468929533,55.826245600619195,93.32954782592732
7,8,webui,154.45777963333333,20.198621062845994,2951.0,477.342825001608,65.9938095238095,929.5673620335366,0.6428442907141572,300.0,450.0,3.0,1.0,-0.35715570928584284,647.8285402375652,27.41267389514272,89.56387537276049
8,9,webui,172.01345711666667,20.891529694904204,4367.144320857155,94.39321758386127,72.25107142857142,935.9495092686437,0.7571385732856715,300.0,450.0,4.0,1.0,-0.24286142671432853,117.31768907843386,25.965276402853398,89.79806971735313
9,10,webui,172.09331319999998,15.832969927309192,143.49907995899588,46.749156273590394,72.53342857142856,974.4007459939639,0.47142714585721446,300.0,450.0,5.0,1.0,-0.5285728541427855,71.45949123388917,24.2018480313439,110.8726299321904
10,11,webui,139.21270959999998,56.763095022335094,6179.166666666667,143.19444444444443,55.38571428571429,1774.756628249799,0.7833333333333333,300.0,500.0,1.0,1.0,-0.21666666666666667,174.21990740740742,69.0617656105077,67.3859523809524
11,12,webui,122.93259953333335,32.75027109547628,5593.958388900926,477.342825001608,58.276428571428575,923.1460591308793,0.7714242884285287,300.0,500.0,2.0,1.0,-0.22857571157147127,586.4518008898868,40.236187615283356,71.59700469998688
12,13,webui,149.32015608333333,21.6062343194834,2669.1307207591335,46.453722247090674,61.98047619047619,729.5296590969871,0.7285785732857857,300.0,500.0,3.0,1.0,-0.2714214267142143,59.062257815581866,27.470629264399204,78.80330546652162
13,14,webui,156.64871044285715,24.73312863682015,2352.646928214293,87.55928564999762,64.18535714285713,679.7901398009999,0.7285800020000857,300.0,500.0,4.0,1.0,-0.27141999799991434,111.3246267859939,31.4461943619575,81.6065466501952
14,15,webui,164.09799055000002,18.22161328171696,1381.0740832749973,69.93220635340082,65.24714285714286,782.9012503525131,0.7428514305713714,300.0,500.0,5.0,1.0,-0.2571485694286286,87.91517317416549,22.907275069792174,82.02535230216252
15,16,webui,140.487266,58.70052306995706,5852.499999999999,118.6111111111111,52.05285714285715,1607.5690047864766,0.6571428571428573,300.0,550.0,1.0,1.0,-0.34285714285714275,159.27777777777774,78.82641669394233,69.89955102040817
16,17,webui,131.631253025,27.077387523414043,3397.047619047617,42.142857142857146,55.79142857142857,800.4364853460181,0.7142857142857142,300.0,550.0,2.0,1.0,-0.2857142857142858,54.18367346938776,34.8137839586752,71.73183673469389
17,18,webui,139.69230526666666,23.785003367634467,5332.083333333332,477.342825001608,55.62761904761906,711.4264692105135,0.6142885745714571,300.0,550.0,3.0,1.0,-0.38571142542854286,661.4594064510657,32.959150920387444,77.08382728367216
