,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
0,3,1,webui,58.3421052631579,183.96728889999997,13.5,28.298595613371496,39.27538461538461,200.0,500.0,1.0,1091.0
1,7,2,webui,112.23636363636363,156.85127978823527,59.5,24.764543738086562,36.78950819672127,200.0,500.0,2.0,799.842105263158
2,11,3,webui,112.23636363636363,156.85127978823527,59.5,24.764543738086562,36.78950819672127,200.0,500.0,3.0,799.842105263158
3,15,4,webui,112.23636363636363,156.85127978823527,59.5,24.764543738086562,36.78950819672127,200.0,500.0,4.0,799.842105263158
4,19,5,webui,112.23636363636363,156.85127978823527,59.5,24.84762074135089,36.78950819672127,200.0,500.0,5.0,799.842105263158
5,23,6,webui,112.23636363636363,156.85127978823527,59.5,24.84762074135089,36.78950819672127,400.0,700.0,1.0,799.842105263158
6,27,7,webui,112.23636363636363,156.85127978823527,59.5,24.84762074135089,36.78950819672127,400.0,700.0,2.0,799.842105263158
7,31,8,webui,112.23636363636363,156.85127978823527,60.0,24.54857921589456,36.90639344262291,400.0,700.0,3.0,799.842105263158
8,35,9,webui,112.23636363636363,156.85127978823527,60.0,24.54857921589456,36.90639344262291,400.0,700.0,4.0,799.842105263158
9,39,10,webui,112.23636363636363,156.85127978823527,60.0,24.54857921589456,36.90639344262291,400.0,700.0,5.0,799.842105263158
10,43,11,webui,112.23636363636363,156.85127978823527,60.0,24.54857921589456,36.90639344262291,600.0,900.0,1.0,799.842105263158
11,47,12,webui,63.355932203389834,147.7437073857143,20.0,16.926772565809866,35.63333333333333,600.0,900.0,2.0,624.7142857142857
12,51,13,webui,112.23636363636363,156.85127978823527,60.0,24.56342069342029,36.90639344262291,600.0,900.0,3.0,799.842105263158
13,54,14,webui,64.94059405940594,148.55038669090908,50.5,21.384062882749273,35.79714285714285,600.0,900.0,4.0,715.1578947368421
14,57,15,webui,48.735849056603776,46.98965758571429,23.5,13.710026795018047,25.447307692307696,600.0,900.0,5.0,611.0
15,60,16,webui,59.19230769230769,49.32685238999999,34.5,14.519128771971895,25.044285714285717,,,,350.0
16,63,17,webui,81.67241379310344,52.62070235,47.0,14.084371299516055,26.21520833333332,,,,321.9090909090909
17,66,18,webui,94.18620689655172,55.40870333529412,60.5,12.524908620689645,26.164999999999992,,,,260.8666666666667
18,69,19,webui,94.18620689655172,55.40870333529412,60.5,12.524908620689645,26.164999999999992,,,,260.8666666666667
19,72,20,webui,94.18620689655172,55.40870333529412,60.5,12.524908620689645,26.164999999999992,,,,260.8666666666667
20,75,21,webui,94.18620689655172,55.40870333529412,60.5,12.451002359144512,26.166129032258056,,,,260.8666666666667
21,78,22,webui,95.7687074829932,55.40870333529412,60.5,12.451002359144512,26.166129032258056,,,,264.9347826086956
22,82,23,webui,84.50515463917526,146.58047024545453,34.0,20.479547770118952,35.35942857142857,,,,732.1818181818182
23,85,24,webui,95.7687074829932,55.40870333529412,60.5,12.451002359144512,26.166129032258056,,,,264.9347826086956
24,88,25,webui,95.7687074829932,55.40870333529412,60.5,12.451002359144512,26.166129032258056,,,,264.9347826086956
25,91,26,webui,95.41780821917808,55.225899150000004,60.5,12.473243981476728,26.166129032258056,,,,264.9347826086956
26,94,27,webui,95.41780821917808,55.225899150000004,60.5,12.473243981476728,26.166129032258056,,,,264.9347826086956
27,97,28,webui,95.41780821917808,55.225899150000004,60.5,12.473243981476728,26.166129032258056,,,,264.9347826086956
28,100,29,webui,95.41780821917808,55.225899150000004,60.5,12.473243981476728,26.166129032258056,,,,264.9347826086956
29,103,30,webui,95.41780821917808,55.225899150000004,60.5,12.354915391383384,26.230161290322574,,,,264.9347826086956
30,106,31,webui,95.41780821917808,55.225899150000004,60.5,12.354915391383384,26.230161290322574,,,,264.9347826086956
31,109,32,webui,95.41780821917808,55.225899150000004,60.5,12.354915391383384,26.230161290322574,,,,264.9347826086956
32,112,33,webui,95.41780821917808,55.225899150000004,61.0,12.295582573506765,26.620483870967735,,,,264.9347826086956
33,116,34,webui,108.68085106382979,155.5036007933333,46.5,23.80059134864998,36.38854166666665,,,,914.0666666666667
34,119,35,webui,95.41780821917808,55.225899150000004,61.0,12.295582573506765,26.620483870967735,,,,264.9347826086956
35,122,36,webui,51.973684210526315,55.1083368875,48.0,10.712824500012001,27.232499999999995,,,,250.0625
36,125,37,webui,48.588235294117645,28.9176897,20.0,4.235329215236681,20.674500000000002,,,,348.0
37,128,38,webui,58.71052631578947,29.2528622375,32.0,5.080425448812547,21.031515151515144,,,,199.71428571428572
38,131,39,webui,80.78761061946902,29.486865,45.0,5.670090589163391,21.23478260869565,,,,223.00000000000003
39,134,40,webui,93.48251748251748,30.297110889473682,58.0,5.745130303308032,21.524406779661025,,,,187.53333333333333
40,138,41,webui,112.56024096385542,154.37464640555555,59.5,24.707890842892866,36.69950819672127,,,,799.842105263158
41,142,42,webui,112.23636363636363,156.85127978823527,59.5,24.750979222573015,36.78934426229504,,,,799.842105263158
42,146,43,webui,112.23636363636363,156.85127978823527,59.5,24.750979222573015,36.78934426229504,,,,799.842105263158
43,150,44,webui,112.23636363636363,156.85127978823527,59.5,24.750979222573015,36.78934426229504,,,,799.842105263158
44,154,45,webui,112.23636363636363,156.85127978823527,59.5,24.764543738086562,36.78950819672127,,,,799.842105263158
