,Iteration,pod,cpu throttled total,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
0,1,webui,520.99891396,67.64630230647776,20.109473684210524,100.0,2000.0,1.0,6272.611564237103
1,2,webui,1757.3941199633337,71.98314196501615,25.474736842105276,100.0,2000.0,2.0,873.6201795546302
2,3,webui,924.1192837500001,52.68268633136843,24.42757894736841,100.0,2000.0,3.0,286.9508024449041
3,4,webui,334.96802013333337,45.945680874492616,24.70105263157895,100.0,2000.0,4.0,550.8485041439944
4,5,webui,577.8964141166666,55.80804135916168,29.608157894736852,100.0,2000.0,5.0,401.8628457213129
5,6,webui,775.565237964706,56.46367280948889,28.677719298245577,100.0,2050.0,1.0,299.52192819781266
6,7,webui,785.7937651583334,52.62281891452341,28.069473684210504,100.0,2050.0,2.0,274.28765609711326
7,8,webui,786.218867134483,45.1641477936721,27.149999999999995,100.0,2050.0,3.0,267.73122251450536
8,9,webui,305.86620316666665,45.999303509501964,25.04,100.0,2050.0,4.0,521.1915929542619
9,10,webui,550.5062486166668,55.73971920565873,28.678947368421046,100.0,2050.0,5.0,397.8311103564132
10,11,webui,697.9915162705884,56.41183080252171,27.736140350877186,100.0,2100.0,1.0,307.6139481543099
11,12,webui,787.7825409869566,52.666497675172174,26.931973684210497,100.0,2100.0,2.0,279.6390296705092
12,13,webui,510.60235846666666,66.5195513620993,19.426315789473687,100.0,2100.0,3.0,6424.984663326409
13,14,webui,703.9758225249999,45.135916959984954,26.16852631578949,100.0,2100.0,4.0,270.48176901383374
14,15,webui,304.42527568333327,47.19558686659501,23.771052631578943,100.0,2100.0,5.0,484.55848946704214
15,16,webui,598.0675578545455,55.751689370918605,28.18473684210527,100.0,2150.0,1.0,393.69071794672675
16,17,webui,735.135281225,56.29571557279882,27.377543859649144,100.0,2150.0,2.0,304.0403204991015
17,18,webui,801.3452222727273,51.630699644903565,26.714605263157893,100.0,2150.0,3.0,277.45402248806886
18,19,webui,717.1773213586207,44.93275692116023,26.165052631578938,100.0,2150.0,4.0,270.45252639385404
19,20,webui,339.05002384,45.86694334900106,23.027368421052632,100.0,2150.0,5.0,517.8238396564874
20,21,webui,581.27534803,55.467824136863904,25.751578947368433,100.0,2200.0,1.0,395.15690658931123
21,22,webui,725.6301560266667,56.217327414957126,25.534912280701754,100.0,2200.0,2.0,300.7680105418285
22,23,webui,761.1554991,50.65884619849974,25.02855263157896,100.0,2200.0,3.0,276.41606290844896
23,24,webui,860.9013703249999,75.95742931986743,23.115263157894724,100.0,2200.0,4.0,3322.3346183023796
24,25,webui,734.4911820920003,43.64189780927922,24.771578947368386,100.0,2200.0,5.0,269.2884253606384
25,26,webui,309.36530362,45.13249428739644,23.316315789473688,150.0,2000.0,1.0,502.3825078431783
26,27,webui,584.1434367833334,56.55830160071918,26.14552631578947,150.0,2000.0,2.0,390.71268105101984
27,28,webui,732.8225927444444,55.64177002805306,25.287368421052633,150.0,2000.0,3.0,299.80485966468206
28,29,webui,763.3068015499998,52.220000774922006,24.45144736842104,150.0,2000.0,4.0,279.1259654967705
29,30,webui,738.4992012166666,46.3252095275827,23.874105263157876,150.0,2000.0,5.0,271.79278714083244
30,31,webui,1168.3532931444443,74.42047984116567,24.461052631578962,150.0,2050.0,1.0,1989.8966409844743
31,32,webui,1468.5931933083332,75.42601850364194,25.066052631578938,150.0,2050.0,2.0,1238.8672319894515
32,33,webui,1734.7032178866668,74.0231157820038,25.09873684210528,150.0,2050.0,3.0,919.5473626901576
33,34,webui,552.11742546,67.3066232269486,18.48736842105263,150.0,2050.0,4.0,6477.932231641109
34,35,webui,915.8005705000002,78.8738075950777,22.808684210526312,150.0,2050.0,5.0,3214.1949959941417
35,36,webui,1160.2509449062502,75.24946067962574,24.346491228070178,150.0,2100.0,1.0,1731.5382771526104
36,37,webui,1550.6873268,74.08506498173244,24.935131578947377,150.0,2100.0,2.0,1170.5147887863368
37,38,webui,853.6575336363636,78.16149750224193,24.15473684210526,150.0,2100.0,3.0,2966.5103904730277
38,39,webui,1750.5109565080002,69.96798357403294,24.586842105263123,150.0,2100.0,4.0,883.3366188630283
39,40,webui,549.94680755,67.95327614347286,18.846842105263153,150.0,2100.0,5.0,6423.491229891022
40,41,webui,909.4354883749999,77.11550323427251,21.79473684210527,150.0,2150.0,1.0,3333.019044003345
41,42,webui,1228.21096355,77.57062659717673,23.50684210526316,150.0,2150.0,2.0,1729.5992060097637
42,43,webui,1504.9044250583331,72.41551829629422,24.330526315789456,150.0,2150.0,3.0,1146.8183375978085
43,44,webui,1757.0657158633335,70.63043439331715,24.36631578947368,150.0,2150.0,4.0,878.7786899946198
44,45,webui,412.6012307666667,61.493103940431915,23.204736842105262,150.0,2150.0,5.0,2280.0270749665324
45,46,webui,731.5318554250001,66.7309566347826,30.184473684210513,150.0,2200.0,1.0,1076.8405263157895
46,47,webui,1057.785515717647,67.18097066139765,29.56140350877194,150.0,2200.0,2.0,709.3136354973856
47,48,webui,1246.5206501625,64.5556466966964,28.78671052631582,150.0,2200.0,3.0,544.9625963516032
48,49,webui,1261.1743629833336,77.68621707344724,26.616666666666696,150.0,2200.0,4.0,1655.203422817998
49,50,webui,1523.1434738464288,65.95856040161408,28.655368421052597,150.0,2200.0,5.0,442.41465066418635
50,51,webui,454.98318057999995,57.18792895558604,22.046842105263163,200.0,2000.0,1.0,1962.7525926357491
51,52,webui,724.30795985,69.66948763501954,26.372368421052624,200.0,2000.0,2.0,1252.2352633210355
52,53,webui,1021.8283875625002,67.4473078920106,26.56438596491225,200.0,2000.0,3.0,792.9368176497096
53,54,webui,1253.1651958772727,65.65940488316781,26.516842105263144,200.0,2000.0,4.0,588.5989399386281
54,55,webui,1527.4361225703706,65.49868946850694,26.374526315789467,200.0,2000.0,5.0,465.0262776718224
55,56,webui,431.60420654,59.3214974776415,21.630000000000006,200.0,2050.0,1.0,2080.3068341832204
56,57,webui,678.1676343272727,64.3753395919958,25.548684210526307,200.0,2050.0,2.0,1393.2055234476713
57,58,webui,1004.7700390666666,66.26468521164279,25.885263157894713,200.0,2050.0,3.0,810.3056539777717
58,59,webui,1239.5796424349999,67.7798656418775,25.7382894736842,200.0,2050.0,4.0,589.7994041389514
59,60,webui,1538.876538545833,73.77578941528456,27.263815789473693,200.0,2050.0,5.0,1139.5065565464986
60,61,webui,1436.7353536719997,64.59372180169257,25.61126315789473,200.0,2100.0,1.0,458.3971538142089
61,62,webui,473.1053214833334,50.79195530629446,22.060000000000002,200.0,2100.0,2.0,2074.9150421291547
62,63,webui,771.8081562416668,66.23602238559228,26.020789473684214,200.0,2100.0,3.0,1205.2816009025546
63,64,webui,1049.7468194111111,68.50320382481897,26.289824561403517,200.0,2100.0,4.0,769.9907414010243
64,65,webui,1256.5272843958337,64.7545157712005,25.6386842105263,200.0,2100.0,5.0,558.9004355636873
65,66,webui,1447.0271764999998,64.03194123651478,25.151473684210533,200.0,2150.0,1.0,453.593616167548
66,67,webui,443.82725911666665,61.390061406095214,20.842105263157897,200.0,2150.0,2.0,2134.3602886002886
67,68,webui,736.6731638333334,66.35445566240067,24.348947368421047,200.0,2150.0,3.0,1367.1187182018978
68,69,webui,998.2514856444444,65.61055830843333,25.179999999999996,200.0,2150.0,4.0,780.600636476699
69,70,webui,1236.2214684875,66.0049053236504,24.73723684210525,200.0,2150.0,5.0,562.0709104028911
70,71,webui,1782.2838618499998,70.31137103338777,26.815368421052664,200.0,2200.0,1.0,867.0669196359609
71,72,webui,1448.142204683333,66.557747884163,24.601789473684224,200.0,2200.0,2.0,448.2005054138121
72,73,webui,360.77546261666663,54.0289328837297,24.89368421052631,200.0,2200.0,3.0,1158.8695584805969
73,74,webui,641.5747739181817,61.614998417594016,26.691578947368413,200.0,2200.0,4.0,670.2823627872887
74,75,webui,857.4614245705882,61.00671010446589,27.284736842105247,200.0,2200.0,5.0,467.041293721855
75,76,webui,1050.786815863636,60.84130314647113,26.607499999999987,250.0,2000.0,1.0,357.6450435441959
76,77,webui,1162.4094536538462,58.825565903793475,26.479052631578917,250.0,2000.0,2.0,313.04487579610316
77,78,webui,350.08210145000004,54.34687819657363,23.79,250.0,2000.0,3.0,1097.249853536248
78,79,webui,662.4737436,62.608898013598264,26.411315789473683,250.0,2000.0,4.0,629.1957115337686
79,80,webui,930.4112960375002,61.804587579583455,26.160701754385965,250.0,2000.0,5.0,430.1273884010013
80,81,webui,1075.5832003399998,58.951236682094546,25.91171052631578,250.0,2050.0,1.0,339.36931708589924
81,82,webui,529.7899934666666,67.0153474585264,20.056315789473686,250.0,2050.0,2.0,5628.95583477894
82,83,webui,1195.297685226923,58.689933034660115,25.959684210526277,250.0,2050.0,3.0,298.7315388500277
83,84,webui,369.05977124000003,47.7763276149783,23.150526315789477,250.0,2050.0,4.0,1103.9569270905756
84,85,webui,652.09249636,61.29683918264013,25.137368421052635,250.0,2050.0,5.0,651.5888489144949
85,86,webui,886.5823358666665,61.40479001403148,25.123684210526335,250.0,2100.0,1.0,447.85711604715186
86,87,webui,1104.6243699208333,62.02097188951202,25.118157894736818,250.0,2100.0,2.0,356.16338492090887
87,88,webui,1195.2526850666666,59.32403620108101,24.86536842105265,250.0,2100.0,3.0,310.26236618289545
88,89,webui,400.8874307666667,52.25231678452228,22.752105263157897,250.0,2100.0,4.0,1115.8789501630888
89,90,webui,680.5227924999999,61.8826889546932,25.468157894736844,250.0,2100.0,5.0,672.7020515134959
90,91,webui,913.7255570000002,61.661146321464564,25.788771929824556,250.0,2150.0,1.0,469.6755580440204
91,92,webui,1084.6905489499998,61.3564103193629,25.611447368421032,250.0,2150.0,2.0,360.96659191726417
92,93,webui,901.0215034166667,76.888683786802,23.696842105263162,250.0,2150.0,3.0,3021.2841444270016
93,94,webui,1190.3329673833334,59.29573292369836,25.407263157894747,250.0,2150.0,4.0,310.5901301682726
94,95,webui,386.43725259999997,53.39414921830499,22.40631578947368,250.0,2150.0,5.0,1083.918123275069
95,96,webui,665.9237082333333,62.01430641037641,24.686315789473685,250.0,2200.0,1.0,637.0047367312809
96,97,webui,899.711983888889,61.477550943584795,24.43035087719297,250.0,2200.0,2.0,443.2255617171425
97,98,webui,1076.7313836874998,60.440994251120244,24.606710526315798,250.0,2200.0,3.0,350.6776226750554
98,99,webui,1174.3054785833333,58.653648723836184,24.11715789473681,250.0,2200.0,4.0,310.6442195452287
99,100,webui,347.3630715,50.138082730780695,24.636315789473684,250.0,2200.0,5.0,713.5126651005638
100,101,webui,603.6437294416668,57.77493085204889,26.85184210526315,300.0,2000.0,1.0,484.0746080837601
101,102,webui,807.4202533777778,59.52639130330258,27.619649122807004,300.0,2000.0,2.0,345.9048154036485
102,103,webui,914.8114588272728,57.888332908020715,27.460921052631587,300.0,2000.0,3.0,290.3353197600357
103,104,webui,1223.8520669388886,75.80389697883247,24.867719298245632,300.0,2000.0,4.0,1680.2604993612822
104,105,webui,916.8893772178571,52.38515187618385,26.91873684210529,300.0,2000.0,5.0,279.0125314537358
105,106,webui,360.61554129999996,49.13128247284807,24.938947368421054,300.0,2050.0,1.0,752.0570040187574
106,107,webui,598.613614675,58.77944901113618,27.686052631578935,300.0,2050.0,2.0,533.530921272934
107,108,webui,798.5693092666667,58.91660939237032,27.475087719298223,300.0,2050.0,3.0,371.9002852581279
108,109,webui,895.8377426954546,57.256360340124715,26.475657894736838,300.0,2050.0,4.0,305.67092708082174
109,110,webui,890.3514190185184,52.1667600765145,25.631684210526288,300.0,2050.0,5.0,288.4100452590983
110,111,webui,316.4233319,49.117167223164756,23.44263157894737,300.0,2100.0,1.0,704.7294501437954
111,112,webui,571.9034119909091,57.69442979894209,26.1536842105263,300.0,2100.0,2.0,515.2076699608092
112,113,webui,798.356173217647,58.12778272683667,26.444385964912307,300.0,2100.0,3.0,371.6655476410755
113,114,webui,924.7198699349999,57.746827172777735,25.97947368421052,300.0,2100.0,4.0,306.95247089821396
114,115,webui,1508.9295292958334,73.85926504027566,25.609342105263128,300.0,2100.0,5.0,1142.391517452527
115,116,webui,949.3013808346151,51.51542325538049,25.39252631578945,300.0,2150.0,1.0,288.2720350753919
116,117,webui,352.78053286,41.47037910268798,23.604210526315782,300.0,2150.0,2.0,691.2085754553821
117,118,webui,595.6816180200001,54.74161990900115,25.383684210526322,300.0,2150.0,3.0,518.7687895722537
118,119,webui,829.6808482555556,58.946259656287744,25.891929824561398,300.0,2150.0,4.0,353.12241899706385
119,120,webui,929.2046754458335,57.29517373364413,25.149342105263173,300.0,2150.0,5.0,303.72240445257495
120,121,webui,935.3357396766665,51.873705543475204,24.670842105263137,300.0,2200.0,1.0,289.6203891877812
121,122,webui,368.55907993333335,49.3611871104572,23.29789473684211,300.0,2200.0,2.0,679.8630139587883
122,123,webui,630.7944159166667,57.07171867173417,25.50184210526317,300.0,2200.0,3.0,495.7884225198522
123,124,webui,818.1968428888889,57.63364257009527,24.554736842105264,300.0,2200.0,4.0,364.49137269381987
124,125,webui,919.3832191541668,57.71396166449643,24.326842105263182,300.0,2200.0,5.0,301.4638482916702
