,Iteration,pod,cpu throttled total,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
0,1,webui,522.2255802,68.74267797677491,60.65421052631581,100.0,500.0,1.0,5930.338585484101
1,2,webui,1841.6546973133331,79.12911795334635,71.33231578947367,100.0,500.0,2.0,1192.8155088524552
2,3,webui,1106.9699251629627,59.732203949211105,64.36515789473691,100.0,500.0,3.0,322.9739336057844
3,4,webui,346.47393184,49.640955765728826,81.72789473684209,100.0,500.0,4.0,689.4503459039136
4,5,webui,523.4170503272727,57.752404547765956,87.06315789473686,100.0,500.0,5.0,568.5306344588449
5,6,webui,746.1614906199999,60.95414913197372,88.97859649122803,100.0,550.0,1.0,426.7705904858179
6,7,webui,901.0601028909092,58.94728321189517,86.47210526315787,100.0,550.0,2.0,336.6425154447528
7,8,webui,937.191989556,57.374193635966776,86.81547368421042,100.0,550.0,3.0,319.70555669042676
8,9,webui,320.87729856,47.57752504500128,74.65789473684208,100.0,550.0,4.0,754.0189291184097
9,10,webui,548.48708587,72.72936725714858,83.41947368421053,100.0,550.0,5.0,755.1716718436988
10,11,webui,671.3488303466668,71.62511211825623,84.21052631578942,100.0,600.0,1.0,535.3143964835456
11,12,webui,801.3597752000002,68.013397728456,82.50513157894743,100.0,600.0,2.0,433.5172893529294
12,13,webui,558.87642532,70.48320127820818,54.71842105263157,100.0,600.0,3.0,6254.365654314108
13,14,webui,914.3570436166665,67.64538614073173,82.15547368421052,100.0,600.0,4.0,347.75963272782207
14,15,webui,373.1309976333334,57.59741151788885,69.43052631578948,100.0,600.0,5.0,722.0973134716711
15,16,webui,586.7777128083334,57.13027778664856,75.21736842105265,100.0,650.0,1.0,578.8955795007736
16,17,webui,759.9656291,59.00727149793543,76.15982456140347,100.0,650.0,2.0,417.6045079017358
17,18,webui,885.2437644375,58.22049403955864,75.65592105263156,100.0,650.0,3.0,340.076546949541
18,19,webui,938.8154133733333,56.918598629079845,75.43852631578949,100.0,650.0,4.0,319.60370321632655
19,20,webui,332.11176378333334,48.23237528107692,68.18526315789477,100.0,650.0,5.0,713.267150847619
20,21,webui,576.5213709666668,58.55410723227668,72.73736842105264,100.0,700.0,1.0,538.1921061131362
21,22,webui,749.8350143166667,58.41980546846766,71.21140350877192,100.0,700.0,2.0,403.1724042157666
