,Iteration,pod,cpu throttled total,cpu usage,latency95,median latency,memory usage,average response time,average rps,cpu limit,memory limit,number of pods,RPS,rps delta,ratio response time,ratio cpu usage,ratio memory usage
0,1,webui,258.45416585,99.24581423823791,21953.475510657452,6866.40415118618,84.38285714285713,6663.184006509279,8.284652017332968,300.0,400.0,1.0,50.0,-0.8343069596533407,12595.092922313397,182.0472877736624,154.78406213257645
1,2,webui,319.1638329,69.86400475229536,8548.201264347723,961.9810385007141,89.83857142857143,7720.399200252352,18.92836297685875,300.0,400.0,2.0,50.0,-0.621432740462825,1559.7875515294872,113.2797846852221,145.66720107069384
2,3,webui,358.89483706666664,59.728394485433775,12000.746889418315,587.416806435081,93.09619047619046,5231.967202541783,27.58301387575339,300.0,400.0,3.0,50.0,-0.4483397224849322,850.7790944151702,86.50700629350371,134.83491067869008
3,4,webui,379.57001162500006,60.31187509423746,9187.97452576013,384.30051241465964,92.29964285714286,3894.541247174099,40.454017263366055,300.0,400.0,4.0,50.0,-0.1909196547326789,457.671033558458,71.82659746350973,109.92145880337813
4,5,webui,429.3162515555556,52.599280439501854,3759.7088687232967,299.9429139480748,92.71342857142855,3088.424601828417,45.771106380297006,300.0,400.0,5.0,50.0,-0.08457787239405988,325.31144744947755,57.04801566853341,100.55493310235862
5,6,webui,176.6726173,75.28557810010646,23591.477272727272,6866.40415118618,68.39857142857144,5516.464582812808,8.883946728006132,300.0,450.0,1.0,50.0,-0.8223210654398774,12512.792928530396,137.19449489564312,124.64415756027987
6,7,webui,263.04335210000005,63.65741599327111,5905.646866169089,638.0819108458232,80.16285714285713,6848.447856500337,25.328980040861232,300.0,450.0,2.0,50.0,-0.49342039918277536,952.9245420066774,95.06728360361492,119.71684611391748
7,8,webui,346.11691326666664,53.92454591429925,2290.174872293378,444.6290067741187,83.18285714285713,3536.196708542912,36.68549861899784,300.0,450.0,3.0,50.0,-0.26629002762004317,563.0292772686712,68.28411473521629,105.33362246894266
8,9,webui,394.61704731249995,57.337129437237216,5698.595624512442,376.2783839436206,83.79392857142857,2881.70581719353,40.34277577642776,300.0,450.0,4.0,50.0,-0.19314448447144486,448.95447842815963,68.41147974346491,99.97826370719422
9,10,webui,406.56849602999995,48.692286647403726,6505.332021958181,215.1769441166618,84.78399999999998,2446.465225141642,46.00165970126947,300.0,450.0,5.0,50.0,-0.07996680597461064,232.38395705704852,52.58605328619678,91.56390567775136
10,11,webui,146.32894149999998,71.51694235318259,22424.279448621553,6866.40415118618,63.25999999999999,5636.183787852952,8.733333333333333,300.0,500.0,1.0,50.0,-0.8253333333333334,12533.476377298508,130.54225877534262,115.47058666666666
11,12,webui,294.78458014999995,73.12310167939887,8218.809218950062,2154.1844727374637,74.20071428571428,6212.392262854476,22.314285714285713,300.0,500.0,2.0,50.0,-0.5537142857142857,3346.987189356094,113.61240769502031,115.28670979591837
12,13,webui,317.96076700000003,55.76297760141349,5052.510409621941,456.81369579797183,73.43238095238094,4707.2096252099,32.9,300.0,500.0,3.0,50.0,-0.342,613.0439797608782,74.8339159410969,98.54625523809523
