,Iteration,pod,cpu throttled total,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
110,16,registry,,,,,,,0.6579456857528019
111,16,webui,1876.997222436667,90.07928055454728,61.80279569892466,100.0,650.0,1.0,2932.7333504293542
112,17,auth,,,,,,,4.194889333600357
113,17,image,,,,,,,3.7435215152599706
115,17,persistence,,,,,,,4.097123463605487
116,17,recommender,,,,,,,3.3304322746247172
117,17,registry,,,,,,,0.6545429273224561
118,17,webui,2357.8167017475002,87.32272068270974,60.54935483870964,100.0,650.0,2.0,2007.264675152904
119,18,auth,,,,,,,4.225413033454135
120,18,image,,,,,,,3.7780538138222397
122,18,persistence,,,,,,,4.125506716810961
123,18,recommender,,,,,,,3.346703729426066
124,18,registry,,,,,,,0.6688460342803333
125,18,webui,2877.142068724001,86.81953427311977,60.638387096774295,100.0,650.0,3.0,1528.8570289632803
126,19,auth,,,,,,,4.24746412642388
127,19,image,,,,,,,3.8050668027819605
129,19,persistence,,,,,,,4.167218226064288
130,19,recommender,,,,,,,3.3309662017923305
131,19,registry,,,,,,,0.6753258844077856
132,19,webui,625.5669282700001,78.78678677862054,71.94161290322579,100.0,650.0,4.0,5236.635636923828
133,20,auth,,,,,,,4.212307902042701
134,20,image,,,,,,,3.7906449128212305
136,20,persistence,,,,,,,4.133535072510454
137,20,recommender,,,,,,,3.3112869237603055
138,20,registry,,,,,,,0.6641450471237781
139,20,webui,1216.383594135,90.22722164073626,81.10967741935478,100.0,650.0,5.0,2728.56409863834
140,21,auth,,,,,,,4.185509411267315
141,21,image,,,,,,,3.7896501100441613
143,21,persistence,,,,,,,4.112627475568448
144,21,recommender,,,,,,,3.262828036295444
145,21,registry,,,,,,,0.6618163313746886
146,21,webui,1642.8067263107146,83.75645640648496,81.71107526881714,100.0,700.0,1.0,1518.6066778166862
147,22,auth,,,,,,,4.234665468160444
148,22,image,,,,,,,3.815605740326905
150,22,persistence,,,,,,,4.132237546256374
151,22,recommender,,,,,,,3.2600270896216164
152,22,registry,,,,,,,0.6686062955810896
153,22,webui,1951.3367711973685,75.20919885741692,82.01766129032256,100.0,700.0,2.0,1004.162140796557
154,23,auth,,,,,,,4.988570540473559
155,23,image,,,,,,,3.8508855834312814
157,23,persistence,,,,,,,3.460599598054443
158,23,recommender,,,,,,,3.1399845224424587
159,23,registry,,,,,,,0.8465508570649255
160,23,webui,1866.4986414500006,92.69945842490114,76.53688172043009,100.0,700.0,3.0,3286.0704070254264
161,24,auth,,,,,,,4.329996155428406
162,24,image,,,,,,,3.8036907449789537
164,24,persistence,,,,,,,4.151024410696349
165,24,recommender,,,,,,,3.300613575466683
166,24,registry,,,,,,,0.6747241160781678
167,24,webui,2143.499343956,58.9510574227279,78.98025806451608,100.0,700.0,4.0,765.9098363603781
168,25,auth,,,,,,,4.392395845984373
169,25,image,,,,,,,3.7851985580727407
171,25,persistence,,,,,,,4.155439821297779
172,25,recommender,,,,,,,3.331061373130722
173,25,registry,,,,,,,0.6677762855122439
174,25,webui,715.8099150099999,81.68709395552649,69.98032258064515,100.0,700.0,5.0,4368.926185170522
175,26,auth,,,,,,,4.352962385285689
176,26,image,,,,,,,3.760971175554487
178,26,persistence,,,,,,,4.124595434472968
179,26,recommender,,,,,,,3.3005184696823253
180,26,registry,,,,,,,0.6578634081006015
181,26,webui,1240.2533552500004,86.07472251960422,74.598064516129,150.0,500.0,1.0,2183.393214924582
182,27,auth,,,,,,,4.339315530489661
183,27,image,,,,,,,3.730780083464265
185,27,persistence,,,,,,,4.085768077637239
186,27,recommender,,,,,,,3.2631476912666484
187,27,registry,,,,,,,0.6497128280302864
188,27,webui,1612.5547589370371,75.7783090017088,74.46849462365589,150.0,500.0,2.0,1306.8254436332998
189,28,auth,,,,,,,4.330772275261929
190,28,image,,,,,,,3.701525588087366
192,28,persistence,,,,,,,4.045085716595653
193,28,recommender,,,,,,,3.2341048208526475
194,28,registry,,,,,,,0.6390263551149047
195,28,webui,1672.1267287899998,52.45951882348468,70.91895161290314,150.0,500.0,3.0,927.4725388565339
196,29,auth,,,,,,,4.33089688586778
197,29,image,,,,,,,3.6729515221296807
199,29,persistence,,,,,,,4.012926938902254
200,29,recommender,,,,,,,3.212782270449733
201,29,registry,,,,,,,0.6262942049135125
202,29,webui,1659.6359051740003,43.6818117620474,70.9734838709677,150.0,500.0,4.0,763.6708996496245
203,30,auth,,,,,,,4.320969592952107
204,30,image,,,,,,,3.657655194266401
206,30,persistence,,,,,,,3.993199111949508
207,30,recommender,,,,,,,3.1956405835994786
208,30,registry,,,,,,,0.6154880676247579
209,30,webui,763.2729447199999,84.9543271795305,64.11000000000001,150.0,500.0,5.0,2499.46159855493
210,31,auth,,,,,,,4.294860423345937
211,31,image,,,,,,,3.645241525977417
213,31,persistence,,,,,,,3.9618955828059974
214,31,recommender,,,,,,,3.165201976176273
215,31,registry,,,,,,,0.6069625668685803
216,31,webui,1183.665456361111,78.42235200165503,66.17064516129032,150.0,550.0,1.0,1292.628916410644
217,32,auth,,,,,,,4.277793430697393
218,32,image,,,,,,,3.61910965758681
220,32,persistence,,,,,,,3.931279393415875
221,32,recommender,,,,,,,3.1298683522814135
222,32,registry,,,,,,,0.5961375807178004
223,32,webui,1353.6943873199996,55.67120675105941,65.19860215053767,150.0,550.0,2.0,791.3100696718755
224,33,auth,,,,,,,4.27094583279655
225,33,image,,,,,,,3.5997382655606724
227,33,persistence,,,,,,,3.9084212436360692
228,33,recommender,,,,,,,3.113444348644797
229,33,registry,,,,,,,0.5819399698123792
230,33,webui,1337.5088669200002,40.025226064153195,63.74604838709673,150.0,550.0,3.0,627.2514652811041
231,34,auth,,,,,,,4.66026474571543
232,34,image,,,,,,,3.8541975930019943
234,34,persistence,,,,,,,3.768460667616201
235,34,recommender,,,,,,,3.7223696689433092
236,34,registry,,,,,,,0.8461548682325866
237,34,webui,2362.7389998424997,93.14431638090117,76.43250000000016,150.0,550.0,4.0,2276.310484847334
238,35,auth,,,,,,,4.260281005668554
239,35,image,,,,,,,3.58873544973243
241,35,persistence,,,,,,,3.891454466288055
242,35,recommender,,,,,,,3.091517812877025
243,35,registry,,,,,,,0.565534117938334
244,35,webui,1306.7506956755103,37.04579638836052,63.315483870967775,150.0,550.0,5.0,536.6123521870594
245,36,auth,,,,,,,4.245107069866936
246,36,image,,,,,,,3.5799154349333135
248,36,persistence,,,,,,,3.87933168181657
249,36,recommender,,,,,,,3.072201505075569
250,36,registry,,,,,,,0.5555024943099364
251,36,webui,754.85081993,87.19777206890258,55.749677419354825,150.0,600.0,1.0,936.6343910948509
252,37,auth,,,,,,,4.226366685194788
253,37,image,,,,,,,3.5718650060478034
255,37,persistence,,,,,,,3.863671111163678
256,37,recommender,,,,,,,3.0485440695250072
257,37,registry,,,,,,,0.5463997676492112
258,37,webui,1001.9457415499999,64.0774637468748,55.60887096774193,150.0,600.0,2.0,472.3331562471905
259,38,auth,,,,,,,4.213450979897053
260,38,image,,,,,,,3.5627941060536648
262,38,persistence,,,,,,,3.8535946037374673
263,38,recommender,,,,,,,3.0250924230874237
264,38,registry,,,,,,,0.5345200060353943
265,38,webui,1033.3702243933333,41.0894374817997,55.59462365591397,150.0,600.0,3.0,336.67429950548234
266,39,auth,,,,,,,4.205230168452339
267,39,image,,,,,,,3.554039118274091
269,39,persistence,,,,,,,3.8468103352291476
270,39,recommender,,,,,,,3.004377951388445
271,39,registry,,,,,,,0.5215783033135709
272,39,webui,947.3456177666665,26.447419348929344,50.598548387096756,150.0,600.0,4.0,264.3831599087846
273,40,auth,,,,,,,4.195806842388224
274,40,image,,,,,,,3.54862559929452
276,40,persistence,,,,,,,3.844823217189523
277,40,recommender,,,,,,,2.985829717949496
278,40,registry,,,,,,,0.5070398559017814
279,40,webui,924.3471066780002,22.88533221002364,50.297225806451564,150.0,600.0,5.0,201.22153998972593
280,41,auth,,,,,,,1.2034247865417211
281,41,image,,,,,,,1.4180539009554165
283,41,persistence,,,,,,,1.0035531195059615
284,41,recommender,,,,,,,1.1958026404950515
285,41,registry,,,,,,,0.49827343304550653
286,41,webui,747.34976897,83.7787558200566,47.26451612903226,150.0,650.0,1.0,519.2341299690737
287,42,auth,,,,,,,1.1900134799035522
288,42,image,,,,,,,1.406546908456976
290,42,persistence,,,,,,,0.9771219622690355
291,42,recommender,,,,,,,1.1781392007137967
292,42,registry,,,,,,,0.49066341698928917
293,42,webui,705.2934402199999,33.42346666964498,39.89548387096775,150.0,650.0,2.0,271.965435423881
294,43,auth,,,,,,,4.844035390082776
295,43,image,,,,,,,4.158788721601794
297,43,persistence,,,,,,,4.368696493025469
298,43,recommender,,,,,,,3.8381545326265205
299,43,registry,,,,,,,0.9078650613444256
300,43,webui,2808.2289813740003,88.2193899761653,76.92683870967748,150.0,650.0,3.0,1731.35631040898
301,44,auth,,,,,,,5.118540068937918
302,44,image,,,,,,,4.36262697801587
304,44,persistence,,,,,,,4.701977628263396
305,44,recommender,,,,,,,4.142358245453156
306,44,registry,,,,,,,0.9027041468036967
307,44,webui,735.0013455599999,81.7963962967779,61.96290322580646,150.0,650.0,4.0,13435.165426368992
308,45,auth,,,,,,,4.966277766988841
309,45,image,,,,,,,4.1858129447729056
311,45,persistence,,,,,,,4.542124932166229
312,45,recommender,,,,,,,3.983642583259146
313,45,registry,,,,,,,0.8228822849516819
314,45,webui,1363.8415304888886,89.82725050571025,70.08258064516127,150.0,650.0,5.0,5430.589931722249
315,46,auth,,,,,,,4.7336965616142725
316,46,image,,,,,,,3.966130898293386
318,46,persistence,,,,,,,4.302641446337827
319,46,recommender,,,,,,,3.961570375722986
320,46,registry,,,,,,,0.7615327014142234
321,46,webui,1927.118900213334,91.26727114949057,72.41763440860217,150.0,700.0,1.0,2930.394648341276
322,47,auth,,,,,,,4.531816170757007
323,47,image,,,,,,,3.837642470996597
325,47,persistence,,,,,,,4.157660907609832
326,47,recommender,,,,,,,3.790835106650802
327,47,registry,,,,,,,0.7395102483193551
328,47,webui,2370.4708747600007,92.14538454990138,72.47016129032258,150.0,700.0,2.0,2224.9633082128216
