,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
0,6,1,webui,95.7,311.931929375,13.5,29.80567579315079,55.99000000000001,200.0,600.0,1.0,4789.543048758383
1,13,2,webui,252.76323987538942,791.2152747235294,65.5,60.68515890129946,53.86323076923084,200.0,600.0,2.0,1127.1267668098735
2,20,3,webui,262.7814371257485,328.95901844499997,65.5,39.4212952534699,39.42230769230765,200.0,600.0,3.0,511.7749087142574
3,27,4,webui,128.28787878787878,165.03472595,13.5,23.878588726199084,60.53923076923077,200.0,600.0,4.0,704.7635494297086
4,34,5,webui,158.0,243.06078012500004,26.5,43.73263310381104,66.51461538461538,200.0,600.0,5.0,615.6313483644384
5,41,6,webui,195.7,271.52359434166664,39.5,46.07434380251996,65.54897435897442,200.0,700.0,1.0,540.1373669583728
6,48,7,webui,228.59774436090225,269.0972226,52.5,40.58936014780944,65.2913461538461,200.0,700.0,2.0,524.6207624694649
7,55,8,webui,262.7814371257485,265.591813705,65.5,34.962765392441284,65.96400000000004,200.0,700.0,3.0,516.9260179924242
8,62,9,webui,128.28787878787878,162.632067325,13.5,24.26626352441737,49.47692307692307,200.0,700.0,4.0,703.8222323600974
9,69,10,webui,163.1203007518797,270.1950790285714,26.5,43.75394973078082,54.812692307692295,200.0,700.0,5.0,609.1562480291259
10,76,11,webui,195.7,269.2629587166667,39.5,46.391443782723584,55.858461538461526,200.0,800.0,1.0,532.7931478649228
11,83,12,webui,225.9732824427481,265.94088080625,52.5,40.30256588721021,55.74173076923081,200.0,800.0,2.0,503.6931076574109
12,90,13,webui,124.63934426229508,268.55959920000004,13.5,37.54919824636078,38.035384615384615,200.0,800.0,3.0,5386.049939831529
13,97,14,webui,260.83734939759034,256.41037939,65.5,34.114076603335825,55.414923076923145,200.0,800.0,4.0,496.93143560730766
14,104,15,webui,127.32352941176471,157.279895125,13.5,27.375558068261316,43.58307692307691,200.0,800.0,5.0,710.7761500838787
15,111,16,webui,161.28787878787878,236.99977155000002,26.5,45.0190047160989,50.44038461538464,200.0,900.0,1.0,585.7793852424691
16,118,17,webui,194.28787878787878,260.29471141666664,39.5,45.62528943896694,49.76615384615383,200.0,900.0,2.0,520.6368649794696
17,125,18,webui,229.90298507462686,262.36647359374996,52.5,40.44656618501017,49.67134615384613,200.0,900.0,3.0,501.5711916920076
18,132,19,webui,262.56756756756755,249.42171590526317,65.5,33.64322821420575,49.44323076923077,200.0,900.0,4.0,491.8490954610956
19,139,20,webui,128.28787878787878,151.902312375,13.5,26.136258427580916,39.74615384615384,200.0,900.0,5.0,672.9422782394738
20,146,21,webui,162.90298507462686,237.7549062625,26.5,44.0779337376075,45.7726923076923,200.0,1000.0,1.0,588.7899054803338
21,153,22,webui,196.72727272727272,265.37324274166673,39.5,46.104097567674756,45.46051282051281,200.0,1000.0,2.0,521.1657014184702
22,160,23,webui,234.68796992481202,265.4781050625,52.5,40.83707243642214,44.77461538461538,200.0,1000.0,3.0,505.2479628536362
23,167,24,webui,149.39830508474577,413.87466135,26.5,56.61186726589346,46.40115384615386,200.0,1000.0,4.0,2868.302053107035
24,174,25,webui,269.83734939759034,269.49353682777775,65.5,34.721886216300696,44.066769230769225,200.0,1000.0,5.0,503.39681589569193
25,181,26,webui,141.98461538461538,185.61295383333334,13.5,26.674827109916258,35.13153846153846,300.0,600.0,1.0,706.1178065215707
26,188,27,webui,175.8421052631579,271.6354835428571,26.5,43.86276111079599,41.45076923076925,300.0,600.0,2.0,617.0271344932208
27,195,28,webui,208.34170854271358,282.50170263636363,39.5,45.59740317453607,40.84666666666668,300.0,600.0,3.0,531.2417782353957
28,202,29,webui,240.9125475285171,253.48432193076923,52.5,41.19918535879696,40.485961538461545,300.0,600.0,4.0,515.739265053047
29,209,30,webui,267.7037037037037,258.34092715625,65.5,34.24119068794733,40.01661538461534,300.0,600.0,5.0,509.93707128881294
30,216,31,webui,189.984126984127,601.3590624777777,39.5,58.29460394765983,46.657179487179484,300.0,700.0,1.0,1921.9567759248612
31,223,32,webui,225.43798449612405,705.8829140916667,52.5,58.71890878461988,48.028461538461514,300.0,700.0,2.0,1457.8704025328423
32,230,33,webui,252.984126984127,807.7565322999999,65.5,59.82724228522691,47.53323076923076,300.0,700.0,3.0,1206.0427493165555
33,237,34,webui,118.60344827586206,326.1169115,13.5,40.16888923893937,36.72923076923076,300.0,700.0,4.0,4767.73185582075
34,244,35,webui,149.39830508474577,479.42610351249994,26.5,56.64020494853038,44.051923076923075,300.0,700.0,5.0,2655.9592359780936
35,251,36,webui,184.15217391304347,637.3002375333333,39.5,58.590546475125734,43.62025641025642,300.0,800.0,1.0,1866.4242105926594
36,258,37,webui,220.66535433070865,760.28724234375,52.5,62.60966812137123,43.470961538461545,300.0,800.0,2.0,1534.718191980966
37,265,38,webui,147.352,515.8441764428572,26.5,54.025104298136846,61.57230769230769,300.0,800.0,3.0,2620.6143570892336
38,272,39,webui,251.4620253164557,869.8005998849998,65.5,64.14580546257676,43.33876923076927,300.0,800.0,4.0,1301.3081528263683
39,279,40,webui,118.60344827586206,292.3684148,13.5,39.1178172402352,32.93538461538462,300.0,800.0,5.0,5897.653846153846
40,286,41,webui,151.16666666666666,471.20674626249996,26.5,56.54688867965672,38.02115384615383,300.0,900.0,1.0,2932.989863479229
41,293,42,webui,185.6290322580645,616.0777476416666,39.5,60.27195957571004,38.63897435897436,300.0,900.0,2.0,1934.648221301213
42,300,43,webui,224.65384615384616,728.192560875,52.5,59.66257133917463,38.92173076923075,300.0,900.0,3.0,1469.7601776419353
43,307,44,webui,250.4171974522293,817.9937965900001,65.5,60.743380607709234,39.270615384615354,300.0,900.0,4.0,1173.3820450570938
44,314,45,webui,126.0,219.16578182499998,13.5,33.624274130701316,54.334615384615375,300.0,900.0,5.0,1984.8766261015526
45,321,46,webui,156.32539682539684,393.283119275,26.5,51.22913652584944,63.45192307692308,300.0,1000.0,1.0,1454.7204336671357
46,328,47,webui,188.55263157894737,506.0400822416666,39.5,55.44708380067397,63.207948717948696,300.0,1000.0,2.0,1051.1366660506376
47,335,48,webui,223.3294573643411,577.6754967249999,52.5,55.11682701608371,63.00019230769233,300.0,1000.0,3.0,850.7713025383842
48,342,49,webui,182.44973544973544,644.6729498090908,39.5,59.61155257760418,63.77282051282051,300.0,1000.0,4.0,1821.2948472288754
49,349,50,webui,252.96875,617.36473582,65.5,55.48526386913464,62.55400000000003,300.0,1000.0,5.0,736.6769753361856
50,356,51,webui,119.83333333333333,218.156826575,13.5,32.365916140629075,45.54076923076923,400.0,600.0,1.0,1892.4329130000908
51,363,52,webui,159.65384615384616,383.5912493375,26.5,52.73370689284924,55.17423076923079,400.0,600.0,2.0,1458.7334649277407
