,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
53,377,54,webui,239.5650406504065,589.7830076187502,52.5,55.547617627140944,54.169038461538506,400.0,600.0,4.0,977.337604090071
54,384,55,webui,267.6437908496732,625.7495325499999,65.5,55.40648827433074,53.9109230769231,400.0,600.0,5.0,859.6372107525942
55,391,56,webui,144.96774193548387,228.406176775,13.5,35.74787995160434,42.75307692307692,400.0,700.0,1.0,2435.720118694362
56,398,57,webui,175.09016393442624,384.40654659999996,26.5,51.47083231582394,50.42538461538462,400.0,700.0,2.0,1720.703344304468
57,405,58,webui,219.37878787878788,501.15905810000004,39.5,54.712854426699046,49.804615384615396,400.0,700.0,3.0,1176.8066055784916
58,412,59,webui,244.98425196850394,573.3800832687501,52.5,56.08556770104429,48.49807692307691,400.0,700.0,4.0,1008.8098751441651
59,419,60,webui,235.16666666666666,742.4912741250001,52.5,60.637025889194256,61.27076923076921,400.0,700.0,5.0,1701.8424938194034
60,426,61,webui,279.0496894409938,622.7307652500001,65.5,56.55321164575285,49.10661538461541,400.0,800.0,1.0,922.3765396494358
61,433,62,webui,148.01612903225808,227.74111215,13.5,34.6375824114316,37.638461538461534,400.0,800.0,2.0,2473.582832201746
62,440,63,webui,185.0,434.21005931428573,26.5,52.988106549579705,42.842307692307706,400.0,800.0,3.0,1790.1344270409788
63,447,64,webui,216.3041237113402,506.1913959833333,39.5,55.45498932326551,43.89384615384618,400.0,800.0,4.0,1228.8148130193904
64,454,65,webui,223.07142857142858,616.27643745,52.5,64.33162279333395,42.35384615384617,400.0,800.0,5.0,1072.4334270746217
65,461,66,webui,263.6666666666667,693.4978709368421,65.5,64.41447779848475,42.18015384615382,400.0,900.0,1.0,1041.5487087103145
66,468,67,webui,144.57627118644066,286.9468131333333,13.5,38.45848923121878,31.873076923076926,400.0,900.0,2.0,4272.270170674941
67,475,68,webui,162.7962962962963,436.59694875,26.5,60.85382623149899,35.24307692307694,400.0,900.0,3.0,3030.274701069855
68,482,69,webui,214.0625,581.7000377583335,39.5,65.1450829938698,38.17820512820513,400.0,900.0,4.0,2177.064213758552
69,489,70,webui,240.9262295081967,690.8027407666667,52.5,62.010170766996346,38.70903846153848,400.0,900.0,5.0,1628.6484999826587
70,496,71,webui,273.37179487179486,836.88200484,65.5,61.27498097237168,62.01292307692307,400.0,1000.0,1.0,1333.1568272858867
71,503,72,webui,270.1842105263158,773.6322928812501,65.5,59.66777325162249,39.29923076923078,400.0,1000.0,2.0,1300.8882246086214
72,510,73,webui,154.72307692307692,204.7480179,13.5,31.211217736142423,57.864615384615405,400.0,1000.0,3.0,1256.6829973915105
73,517,74,webui,185.4375,358.8761168666667,26.5,47.67038788871466,63.426923076923046,400.0,1000.0,4.0,1159.4462895927602
74,524,75,webui,219.60204081632654,400.82155647999997,39.5,51.610149818855014,64.5325641025641,400.0,1000.0,5.0,958.0407129607228
75,531,76,webui,250.83333333333334,471.2314461833334,52.5,51.307350736856264,64.85442307692304,500.0,600.0,1.0,803.4068457236444
76,538,77,webui,272.61661341853033,477.85459114666656,65.5,47.123439671751,64.08661538461534,500.0,600.0,2.0,734.719709740441
77,545,78,webui,148.01612903225808,228.57043679999998,13.5,32.95052419781865,47.52846153846154,500.0,600.0,3.0,1564.2903630363037
78,552,79,webui,180.8968253968254,366.3169097750001,26.5,50.03431779640242,56.73346153846155,500.0,600.0,4.0,1247.1529096507388
79,559,80,webui,220.9,445.5795245083334,39.5,52.85655320502985,55.5582051282051,500.0,600.0,5.0,929.1100308720077
80,566,81,webui,252.37878787878788,471.30611953125003,52.5,51.48928075347457,54.91846153846155,500.0,700.0,1.0,816.9192904322989
81,573,82,webui,139.24137931034483,298.22015355,13.5,41.37611082102536,44.91846153846154,500.0,700.0,2.0,6056.026680175616
82,580,83,webui,288.00299401197606,478.26574312,65.5,48.39943000044306,54.758769230769204,500.0,700.0,3.0,758.3365259529802
83,587,84,webui,151.5,215.2397727,13.5,30.079923098069962,44.24615384615384,500.0,700.0,4.0,1264.6070954907163
84,594,85,webui,188.125,346.55588159999996,26.5,48.65774957284672,49.93307692307691,500.0,700.0,5.0,1115.2120393918685
85,601,86,webui,216.3041237113402,430.55226941666666,39.5,52.08441080350305,49.70820512820512,500.0,800.0,1.0,859.9538426257984
86,608,87,webui,250.27443609022558,456.71217191875,52.5,53.22825202264388,49.614615384615405,500.0,800.0,2.0,733.3155166388942
87,615,88,webui,278.3024691358025,459.0447437750001,65.5,48.01317936226796,49.05000000000004,500.0,800.0,3.0,686.3325792983111
88,622,89,webui,148.6875,214.923672275,13.5,31.147884974511207,37.96000000000001,500.0,800.0,4.0,1301.7121743753323
89,629,90,webui,186.793893129771,344.86156878571427,26.5,49.837310622608875,44.22846153846155,500.0,800.0,5.0,1116.53838550605
90,636,91,webui,213.18421052631578,431.6527102083333,39.5,51.68617048602799,43.437948717948686,500.0,900.0,1.0,872.74307040859
91,643,92,webui,244.29921259842519,468.7442881875,52.5,52.27486961895043,43.2501923076923,500.0,900.0,2.0,765.7853344337369
92,650,93,webui,162.0909090909091,492.93276398750004,26.5,60.982133804482096,52.44615384615385,500.0,900.0,3.0,3599.7543809484905
93,657,94,webui,286.6927710843373,475.665942555,65.5,48.22087914804811,43.104461538461535,500.0,900.0,4.0,723.9643197973236
94,664,95,webui,150.75,187.128635525,13.5,32.06132759508174,36.28,500.0,900.0,5.0,1299.6848041775456
95,671,96,webui,186.37878787878788,343.174185275,26.5,50.00375428476369,39.170769230769224,500.0,1000.0,1.0,1098.7825923499147
96,678,97,webui,219.37878787878788,423.62045434166663,39.5,52.571117668751995,38.61589743589747,500.0,1000.0,2.0,859.3796620242123
97,685,98,webui,248.06274509803922,451.7498220846155,52.5,52.25358709955731,37.52923076923078,500.0,1000.0,3.0,769.3079462903328
98,692,99,webui,283.64864864864865,441.39519783157886,65.5,48.574033415208696,38.292,500.0,1000.0,4.0,691.4586040904624
99,699,100,webui,148.984126984127,198.85761996666668,13.5,28.640539842486184,57.30153846153847,500.0,1000.0,5.0,987.6164164250789
100,706,101,webui,186.37878787878788,280.7316530125,26.5,45.92486399239651,65.94346153846153,600.0,600.0,1.0,871.4102190392429
101,713,102,webui,220.9,335.5557222416666,39.5,49.81306375041822,65.56128205128208,600.0,600.0,2.0,725.2918640452377
102,720,103,webui,247.01568627450982,331.9477739384616,52.5,47.48495334875875,64.13961538461538,600.0,600.0,3.0,673.7178354296728
103,727,104,webui,197.24137931034483,631.3332306583335,39.5,60.94020025758662,53.4966666666667,600.0,600.0,4.0,2322.0269008322753
104,734,105,webui,284.08895705521473,334.06890167222224,65.5,40.76452146283168,63.825538461538486,600.0,600.0,5.0,653.1389707706256
105,741,106,webui,154.72307692307692,185.40801646666668,13.5,28.53421948565041,50.93923076923076,600.0,700.0,1.0,979.9902392132213
106,748,107,webui,186.793893129771,265.4513724428572,26.5,46.8241418890524,55.031153846153856,600.0,700.0,2.0,869.942799976461
107,755,108,webui,221.23350253807106,344.4688068888889,39.5,50.440826762969664,55.14128205128207,600.0,700.0,3.0,717.7181530757484
108,762,109,webui,245.212,354.0452406,52.5,45.859254311032664,54.41961538461539,600.0,700.0,4.0,659.5771060288074
109,769,110,webui,279.45425867507885,345.28967470666674,65.5,39.92005972717234,54.83815384615384,600.0,700.0,5.0,638.2340125460648
110,776,111,webui,152.6,178.18549906666667,13.5,27.207346581597292,44.85923076923076,600.0,800.0,1.0,954.3511534640714
111,783,112,webui,178.66935483870967,287.4441651166666,26.5,44.055032345093224,50.30615384615384,600.0,800.0,2.0,870.8198012056899
112,790,113,webui,213.5130890052356,346.92387074444446,39.5,48.81230694049157,50.093846153846144,600.0,800.0,3.0,737.3435681024447
113,797,114,webui,250.83333333333334,355.95095929999997,52.5,46.67393449566297,49.77288461538463,600.0,800.0,4.0,677.9368892508143
114,804,115,webui,242.46,748.9016952125,52.5,60.76301664720912,54.165000000000035,600.0,800.0,5.0,1733.3541355769685
115,811,116,webui,286.9520958083832,365.21236669,65.5,41.71615425105196,49.96492307692308,600.0,900.0,1.0,673.3614521360208
116,818,117,webui,153.37878787878788,214.42537872500003,13.5,28.344265606275233,38.94230769230769,600.0,900.0,2.0,1231.7973490427098
117,825,118,webui,186.37878787878788,349.5598918375,26.5,52.98287313703793,44.351538461538446,600.0,900.0,3.0,1057.3099768270758
118,832,119,webui,213.26943005181346,382.98147495000006,39.5,50.56816368523183,43.66410256410255,600.0,900.0,4.0,815.9877360433977
119,839,120,webui,244.22131147540983,380.17445136249995,52.5,49.35068927627213,43.36442307692308,600.0,900.0,5.0,760.2982297693246
120,846,121,webui,285.3787878787879,367.79510268,65.5,41.78049003724407,43.62584615384615,600.0,1000.0,1.0,726.8653383399001
121,853,122,webui,151.28787878787878,190.059519925,13.5,28.868877731940238,34.79846153846153,600.0,1000.0,2.0,940.5581344586728
122,860,123,webui,185.0,305.1484473625,26.5,46.85628446255418,40.77653846153846,600.0,1000.0,3.0,862.256095210158
123,867,124,webui,214.2319587628866,353.32883015833335,39.5,49.6123719697931,40.65538461538461,600.0,1000.0,4.0,723.9350868502341
124,874,125,webui,248.16666666666666,359.0090228625,52.5,47.18201851941981,39.56019230769228,600.0,1000.0,5.0,670.1199551890041
