,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
26,115,27,webui,48.735849056603776,25.161488457142863,19.5,9.273739963552165,20.156000000000002,300.0,500.0,2.0,423.0
27,118,28,webui,59.44303797468354,26.905217636363638,33.0,9.604609618193038,20.078181818181825,300.0,500.0,3.0,242.57142857142858
28,121,29,webui,65.51515151515152,29.00571435333334,46.0,8.878762015726124,20.729782608695647,300.0,500.0,4.0,155.0909090909091
29,124,30,webui,87.91111111111111,28.89461008235294,58.5,7.691124907176205,20.535932203389837,300.0,500.0,5.0,170.46666666666667
30,127,31,webui,76.71134020618557,132.88568181818184,34.0,24.814387429993566,25.018571428571427,300.0,600.0,1.0,1643.4285714285713
31,130,32,webui,86.97560975609755,145.46197113333335,46.5,26.584278201690815,25.688125,300.0,600.0,2.0,1181.5454545454545
32,133,33,webui,93.48251748251748,153.3578787157895,60.0,24.849553419493418,26.509508196721306,300.0,600.0,3.0,867.2666666666667
33,136,34,webui,50.48148148148148,147.8701860153846,47.5,22.867001353928636,25.40617021276597,300.0,600.0,4.0,813.25
34,139,35,webui,45.93877551020408,119.16736502857144,21.0,23.588876126560688,20.350909090909095,300.0,600.0,5.0,1093.0
35,142,36,webui,77.61386138613861,138.50586260909088,34.5,27.486675705485627,21.33472222222221,300.0,700.0,1.0,1096.857142857143
36,145,37,webui,100.95744680851064,149.89720479333334,46.0,28.512024538173364,23.114999999999995,300.0,700.0,2.0,1151.090909090909
37,149,38,webui,63.43103448275862,129.26122435,20.5,17.008445761419374,37.5275,300.0,700.0,3.0,541.2857142857143
38,152,39,webui,111.59281437125749,159.38716753157894,58.5,26.153742855878956,23.392711864406774,300.0,700.0,4.0,931.0
39,155,40,webui,52.35443037974684,147.08705110000002,50.0,23.801104581677066,23.024230769230776,300.0,700.0,5.0,834.7272727272727
40,158,41,webui,48.65384615384615,113.35211933333333,20.0,24.36444959831625,19.2675,300.0,800.0,1.0,1388.0
41,161,42,webui,76.5,129.04959993,33.5,27.441821161303267,20.368787878787888,300.0,800.0,2.0,1298.4285714285713
42,164,43,webui,100.67142857142858,144.49464323571428,46.5,27.55431907909431,20.60282608695652,300.0,800.0,3.0,1284.7272727272727
43,167,44,webui,120.42134831460675,155.27686171875,59.5,25.581947528299132,21.01220338983051,300.0,800.0,4.0,1261.8139534883721
44,170,45,webui,57.73809523809524,142.04759461666666,46.5,22.96765259783034,22.29604166666667,300.0,800.0,5.0,1264.9
45,173,46,webui,48.65384615384615,65.4177859,21.5,16.731295479973262,34.77095238095237,300.0,900.0,1.0,708.0
46,176,47,webui,59.19230769230769,74.41885189,33.5,19.006355860141216,36.79823529411764,300.0,900.0,2.0,387.54545454545456
47,179,48,webui,81.07894736842105,80.78852935000002,47.0,19.08296414713933,37.35234042553192,300.0,900.0,3.0,451.9090909090909
48,183,49,webui,64.73076923076923,145.59806144,33.5,19.625335413576902,37.04030303030303,300.0,900.0,4.0,345.27272727272725
49,186,50,webui,106.0880503144654,86.41983771333334,59.5,17.026152254947817,37.92150000000001,300.0,900.0,5.0,527.4130434782608
50,189,51,webui,57.73809523809524,89.4353824375,46.5,15.870859954217828,37.30372549019609,400.0,500.0,1.0,566.0769230769231
51,192,52,webui,48.65384615384615,72.99890375,20.5,16.425711705559117,29.873043478260882,400.0,500.0,2.0,674.0
52,195,53,webui,58.94805194805195,70.30716674444444,32.5,17.48030606904052,30.844411764705878,400.0,500.0,3.0,386.42857142857144
53,198,54,webui,81.97435897435898,86.19017660666667,45.5,17.243591506608706,31.839148936170215,400.0,500.0,4.0,452.9090909090909
54,201,55,webui,93.48251748251748,88.69849692631578,59.0,15.587087917763059,32.06400000000001,400.0,500.0,5.0,393.26666666666665
55,204,56,webui,51.34177215189873,86.02164743076924,49.5,14.55525047405793,30.93208333333334,400.0,600.0,1.0,342.93333333333334
56,211,57,webui,93.52439024390245,218.68917883749998,26.5,31.22158253959282,40.408846153846156,400.0,600.0,2.0,1790.4131302140008
57,218,58,webui,103.26470588235294,371.23740879,33.5,43.09795277721619,44.94393939393939,400.0,600.0,3.0,1168.1755942600505
58,225,59,webui,125.95744680851064,316.69469331333335,46.0,35.23123478484899,40.67,400.0,600.0,4.0,1137.4104640298972
59,229,60,webui,67.875,148.55952814999998,47.0,23.289034976839893,37.207446808510646,400.0,600.0,5.0,243.0212765957447
60,236,61,webui,159.04615384615386,354.11004862631586,65.5,22.759961617818053,42.3266153846154,400.0,700.0,1.0,1039.0348120300753
61,243,62,webui,77.08988764044943,342.53851430000003,50.0,27.577596842125985,42.978653846153854,400.0,700.0,2.0,975.735629613062
62,250,63,webui,72.16981132075472,63.070120742857135,20.0,16.5088628621176,23.580500000000008,400.0,700.0,3.0,541.0
63,257,64,webui,81.34615384615384,72.96664937,33.0,18.793208190960527,24.046969696969704,400.0,700.0,4.0,310.42857142857144
64,264,65,webui,107.28205128205128,80.16686650666666,46.0,18.88412040375649,24.067173913043483,400.0,700.0,5.0,385.45454545454544
65,271,66,webui,138.3,81.91723405,59.5,16.51048661936899,24.58745762711864,400.0,800.0,1.0,467.2608695652173
66,278,67,webui,74.7710843373494,80.53253154545455,48.5,15.462467176475654,24.28461538461538,400.0,800.0,2.0,446.6428571428571
67,285,68,webui,67.58490566037736,69.0966821,21.0,17.53262026935658,18.634285714285713,400.0,800.0,3.0,766.0
68,289,69,webui,77.36082474226804,77.32928441818181,34.0,19.27366267878615,20.19470588235294,400.0,800.0,4.0,901.8571428571429
69,292,70,webui,86.38842975206612,80.44598475384615,47.0,18.978033541292547,20.625744680851067,400.0,800.0,5.0,673.1818181818181
70,296,71,webui,71.60526315789474,164.35151870714284,58.0,24.750898471074912,36.81466666666667,400.0,900.0,1.0,197.31034482758622
71,299,72,webui,92.44285714285714,83.75085630000001,60.0,16.851035285708285,21.039166666666663,400.0,900.0,2.0,494.46666666666664
72,302,73,webui,52.298701298701296,88.04197388888889,45.5,15.086199355427421,23.15395833333334,400.0,900.0,3.0,436.6470588235294
73,305,74,webui,48.65384615384615,43.65223888333333,21.5,9.330606658527742,34.824285714285715,400.0,900.0,4.0,623.0
74,312,75,webui,115.3688524590164,112.34397532499997,38.5,18.83121693681775,48.121282051282044,400.0,900.0,5.0,1236.3895781637718
75,319,76,webui,148.24358974358975,278.29786958333335,52.5,33.145898302876056,60.467500000000044,500.0,500.0,1.0,693.5339413996286
76,326,77,webui,163.69354838709677,317.8216542785714,58.5,34.97550633113739,60.74533333333336,500.0,500.0,2.0,614.2736819076788
77,333,78,webui,84.19540229885058,238.74023453333334,43.5,22.65644815862571,55.07145833333334,500.0,500.0,3.0,589.8180809761509
78,340,79,webui,73.18867924528301,52.07925678571428,19.5,9.277865538055277,31.817142857142862,500.0,500.0,4.0,542.0
79,347,80,webui,119.88073394495413,133.02801176666668,39.5,17.600690616224686,42.444358974358984,500.0,500.0,5.0,1229.6971428571428
80,354,81,webui,148.5,281.0109785625,52.5,32.00855833534329,52.82673076923077,500.0,600.0,1.0,667.7434559177773
81,357,82,webui,45.76712328767123,159.7012862,41.5,22.89849563083471,35.29039215686274,500.0,600.0,2.0,190.8
82,364,83,webui,164.35602094240838,301.99070199473675,58.5,33.082577438428686,54.028000000000034,500.0,600.0,3.0,585.0661817380284
83,371,84,webui,84.61467889908256,235.06844392307693,54.5,20.792321086720772,48.97103448275864,500.0,600.0,4.0,572.7624332100288
84,378,85,webui,72.67924528301887,51.266076342857154,23.0,10.224369211625223,30.811111111111106,500.0,600.0,5.0,587.0
85,385,86,webui,107.23711340206185,53.931613590909095,33.0,9.947718010538074,27.614117647058823,500.0,700.0,1.0,541.5714285714286
86,392,87,webui,115.07317073170732,56.55077454666668,46.0,10.159528866070412,27.47333333333331,500.0,700.0,2.0,377.8235294117647
87,399,88,webui,136.75155279503105,58.49992113157896,59.0,10.005640938724332,27.785999999999984,500.0,700.0,3.0,431.00000000000006
88,406,89,webui,66.75280898876404,57.57106935384615,50.0,9.969223555031851,27.140816326530615,500.0,700.0,4.0,424.27272727272725
89,411,90,webui,49.75471698113208,49.147551885714286,21.0,9.867392066930044,22.82,500.0,700.0,5.0,536.0
90,414,91,webui,76.71134020618557,52.18091505454545,34.0,11.920612733866903,22.565428571428566,500.0,800.0,1.0,551.0
91,417,92,webui,100.95744680851064,57.65209946666667,46.5,12.547977654585104,23.073958333333337,500.0,800.0,2.0,589.6363636363636
92,420,93,webui,48.735849056603776,126.49594630000001,19.5,16.61740572790806,29.00913043478261,500.0,800.0,3.0,1275.0
93,423,94,webui,111.59281437125749,57.55331887368421,60.0,11.682349758777478,23.57409836065576,500.0,800.0,4.0,478.7333333333333
94,426,95,webui,56.50561797752809,57.67470613846154,48.5,11.132977307324401,23.106800000000003,500.0,800.0,5.0,427.45454545454544
95,429,96,webui,51.27272727272727,50.35076224285714,22.0,10.344027957371305,19.681250000000006,500.0,900.0,1.0,525.0
96,432,97,webui,71.89887640449439,53.220571054545445,34.5,12.202212908111697,19.12,500.0,900.0,2.0,590.5714285714286
97,435,98,webui,93.890625,57.46557574999999,47.0,13.126797861318174,20.495918367346945,500.0,900.0,3.0,594.8181818181819
98,438,99,webui,112.60588235294118,58.5740312888889,60.5,11.80269392006718,20.68129032258064,500.0,900.0,4.0,475.2666666666667
99,441,100,webui,57.73809523809524,54.163639708333335,49.0,11.243426942746327,22.886923076923075,500.0,900.0,5.0,451.8461538461538
100,444,101,webui,48.735849056603776,35.8234095,19.5,11.538642073721164,33.77100000000001,600.0,500.0,1.0,490.0
101,447,102,webui,76.71134020618557,38.63099244545455,33.0,12.179458070904976,37.66636363636364,600.0,500.0,2.0,441.57142857142856
102,450,103,webui,102.14788732394366,40.2682503,46.5,11.564146733761623,38.74043478260868,600.0,500.0,3.0,433.91428571428577
103,453,104,webui,59.44303797468354,143.96632017272728,33.0,22.245330185372417,30.105882352941183,600.0,500.0,4.0,729.4285714285714
104,456,105,webui,110.26993865030674,40.9834179,60.0,10.56250079778272,38.3125,600.0,500.0,5.0,351.5217391304348
105,459,106,webui,57.109756097560975,39.15425931,47.5,9.652964859583678,37.80187499999999,600.0,600.0,1.0,302.59999999999997
106,462,107,webui,48.65384615384615,30.127025383333333,22.0,9.763361081839664,30.945714285714274,600.0,600.0,2.0,476.0
107,465,108,webui,76.09574468085107,38.4087184375,32.0,11.175073286244135,30.97117647058824,600.0,600.0,3.0,443.85714285714283
108,468,109,webui,86.38842975206612,36.162844400000004,46.0,9.86077423966144,31.675319148936186,600.0,600.0,4.0,319.72727272727275
109,471,110,webui,92.10071942446044,40.277914646666666,58.5,8.56928758180732,31.669000000000015,600.0,600.0,5.0,235.26666666666668
110,474,111,webui,51.34177215189873,41.16447170000001,46.5,7.365277720876951,31.086470588235283,600.0,700.0,1.0,208.73333333333335
111,477,112,webui,47.61538461538461,38.300116816666666,21.0,4.840755523869623,26.832608695652173,600.0,700.0,2.0,418.0
112,480,113,webui,74.32608695652173,40.7152971375,32.5,6.56203202689234,26.827058823529402,600.0,700.0,3.0,462.55
113,483,114,webui,85.81512605042016,41.79322716363637,46.0,7.054206537904364,27.543404255319125,600.0,700.0,4.0,330.88235294117646
114,486,115,webui,81.97435897435898,153.80649148,45.5,24.748607998973753,30.708936170212773,600.0,700.0,5.0,837.7272727272726
115,489,116,webui,105.57692307692308,43.42338426428572,59.0,7.315265272401437,27.909666666666638,600.0,800.0,1.0,350.1333333333333
116,492,117,webui,55.87951807228916,43.57280144615385,49.0,7.38695384598676,27.411666666666637,600.0,800.0,2.0,359.5
117,495,118,webui,48.735849056603776,38.18029544285714,19.5,5.919890031811111,22.549047619047624,600.0,800.0,3.0,349.0
118,498,119,webui,76.71134020618557,39.77873867272728,33.0,6.92676315593688,23.6329411764706,600.0,800.0,4.0,365.2857142857143
119,501,120,webui,102.43356643356644,41.27015662666667,46.0,7.682635162714299,24.24702127659575,600.0,800.0,5.0,373.5882352941176
120,504,121,webui,110.15151515151516,42.577414757894736,59.0,7.5041694168703,24.100499999999993,600.0,900.0,1.0,299.3636363636364
121,507,122,webui,61.63636363636363,42.40684584615386,53.0,7.088368113463457,23.61945454545457,600.0,900.0,2.0,260.46153846153845
122,510,123,webui,48.735849056603776,38.832790457142856,22.5,5.545198053626663,20.321923076923078,600.0,900.0,3.0,427.0
123,513,124,webui,76.71134020618557,40.544667890909096,33.0,6.670789641318261,21.015882352941187,600.0,900.0,4.0,505.85714285714283
124,516,125,webui,86.97560975609755,41.47406407333334,46.5,6.952669106354443,21.231276595744674,600.0,900.0,5.0,378.27272727272725
