,Iteration,pod,cpu throttled total,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
24,4,auth,566.7772952,18.048059125943443,68.87,200.0,500.0,4.0,10.166182640938871
25,4,db,1.7751515,1.2263347332616437,67.31999999999996,400.0,200.0,4.0,
26,4,image,98.1528352,8.893806751482803,32.699999999999996,600.0,1600.0,4.0,3.2629986605901737
28,4,persistence,703.03295535,27.320863111287558,59.79999999999999,200.0,550.0,4.0,8.79170795366688
29,4,recommender,95.3228189,0.6090081047119484,14.19,250.0,1800.0,4.0,
30,4,registry,86.4208603,7.587899220925006,41.519999999999996,200.0,350.0,4.0,2.3256676285164377
31,4,webui,33.10833613333333,15.656781799249126,93.79076923076923,300.0,300.0,4.0,920.6771383692702
32,5,auth,569.056271775,4.266854253776699,68.4123076923077,200.0,500.0,5.0,10.155077230936364
33,5,db,1.7751515,0.2973554339547986,67.31999999999996,400.0,200.0,5.0,
34,5,image,98.2745777,1.6181226600789846,32.449999999999996,600.0,1600.0,5.0,3.261664806081951
36,5,persistence,704.84019625,4.074121935757363,59.69000000000002,200.0,550.0,5.0,8.787888444082279
37,5,recommender,95.3228189,0.6219352350792098,14.19,250.0,1800.0,5.0,
38,5,registry,86.4208603,1.7789694710153863,41.401538461538465,200.0,350.0,5.0,2.320541652326144
39,5,webui,39.327554742857146,31.15810856653281,99.77153846153848,300.0,300.0,5.0,851.8507715010243
40,6,auth,571.025053975,4.640086508678143,68.30846153846154,200.0,550.0,1.0,10.143930356201505
41,6,db,1.7751515,0.3212844227797315,67.31999999999996,400.0,250.0,1.0,
42,6,image,98.3589356,1.7715004040274143,32.19461538461538,600.0,1650.0,1.0,3.2589084262568084
44,6,persistence,706.1317516500001,4.12952800026615,59.679999999999986,200.0,600.0,1.0,8.777336150546809
45,6,recommender,95.3228189,0.6192083015575975,14.19,250.0,1850.0,1.0,
46,6,registry,86.4208603,2.1297730493180054,41.38,200.0,400.0,1.0,2.315288082538325
47,6,webui,43.2325951375,27.43697097067313,96.90333333333334,300.0,350.0,1.0,914.1991150442477
48,7,auth,573.1656426,5.273565545629352,68.33000000000001,200.0,550.0,2.0,10.128929471248291
49,7,db,1.7751515,0.35740606211007087,67.31999999999996,400.0,250.0,2.0,
50,7,image,98.5353537,1.9305637655476617,31.883076923076917,600.0,1650.0,2.0,3.2574125959115108
52,7,persistence,707.31916155,4.9990518332936595,59.71692307692308,200.0,600.0,2.0,8.76919065408331
53,7,recommender,95.3228189,0.6432622935431779,14.19,250.0,1850.0,2.0,
54,7,registry,86.4208603,2.314104097071527,41.38,200.0,400.0,2.0,2.3121977864223164
55,7,webui,39.90555171428571,30.211796349353744,97.92673076923083,300.0,350.0,2.0,876.0571492029021
56,8,auth,574.9028122,5.050015297116148,68.28923076923076,200.0,550.0,3.0,10.117757233839503
57,8,db,1.7751515,0.33123223508304134,67.31999999999996,400.0,250.0,3.0,
58,8,image,98.61266677500001,1.9231879509535048,31.89615384615384,600.0,1650.0,3.0,3.259719018486607
60,8,persistence,708.5978446,4.696171760370108,59.74,200.0,600.0,3.0,8.762894685610812
61,8,recommender,95.3228189,0.6314506403846367,14.19,250.0,1850.0,3.0,
62,8,registry,86.4208603,2.6255211910431564,41.38,200.0,400.0,3.0,2.306916512178652
63,8,webui,30.85933583,27.26782513756985,92.12015384615377,300.0,350.0,3.0,851.8498948049845
64,9,auth,577.0601227999999,5.14787452825379,68.40153846153848,200.0,550.0,4.0,10.104607123881506
65,9,db,1.7751515,0.350444000993243,67.31999999999996,400.0,250.0,4.0,
66,9,image,98.6728715,2.0073013027842124,31.899999999999995,600.0,1650.0,4.0,3.2579196179920444
68,9,persistence,710.1241000499999,5.042817060621456,59.811538461538476,200.0,600.0,4.0,8.7579060197435
69,9,recommender,95.3228189,0.6293433959044281,14.19,250.0,1850.0,4.0,
70,9,registry,86.4208603,2.2131419734081197,41.38,200.0,400.0,4.0,2.3017600073476747
71,9,webui,81.90082057499998,27.119079132580428,94.55846153846151,300.0,350.0,4.0,536.775182057719
72,10,auth,579.4937170999999,7.1064481612542405,68.44000000000003,200.0,550.0,5.0,10.080857250268664
73,10,db,1.7751515,0.45399018119908663,67.31999999999996,400.0,250.0,5.0,
74,10,image,98.73047,2.9435914015013602,31.88999999999999,600.0,1650.0,5.0,3.2501291044469367
76,10,persistence,711.696037325,8.282870704536862,59.86000000000001,200.0,600.0,5.0,8.731456934170152
77,10,recommender,95.3228189,0.6242580345269938,14.19,250.0,1850.0,5.0,
78,10,registry,86.4208603,3.0285023527712656,41.38,200.0,400.0,5.0,2.294167208840297
79,10,webui,121.12643100000001,38.6270932346753,96.70576923076926,300.0,350.0,5.0,365.12488400898536
80,11,auth,581.1408251749999,8.769559549866967,68.45615384615385,200.0,600.0,1.0,10.04890901153414
81,11,db,1.7751515,0.5646961217327324,67.31999999999996,400.0,300.0,1.0,
82,11,image,98.7680922,3.754295429806022,31.88999999999999,600.0,1700.0,1.0,3.244630771212386
84,11,persistence,712.9641080250001,11.363902072456028,59.70000000000001,200.0,650.0,1.0,8.70199346224367
85,11,recommender,95.3228189,0.6251551982251075,14.19,250.0,1900.0,1.0,
86,11,registry,86.4208603,3.9394476061446704,41.22000000000001,200.0,450.0,1.0,2.2877375034702268
87,11,webui,81.85770654999999,40.670532813116864,101.35410256410249,300.0,400.0,1.0,335.205225426159
88,12,auth,582.502622575,11.05747275528379,68.48,200.0,600.0,2.0,10.012796587172904
89,12,db,1.7751515,0.74832514368798,67.31153846153845,400.0,300.0,2.0,
90,12,image,98.7754047,5.065457280665206,31.903846153846146,600.0,1700.0,2.0,3.24293454470609
92,12,persistence,714.777026975,15.207259493083699,59.726923076923065,200.0,650.0,2.0,8.670284282496173
93,12,recommender,95.3228189,0.619096369150052,14.19,250.0,1900.0,2.0,
94,12,registry,86.426784175,5.2772055031686325,41.22000000000001,200.0,450.0,2.0,2.287204939115789
95,12,webui,118.06850341333333,45.7990655020195,101.11115384615398,300.0,400.0,2.0,281.79580702137997
96,13,auth,318.51737957499995,11.171517502456917,66.94076923076922,200.0,600.0,3.0,34.79395902783981
97,13,db,1.7751515,0.5629483154809553,68.0253846153846,400.0,300.0,3.0,
98,13,image,89.199208975,4.591276906427457,30.589999999999993,600.0,1700.0,3.0,7.960104735245037
100,13,persistence,398.2153416,15.546087125485409,56.23923076923076,200.0,650.0,3.0,23.67582705098178
101,13,recommender,94.7214253,0.7207356308892946,13.889999999999999,250.0,1900.0,3.0,
102,13,registry,81.861895,4.707560799389738,39.76615384615384,200.0,450.0,3.0,1.6893039227709936
103,13,webui,256.5204926,34.57076255483538,84.48,300.0,400.0,3.0,878.0444729193362
104,14,auth,583.6556744750001,15.522349331648002,68.35384615384616,200.0,600.0,4.0,10.023073851265174
105,14,db,1.7751515,1.01754021005698,67.30999999999997,400.0,300.0,4.0,
106,14,image,98.8329877,7.4000397362841746,32.14538461538462,600.0,1700.0,4.0,3.2528567118347547
108,14,persistence,716.27884995,23.20777388597672,59.81153846153847,200.0,650.0,4.0,8.686090134149474
109,14,recommender,95.3228189,0.5821645674339684,14.19,250.0,1900.0,4.0,
110,14,registry,86.4445558,7.610823881125383,41.22000000000001,200.0,450.0,4.0,2.304844834183745
111,14,webui,124.78770926842103,54.03941144234692,101.89169230769231,300.0,400.0,4.0,236.531604949974
112,15,auth,585.08245875,14.212994097723534,68.88,200.0,600.0,5.0,10.097508846696046
113,15,db,1.7751515,0.891499774717534,67.37,400.0,300.0,5.0,
114,15,image,98.8329877,6.715046636958358,32.69,600.0,1700.0,5.0,3.266440159261814
116,15,persistence,718.2078402249999,20.728064104367164,59.919999999999995,200.0,650.0,5.0,8.748893917641249
117,15,recommender,95.3228189,0.5761702532104843,14.19,250.0,1900.0,5.0,
118,15,registry,86.4445558,6.120486698341945,41.248461538461534,200.0,450.0,5.0,2.3271473905833338
119,15,webui,164.53131430000002,29.413001319088583,88.9646153846154,300.0,400.0,5.0,375.07005224235024
120,16,auth,586.823833725,10.216690098349064,68.57615384615383,200.0,650.0,1.0,10.036320885167436
121,16,db,1.7751515,0.690773253196412,67.37,400.0,350.0,1.0,
122,16,image,98.8806886,4.464573906082796,31.899999999999995,600.0,1750.0,1.0,3.2563205279822993
124,16,persistence,721.2803679499999,14.574469713098512,59.80999999999998,200.0,700.0,1.0,8.694388282174843
125,16,recommender,95.3228189,0.6327311180308678,14.19,250.0,1950.0,1.0,
126,16,registry,86.4445558,4.255065374290845,41.255384615384614,200.0,500.0,1.0,2.317741826527203
127,16,webui,284.5881150625,43.540288715453165,95.50038461538459,300.0,450.0,1.0,241.40007978138945
128,17,auth,588.588899775,16.33473739240138,68.54230769230767,200.0,650.0,2.0,9.978718125005447
129,17,db,1.7751515,1.0753858568238113,67.37,400.0,350.0,2.0,
130,17,image,98.8806886,7.362423109480587,31.899999999999995,600.0,1750.0,2.0,3.2489358055256354
132,17,persistence,723.9626244000001,23.608038801018843,59.79999999999999,200.0,700.0,2.0,8.646942315670847
133,17,recommender,95.3228189,0.6083807631472204,14.19,250.0,1950.0,2.0,
134,17,registry,86.4445558,7.0636148966741334,41.230000000000004,200.0,500.0,2.0,2.314623007336854
135,17,webui,341.74849885454546,46.64687174137065,94.44948717948724,300.0,450.0,2.0,182.7650529969369
136,18,auth,590.9159884,22.002576432637735,68.5646153846154,200.0,650.0,3.0,10.006008858927322
137,18,db,1.7751515,1.3827174934260897,67.37,400.0,350.0,3.0,
138,18,image,98.94626595000001,10.21959949875593,31.949999999999992,600.0,1750.0,3.0,3.2532467938919023
140,18,persistence,730.804092025,33.50675043347744,59.806153846153855,200.0,700.0,3.0,8.676377993377217
141,18,recommender,95.518493175,0.7622600527336749,14.19230769230769,250.0,1950.0,3.0,
142,18,registry,86.63916655,9.820814932639324,41.24461538461538,200.0,500.0,3.0,2.328001829402865
143,18,webui,403.1440805307692,48.080316681538825,94.21750000000007,300.0,450.0,3.0,151.99347512527697
144,19,auth,592.6773472333334,24.846980875215614,68.61,200.0,650.0,4.0,10.218173533806839
145,19,db,1.7751515,1.6161849431302988,67.36538461538463,400.0,350.0,4.0,
146,19,image,98.9644832,12.008387554001853,32.14999999999999,600.0,1750.0,4.0,3.2803449960864697
148,19,persistence,739.54640605,38.618872200704985,60.11000000000001,200.0,700.0,4.0,8.900639678565902
149,19,recommender,96.10551600000001,1.273205251517374,14.199999999999998,250.0,1950.0,4.0,
150,19,registry,87.02305715,11.566087718179586,41.26,200.0,500.0,4.0,2.3701054375850057
151,19,webui,395.7454121578947,46.10439963765788,95.84230769230757,300.0,450.0,4.0,137.8890573919922
152,20,auth,594.3171102250001,19.468547674637527,68.56999999999996,200.0,650.0,5.0,10.369755160373606
153,20,db,1.7751515,1.3268630151311753,67.34076923076924,400.0,350.0,5.0,
154,20,image,99.011803,9.577376931253978,32.02999999999999,600.0,1750.0,5.0,3.294061282127009
156,20,persistence,745.6281423749999,29.467986247020534,59.972307692307695,200.0,700.0,5.0,9.083831978366147
157,20,recommender,96.10551600000001,0.5858605517824229,14.199999999999998,250.0,1950.0,5.0,
158,20,registry,87.212337,8.548606598730554,41.42000000000001,200.0,500.0,5.0,2.3977993752981055
159,20,webui,150.89270575,29.20870330235534,78.71230769230769,300.0,450.0,5.0,376.69918875772413
160,21,auth,596.36782755,9.745993959384489,68.55769230769229,200.0,700.0,1.0,10.320631741002103
161,21,db,1.7751515,0.6729590655151807,67.22000000000001,400.0,400.0,1.0,
162,21,image,99.011803,4.417642283552267,31.769999999999996,600.0,1800.0,1.0,3.2824039963386005
164,21,persistence,747.3172371,13.492642607080573,59.679230769230784,200.0,750.0,1.0,9.030438893913624
165,21,recommender,96.10551600000001,0.6165891476234655,14.19,250.0,2000.0,1.0,
166,21,registry,87.212337,4.113581645428436,41.40999999999998,200.0,550.0,1.0,2.388991014378121
167,21,webui,271.1526504428571,44.275130205829896,86.15807692307693,300.0,500.0,1.0,242.8419220039148
168,22,auth,598.07441835,16.114780476834337,68.52999999999999,200.0,700.0,2.0,10.27493212181367
169,22,db,1.7751515,1.071778376003977,67.22000000000001,400.0,400.0,2.0,
170,22,image,99.0718001,7.601897173789573,31.769999999999996,600.0,1800.0,2.0,3.271528292458713
172,22,persistence,750.6045309333334,23.86076813372072,59.70384615384616,200.0,750.0,2.0,8.98433097013919
173,22,recommender,96.10551600000001,0.6084439473423241,14.19,250.0,2000.0,2.0,
174,22,registry,87.212337,6.8071197799598915,41.40999999999998,200.0,550.0,2.0,2.3850586772664455
175,22,webui,339.96171078181817,47.67037292044426,87.8569230769231,300.0,500.0,2.0,180.97738241686037
176,23,auth,600.1426058,22.26716425880979,68.54999999999998,200.0,700.0,3.0,10.325671684332413
177,23,db,1.7751515,1.4390504975738438,67.30999999999997,400.0,400.0,3.0,
178,23,image,99.0718001,10.75742554358369,31.76461538461538,600.0,1800.0,3.0,3.2743787751774125
180,23,persistence,757.108401125,33.30991482501502,59.99,200.0,750.0,3.0,9.054641658921048
181,23,recommender,96.105516,0.5790748029962628,14.19,250.0,2000.0,3.0,
182,23,registry,87.254434125,9.754639833440766,41.40999999999998,200.0,550.0,3.0,2.398418594535384
183,23,webui,380.50397939333345,47.618265822476005,87.2475,300.0,500.0,3.0,151.27563284410758
184,24,auth,328.60234472499997,8.979223292542928,67.08153846153846,200.0,700.0,4.0,30.697481451013275
185,24,db,1.7751515,0.4557454234430853,68.03923076923076,400.0,400.0,4.0,
186,24,image,89.3203571,3.195868205055897,30.290000000000003,600.0,1800.0,4.0,6.9557578315406055
188,24,persistence,401.91015200000004,9.35452584838323,56.26999999999999,200.0,750.0,4.0,20.561226314720564
189,24,recommender,94.7214253,0.6988506566576489,13.889999999999999,250.0,2000.0,4.0,
190,24,registry,81.861895,3.068249079865758,39.79615384615385,200.0,550.0,4.0,1.5941713733673881
191,24,webui,411.3500323375,49.63454679929018,89.99884615384615,300.0,500.0,4.0,452.73389878785963
192,25,auth,602.0314670666667,24.98829801345186,68.64153846153845,200.0,700.0,5.0,10.513043188732915
193,25,db,1.7751515,1.6251475934746773,67.30999999999997,400.0,400.0,5.0,
194,25,image,99.1393542,11.989380335965176,31.899230769230766,600.0,1800.0,5.0,3.297517249106263
196,25,persistence,765.0343570666668,38.74966913361887,59.80999999999998,200.0,750.0,5.0,9.201356832257392
197,25,recommender,96.105516,0.5881812718940554,14.19,250.0,2000.0,5.0,
198,25,registry,87.3807255,11.534282254707469,41.25,200.0,550.0,5.0,2.438771521437883
199,25,webui,381.5669468315789,45.82325266920586,88.05107692307686,300.0,500.0,5.0,137.08660239110327
200,26,auth,603.8460958000001,19.31560686906274,68.91999999999999,250.0,500.0,1.0,10.684095620463149
201,26,db,1.7751515,1.286088116265516,67.30076923076922,450.0,200.0,1.0,
202,26,image,99.1886919,9.260391352549682,32.36000000000001,650.0,1600.0,1.0,3.318404646667882
204,26,persistence,770.985543025,28.562535157486145,59.77999999999998,250.0,550.0,1.0,9.355764295064482
205,26,recommender,96.10551600000001,0.5939749871469927,14.19,300.0,1800.0,1.0,
206,26,registry,87.3807255,8.309406726357032,41.300000000000004,250.0,350.0,1.0,2.465798580900554
207,26,webui,148.867319,30.178595827828595,73.05538461538461,350.0,300.0,1.0,472.325890321171
208,27,auth,605.9966672333334,9.792538840813938,68.86,250.0,500.0,2.0,10.642803023817759
209,27,db,1.7751515,0.6409988965351705,67.11,450.0,200.0,2.0,
210,27,image,99.2462474,4.229495478500256,31.904615384615383,650.0,1600.0,2.0,3.3113433543973865
212,27,persistence,773.3292006,12.890622307620486,59.649999999999984,250.0,550.0,2.0,9.313527534026592
213,27,recommender,96.10551600000001,0.6133190144283405,14.180000000000005,300.0,1800.0,2.0,
214,27,registry,87.3807255,4.161590131955696,41.300000000000004,250.0,350.0,2.0,2.4575540462194985
215,27,webui,256.81078537142855,44.618429469839846,77.70807692307696,350.0,300.0,2.0,270.04153793250083
216,28,auth,608.1175209,15.658055597622685,68.69000000000003,250.0,500.0,3.0,10.591987534382705
217,28,db,1.7751515,1.0621011353653451,67.08538461538461,450.0,200.0,3.0,
218,28,image,99.2462474,7.253276493221441,31.769999999999996,650.0,1600.0,3.0,3.3027842334843065
220,28,persistence,777.9783885333333,23.79438936046201,59.67846153846155,250.0,550.0,3.0,9.269415512764153
221,28,recommender,96.10551600000001,0.6113890349019706,14.180000000000005,300.0,1800.0,3.0,
222,28,registry,87.67489843333334,6.953553939103307,41.73846153846154,250.0,350.0,3.0,2.4563165122274957
223,28,webui,384.78203127,46.193580592976225,79.09820512820514,350.0,300.0,3.0,189.17671378860373
224,29,auth,609.7919193333333,21.174916920724307,68.64461538461538,250.0,500.0,4.0,10.610434440911547
225,29,db,1.7751515,1.4199534002575784,67.02999999999999,450.0,200.0,4.0,
226,29,image,99.3137208,10.270676024492937,31.800000000000008,650.0,1600.0,4.0,3.301568530454066
228,29,persistence,782.076913275,33.00144687831246,59.7276923076923,250.0,550.0,4.0,9.293734058075941
229,29,recommender,96.105516,0.600493281571074,14.180000000000005,300.0,1800.0,4.0,
230,29,registry,87.8816,9.616392943385026,41.87,250.0,350.0,4.0,2.46894725242055
231,29,webui,372.29958670714285,47.52544276671479,78.11557692307696,350.0,300.0,4.0,155.88801480189105
232,30,auth,611.7167589,24.408732527790924,68.65999999999998,250.0,500.0,5.0,10.818287630891582
233,30,db,1.7751515,1.6124377731016675,67.27999999999999,450.0,200.0,5.0,
234,30,image,99.3137208,12.105369595353544,32.11000000000001,650.0,1600.0,5.0,3.319265092311101
236,30,persistence,791.7531748,38.06819801877935,60.350000000000016,250.0,550.0,5.0,9.57704408974865
237,30,recommender,96.105516,0.595677495439425,14.180000000000005,300.0,1800.0,5.0,
238,30,registry,87.8816,11.020784664030973,41.87769230769231,250.0,350.0,5.0,2.5058214013399422
239,30,webui,365.0369064,45.950184132061864,77.3884615384616,350.0,300.0,5.0,140.9932757263786
240,31,auth,342.69785485,15.669783660236996,67.58000000000001,250.0,550.0,1.0,26.519535680897476
241,31,db,1.7751515,0.6620658223556859,68.05999999999997,450.0,250.0,1.0,
242,31,image,90.72705485,5.4336061734864165,30.640000000000004,650.0,1650.0,1.0,6.023927560296735
244,31,persistence,406.392419025,15.342784729647235,56.09230769230771,250.0,600.0,1.0,16.937792725578156
245,31,recommender,94.7274075,0.6921912550120136,13.889999999999999,300.0,1850.0,1.0,
246,31,registry,81.861895,5.046800581205796,39.868461538461546,250.0,400.0,1.0,1.5401524064753689
247,31,webui,516.9874328166667,51.59943498226607,92.79282051282051,350.0,350.0,1.0,319.4638949013949
248,32,auth,350.293747025,17.056107109641978,67.49,250.0,550.0,2.0,22.42423379064818
249,32,db,1.7751515,0.8940870076670581,68.04999999999998,450.0,250.0,2.0,
250,32,image,91.289962875,7.196976676576587,31.044615384615387,650.0,1650.0,2.0,5.318409793063246
252,32,persistence,415.73396555,21.905569661200836,56.16538461538463,250.0,600.0,2.0,14.693539033227465
253,32,recommender,94.7453541,0.7518405839664845,13.889999999999999,300.0,1850.0,2.0,
254,32,registry,82.02663447500001,6.846790969999679,40.063846153846164,250.0,400.0,2.0,1.5579672309910177
255,32,webui,604.65296111875,51.174272930954004,95.54673076923078,350.0,350.0,2.0,253.64037367631553
256,33,auth,369.851741525,23.606261162024985,67.43923076923076,250.0,550.0,3.0,20.611323521809805
257,33,db,1.7751515,1.0994966480954196,68.08153846153846,450.0,250.0,3.0,
258,33,image,92.1500425,8.916766502369345,31.289230769230763,650.0,1650.0,3.0,4.853110748887382
260,33,persistence,423.46157515000004,26.202461455581595,56.26923076923078,250.0,600.0,3.0,13.34843037022159
261,33,recommender,94.83696965,0.7122102033425824,13.889999999999999,300.0,1850.0,3.0,
262,33,registry,82.0973291,8.619571115219337,40.36307692307692,250.0,400.0,3.0,1.6560407450206798
263,33,webui,667.26101264,52.72390606019981,95.00307692307686,350.0,350.0,3.0,213.1275346618379
264,34,auth,374.4760886,16.223957783949274,67.86,250.0,550.0,4.0,19.43621126786525
265,34,db,1.7751515,0.9411895184324643,68.30999999999997,450.0,250.0,4.0,
266,34,image,92.2177684,6.963676732673049,31.63,650.0,1650.0,4.0,4.684188466263951
268,34,persistence,427.749362725,22.00269551785986,56.51,250.0,600.0,4.0,13.060650302680534
269,34,recommender,94.9285852,0.8273252412744949,13.889999999999999,300.0,1850.0,4.0,
270,34,registry,82.0973291,6.686108248788378,40.519999999999996,250.0,400.0,4.0,1.7310148070462343
271,34,webui,238.36966792500004,36.64018267324623,76.19,350.0,350.0,4.0,824.4161002869657
272,35,auth,379.006972825,8.380325747131876,67.80999999999997,250.0,550.0,5.0,18.41074013717688
273,35,db,1.7751515,0.456702675911628,68.21153846153847,450.0,250.0,5.0,
274,35,image,92.24832754999998,2.889779412045304,31.050000000000008,650.0,1650.0,5.0,4.5184846705180135
276,35,persistence,429.852952575,8.22295568163729,56.10846153846155,250.0,600.0,5.0,12.35678557994949
277,35,recommender,94.9285852,0.6471091194884183,13.889999999999999,300.0,1850.0,5.0,
278,35,registry,82.414820175,3.2504540653218914,40.45846153846155,250.0,400.0,5.0,1.6802912560923702
279,35,webui,399.4829297125,47.9328900763872,80.59384615384617,350.0,350.0,5.0,439.00995936822176
280,36,auth,382.09449622499994,11.568579298965279,67.69000000000003,250.0,600.0,1.0,17.078926270741473
281,36,db,1.7751515,0.6944891309773826,68.22153846153847,450.0,300.0,1.0,
282,36,image,92.3012611,4.809344013338371,31.02999999999999,650.0,1700.0,1.0,4.332324031670322
284,36,persistence,431.54903994999995,14.427655310682209,56.13,250.0,650.0,1.0,11.421597510267071
285,36,recommender,94.9285852,0.6324202816074875,13.889999999999999,300.0,1900.0,1.0,
286,36,registry,82.6934931,5.335405291839779,40.44615384615384,250.0,450.0,1.0,1.6505687759581973
287,36,webui,513.726167525,52.14227631749841,82.85564102564105,350.0,400.0,1.0,305.28183149140926
288,37,auth,385.49149479999994,14.846647519745131,67.64999999999999,250.0,600.0,2.0,15.96566894031029
289,37,db,1.7751515,0.9060661352627175,68.23,450.0,300.0,2.0,
290,37,image,92.3886459,6.414256681035709,31.03615384615384,650.0,1700.0,2.0,4.132972207563344
292,37,persistence,436.500344525,20.31562021855546,56.17230769230768,250.0,650.0,2.0,10.71559488656661
293,37,recommender,94.9285852,0.6544466316331542,13.889999999999999,300.0,1900.0,2.0,
294,37,registry,82.78489689999999,6.756462640979278,40.49,250.0,450.0,2.0,1.6518271510602196
295,37,webui,609.40453715,51.64068380570745,82.57576923076924,350.0,400.0,2.0,244.14882208606505
296,38,auth,219.2930652,20.38507212534169,61.37153846153846,250.0,600.0,3.0,257.8570254724733
297,38,db,1.7751515,0.3359186587908303,67.40461538461537,450.0,300.0,3.0,
298,38,image,83.8511266,8.14628465429176,28.579230769230776,650.0,1700.0,3.0,63.378635014836796
300,38,persistence,269.37528316666663,21.30554058007092,49.99076923076924,250.0,650.0,3.0,105.9667097063942
301,38,recommender,94.6577608,0.798778383116657,13.610000000000001,300.0,1900.0,3.0,22.946428571428573
302,38,registry,62.3212753,6.6422445186547,34.6323076923077,250.0,450.0,3.0,3.4877211111786517
303,38,webui,89.19662321428572,35.930456921512246,92.54961538461538,350.0,400.0,3.0,1093.338969092142
304,39,auth,388.39650140000003,18.104734489929612,67.69076923076923,250.0,600.0,4.0,14.923948801713165
305,39,db,1.7751515,1.12382091290016,68.18,450.0,300.0,4.0,
306,39,image,92.4357654,8.058949032150643,31.38,650.0,1700.0,4.0,3.9920356495561875
308,39,persistence,441.71237747500004,25.618719263420562,56.320000000000014,250.0,650.0,4.0,10.354408161945774
309,39,recommender,94.9285852,0.6548003143120477,13.889999999999999,300.0,1900.0,4.0,
310,39,registry,83.0591083,8.836908217597877,40.50923076923076,250.0,450.0,4.0,1.7153474924156777
311,39,webui,672.28381037,53.288878425083404,83.85184615384621,350.0,400.0,4.0,205.86810133374215
312,40,auth,390.83307974999997,15.237765673870008,68.07615384615383,250.0,600.0,5.0,14.421751755103386
313,40,db,1.7751515,0.9482844239589857,68.10000000000001,450.0,300.0,5.0,
314,40,image,92.4357654,6.683945207466537,31.52999999999999,650.0,1700.0,5.0,3.9845603853230043
316,40,persistence,444.081390575,20.895137165002453,56.30538461538461,250.0,650.0,5.0,10.170244809796781
317,40,recommender,94.9285852,0.6308124326833138,13.889999999999999,300.0,1900.0,5.0,
318,40,registry,83.0591083,6.573457768746255,40.540000000000006,250.0,450.0,5.0,1.770482219869114
319,40,webui,231.18610610000002,31.778852754283072,68.12076923076923,350.0,400.0,5.0,847.7614877954281
320,41,auth,393.55743070000005,6.980760368471625,68.14999999999999,250.0,650.0,1.0,13.98067752649181
321,41,db,1.7751515,0.44901243107588074,68.02999999999999,450.0,350.0,1.0,
322,41,image,92.4933759,2.799106687643404,31.100000000000005,650.0,1750.0,1.0,3.9051135939345274
324,41,persistence,446.00661935,8.1123694795851,56.090000000000025,250.0,700.0,1.0,9.875398835610854
325,41,recommender,94.9285852,0.6373770161189836,13.88384615384615,300.0,1950.0,1.0,
326,41,registry,83.0591083,3.0886389442474433,40.540000000000006,250.0,500.0,1.0,1.7304987824564284
327,41,webui,381.57832069999995,49.54457466154707,73.06115384615383,350.0,450.0,1.0,452.32915022659125
328,42,auth,396.9306977,11.180596784463518,68.39,250.0,650.0,2.0,13.381191515399475
329,42,db,1.7751515,0.7073122314299269,68.02999999999999,450.0,350.0,2.0,
330,42,image,92.4972631,4.7048768657446365,31.02999999999999,650.0,1750.0,2.0,3.7997000469649644
332,42,persistence,447.6328161,14.322203723581636,56.08307692307692,250.0,700.0,2.0,9.498136177412963
333,42,recommender,94.9285852,0.7976797463414123,13.889999999999999,300.0,1950.0,2.0,
