,Iteration,pod,cpu throttled total,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
0,1,webui,551.84704154,69.11740789234146,62.538947368421056,100.0,500.0,1.0,7106.4283066944645
1,2,webui,1831.99651256,79.0963972786085,70.27568421052628,100.0,500.0,2.0,1214.5328779078513
2,3,webui,1098.157861324,60.0400253009142,64.5156842105263,100.0,500.0,3.0,306.99457807668836
3,4,webui,298.88679720000005,43.483638238819864,81.01368421052634,100.0,500.0,4.0,658.9263982331825
4,5,webui,564.1293043666667,58.63968701185679,88.25657894736844,100.0,500.0,5.0,540.7511774692304
5,6,webui,746.0039400333333,59.99930231117312,87.43192982456135,100.0,550.0,1.0,401.4400544805264
6,7,webui,877.8457466583333,59.25302528875047,87.06644736842108,100.0,550.0,2.0,334.6282069219752
7,8,webui,945.9461513433333,58.523567536987386,86.28578947368429,100.0,550.0,3.0,311.0176845638186
8,9,webui,330.5372849166667,46.554846096423894,77.2578947368421,100.0,550.0,4.0,695.1533472056557
9,10,webui,562.9721109083333,57.663785957950495,86.22842105263162,100.0,550.0,5.0,537.7282611567728
10,11,webui,740.7910445555557,59.02726728729097,84.57105263157888,100.0,600.0,1.0,383.4509781431486
11,12,webui,864.9056228208334,58.20493615451103,82.13302631578951,100.0,600.0,2.0,323.03052062118775
12,13,webui,527.5377154833333,68.15293352384477,53.72263157894736,100.0,600.0,3.0,6345.516947887115
13,14,webui,936.4613654733334,57.99795377064069,80.99652631578955,100.0,600.0,4.0,298.54585195412926
14,15,webui,321.40952426666666,48.31239875076171,73.1547368421053,100.0,600.0,5.0,674.1380742913001
15,16,webui,557.2146003666667,55.84083825099096,79.22710526315788,100.0,650.0,1.0,520.8082962098977
16,17,webui,740.3769254777777,59.43594870288839,77.8573684210527,100.0,650.0,2.0,376.61233993351726
17,18,webui,873.3533505291667,58.58012412324066,76.28552631578944,100.0,650.0,3.0,320.612317123593
18,19,webui,932.3778773103448,57.574041460839304,75.04399999999997,100.0,650.0,4.0,298.20990658640557
19,20,webui,315.1098342166667,48.6216022243311,68.90368421052632,100.0,650.0,5.0,626.1831665943274
20,21,webui,559.5630956250001,59.95424386800517,74.6110526315789,100.0,700.0,1.0,470.106531110356
21,22,webui,754.5144249411765,59.15529858184055,73.60491228070171,100.0,700.0,2.0,367.63063821015584
22,23,webui,908.6760546608696,62.71777457439503,70.40092105263159,100.0,700.0,3.0,334.6756548562239
23,24,webui,900.8765912700001,74.76757772103451,59.3971052631579,100.0,700.0,4.0,4176.7308594382985
24,25,webui,988.9155994777776,64.79255045728966,70.82263157894738,100.0,700.0,5.0,335.5709261477901
25,26,webui,318.4811119,48.065386110521324,63.021578947368425,150.0,500.0,1.0,661.2527963621159
26,27,webui,572.5393867299999,58.271899683669496,69.47921052631578,150.0,500.0,2.0,511.43394431567543
27,28,webui,755.9734037333332,58.432458057236275,68.63245614035085,150.0,500.0,3.0,392.86855274869873
28,29,webui,895.4425271571428,58.7436347972595,67.67394736842098,150.0,500.0,4.0,336.66538980850135
29,30,webui,961.6463476599998,56.25620355539471,66.72863157894746,150.0,500.0,5.0,311.2664577957179
30,31,webui,1198.3680425352939,82.91343035035399,63.74017543859644,150.0,550.0,1.0,2329.4972984581445
31,32,webui,1552.634040971429,77.94600014573591,65.3481578947368,150.0,550.0,2.0,1551.4357260296736
32,33,webui,1736.739381242308,74.03114956035382,65.38326315789472,150.0,550.0,3.0,1172.9667555474452
33,34,webui,536.29449868,68.52280856305491,50.9621052631579,150.0,550.0,4.0,6808.296654929578
34,35,webui,863.0412292000001,74.71880091206613,57.3344736842105,150.0,550.0,5.0,3825.3545287868715
35,36,webui,1276.9132138333337,81.56625446159315,60.097894736842115,150.0,600.0,1.0,2127.9236340903212
36,37,webui,1553.6272129958334,77.47894010310839,61.24447368421047,150.0,600.0,2.0,1411.5696366494142
37,38,webui,831.4071044727273,76.23846153041414,69.48842105263161,150.0,600.0,3.0,3850.7825182288634
38,39,webui,1817.818583263333,77.69615277138581,61.44968421052635,150.0,600.0,4.0,1089.087252072349
39,40,webui,527.1755858,68.46695568574437,47.09473684210526,150.0,600.0,5.0,6994.610839185642
40,41,webui,951.9068548090909,78.0551809019722,54.80368421052629,150.0,650.0,1.0,4064.053634476996
41,42,webui,1279.2056265799997,80.33634056404529,57.24157894736844,150.0,650.0,2.0,2041.2999073583635
42,43,webui,1598.6091984208335,78.69612037387714,58.72710526315789,150.0,650.0,3.0,1459.753498484127
43,44,webui,1859.1374668333333,77.59149345143834,58.323578947368475,150.0,650.0,4.0,1147.2872330948153
44,45,webui,466.81842366666666,64.68688635530494,68.54315789473684,150.0,650.0,5.0,3164.071023590159
45,46,webui,768.0068507666666,74.20687037661935,75.27368421052634,150.0,700.0,1.0,1614.2097758101465
46,47,webui,1046.3933907,73.42596208133466,81.64824561403505,150.0,700.0,2.0,998.941842713457
47,48,webui,1289.4522351999997,69.82360354885915,81.7386842105264,150.0,700.0,3.0,726.3938473939579
48,49,webui,1154.8242298,75.7599148868539,71.03122807017544,150.0,700.0,4.0,2038.0497701426114
49,50,webui,1494.7744414166666,69.27038784901553,80.53936842105259,150.0,700.0,5.0,578.6844140197051
50,51,webui,433.32734135000004,62.135898955812934,63.70842105263158,200.0,500.0,1.0,2684.6891602992996
51,52,webui,743.2243432000001,74.13399288427236,71.79131578947366,200.0,500.0,2.0,1387.2637162639369
52,53,webui,1033.712007175,70.74549782629178,75.90087719298245,200.0,500.0,3.0,901.8785344246509
53,54,webui,1231.625402030435,71.28970966121472,76.24013157894738,200.0,500.0,4.0,706.4053884862753
54,55,webui,1499.5142561965515,68.1288179305975,76.0637894736841,200.0,500.0,5.0,581.1150273637747
55,56,webui,405.85600300000004,62.02162165924948,62.60947368421055,200.0,550.0,1.0,2420.23026352443
56,57,webui,727.3111100166667,73.28648565660633,70.26131578947367,200.0,550.0,2.0,1506.4744711380372
57,58,webui,1058.248623,70.75050054858778,73.3070175438597,200.0,550.0,3.0,952.2212353452
58,59,webui,1295.4754415772727,69.14354396672557,72.11736842105262,200.0,550.0,4.0,715.4000618320059
59,60,webui,1519.0216670958334,80.58254988589914,74.66921052631578,200.0,550.0,5.0,1482.5051620440481
60,61,webui,1444.5876767961538,66.25258300069748,71.81736842105256,200.0,600.0,1.0,575.0576465704294
61,62,webui,427.74187784000003,60.92062977261078,59.846842105263164,200.0,600.0,2.0,2716.198182696955
62,63,webui,782.7658792300001,75.25368437640174,67.67236842105267,200.0,600.0,3.0,1383.2783966802815
63,64,webui,1051.6390105866667,71.42375093699361,69.79473684210525,200.0,600.0,4.0,884.3371611673739
64,65,webui,1316.4731399875002,68.88231176994627,69.17526315789465,200.0,600.0,5.0,667.8366092006895
65,66,webui,1531.74340942,68.68373167745938,68.0329473684211,200.0,650.0,1.0,548.970201373008
