,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
0,6,1,webui,117.66666666666667,369.0896147,13.5,50.201722459241374,49.673846153846156,200.0,600.0,1.0,8078.087292390884
1,13,2,webui,254.0,845.1947720300001,65.5,60.47389770871229,54.08369230769229,200.0,600.0,2.0,1415.3453657276896
2,20,3,webui,272.6595744680851,356.55388479999993,65.5,39.878795748240435,40.12061538461538,200.0,600.0,3.0,607.6433146151045
3,27,4,webui,140.83333333333334,141.81871884999998,13.5,24.35687073803517,57.22615384615384,200.0,600.0,4.0,810.3664579636388
4,34,5,webui,170.70866141732284,261.3100291857143,26.5,43.518677424330704,62.18076923076923,200.0,600.0,5.0,705.1407490475376
5,41,6,webui,200.98936170212767,255.12815876999997,39.5,45.93423786846367,62.99820512820516,200.0,700.0,1.0,617.6453647341315
6,48,7,webui,234.38888888888889,271.5195394166667,52.5,39.03466674460554,62.263461538461506,200.0,700.0,2.0,570.2960569571792
7,55,8,webui,270.06727828746176,262.46231402666666,65.5,33.24234920179575,62.56446153846152,200.0,700.0,3.0,588.8055386241523
8,62,9,webui,138.8,151.77624853333333,13.5,22.260421624088565,48.00538461538462,200.0,700.0,4.0,887.3931586923576
9,69,10,webui,167.9126984126984,255.0991588166667,26.5,43.32509432952352,55.603076923076955,200.0,700.0,5.0,786.2181937213579
10,76,11,webui,208.72,291.72391784166666,39.5,46.5597956047906,54.815641025641,200.0,800.0,1.0,656.4218172124536
11,83,12,webui,239.83333333333334,278.8568888437499,52.5,40.512785638832355,55.06326923076923,200.0,800.0,2.0,620.1810913759048
12,90,13,webui,114.96428571428571,301.81276212499995,13.5,42.00435183385162,40.61153846153846,200.0,800.0,3.0,6354.745283018868
13,97,14,webui,272.4848484848485,262.06627268499994,65.5,33.97326024670203,54.78600000000002,200.0,800.0,4.0,606.6212813000743
14,104,15,webui,137.6875,189.301986275,13.5,25.676178201607918,42.54769230769231,200.0,800.0,5.0,766.0309883834124
15,111,16,webui,172.1153846153846,266.136170175,26.5,43.88944235419713,49.54153846153845,200.0,900.0,1.0,688.8198716602803
16,118,17,webui,202.375,284.70530905833334,39.5,46.327440484533454,48.757692307692345,200.0,900.0,2.0,612.2147295284691
17,125,18,webui,239.83333333333334,274.47743604375,52.5,40.3018939596699,48.033461538461545,200.0,900.0,3.0,594.3546867500171
18,132,19,webui,267.04777070063693,260.195051625,65.5,34.20856750320984,47.42815384615384,200.0,900.0,4.0,589.2229220083708
19,139,20,webui,140.83333333333334,177.65231315,13.5,26.36435177510039,40.66153846153846,200.0,900.0,5.0,794.7665239749078
20,146,21,webui,173.83333333333334,264.6282059875,26.5,44.69898286094023,43.941538461538464,200.0,1000.0,1.0,690.5151309743395
21,153,22,webui,206.83333333333334,285.5417936083333,39.5,46.55668185411411,45.12153846153847,200.0,1000.0,2.0,623.3143655289836
22,160,23,webui,238.38721804511277,278.99339339375,52.5,40.45325987985727,44.912500000000016,200.0,1000.0,3.0,598.7760162212218
23,167,24,webui,158.0,478.63552377499997,26.5,58.07770528512887,46.34999999999999,200.0,1000.0,4.0,3327.521595324492
24,174,25,webui,273.5059523809524,266.92034659,65.5,35.03452571294001,44.79676923076926,200.0,1000.0,5.0,598.1576098809546
25,181,26,webui,140.83333333333334,168.59811495,13.5,27.19613475781157,34.47769230769231,300.0,600.0,1.0,737.581167509739
26,188,27,webui,172.1153846153846,248.14437805,26.5,44.47683820334727,38.331538461538464,300.0,600.0,2.0,673.2356088500767
27,195,28,webui,208.3,280.4130147833333,39.5,45.9108605547931,38.220512820512845,300.0,600.0,3.0,614.2380504538273
28,202,29,webui,241.47761194029852,275.34752176875,52.5,41.194428104806725,38.85423076923078,300.0,600.0,4.0,593.4131636726775
29,209,30,webui,272.6595744680851,266.71823783157896,65.5,34.28915070104461,38.74753846153851,300.0,600.0,5.0,583.3294882694126
30,216,31,webui,187.09574468085106,619.4351431,39.5,59.66390012830842,46.28487179487181,300.0,700.0,1.0,2192.540420750359
31,223,32,webui,216.6290322580645,723.7604568562501,52.5,59.86359420823676,47.05846153846153,300.0,700.0,2.0,1579.7938504720591
32,230,33,webui,255.2639751552795,813.80964414,65.5,60.86932515524739,48.44446153846157,300.0,700.0,3.0,1242.2540547339952
33,237,34,webui,121.16666666666667,265.57273699999996,13.5,39.67363391590831,36.41538461538461,300.0,700.0,4.0,5851.042848335389
34,244,35,webui,147.60344827586206,448.22242988749997,26.5,57.748185640066,42.58846153846154,300.0,700.0,5.0,3140.8902076087347
35,251,36,webui,181.16666666666666,597.2813974833333,39.5,60.07242948645604,43.87948717948718,300.0,800.0,1.0,2143.006279310071
36,258,37,webui,219.32539682539684,721.0547959749999,52.5,61.52785068487305,43.89134615384615,300.0,800.0,2.0,1587.6046670725354
37,265,38,webui,147.93103448275863,478.20356205,26.5,57.755440743411626,60.80115384615385,300.0,800.0,3.0,3994.0904016064255
