,Iteration,pod,cpu throttled total,cpu usage,latency95,median latency,memory usage,average response time,average rps,cpu limit,memory limit,number of pods,RPS,rps delta,ratio response time,ratio cpu usage,ratio memory usage
0,1,webui,260.3999563,69.97055179429941,15253.740703177822,8171.280310705844,86.39999999999999,7873.465862967803,10.672183289210782,300.0,400.0,1.0,50.0,-0.7865563342157844,14598.45259774425,125.00633251667924,154.35846727624377
1,2,webui,274.88684,59.094088598947195,7859.964633153647,912.8237533279489,87.20642857142856,6521.534336883801,23.88727099072338,300.0,400.0,2.0,50.0,-0.5222545801855324,1389.5501394056187,89.956247031637,132.7503853144796
2,3,webui,378.71523202,63.42545250832385,6154.905612424547,479.6785402828622,88.07714285714286,3653.2611571250577,32.72975345243188,300.0,400.0,3.0,50.0,-0.34540493095136243,645.3618733681145,85.33291655252037,118.49942230410758
3,4,webui,370.7746249333333,57.13289686229605,8285.823142540843,332.0367968890036,88.3235714285714,3059.8925637687616,33.92920145783187,300.0,400.0,4.0,50.0,-0.32141597084336254,438.75872631680306,75.49632237438465,116.71217788763876
4,5,webui,417.45740959999995,55.81701313762347,3872.391082505862,250.8956745233119,93.08371428571427,2666.1616988242613,44.67199102237673,300.0,400.0,5.0,50.0,-0.1065601795524654,277.6311626494529,61.76488407965094,103.00273159341036
5,6,webui,158.9197334,70.50282364361036,23231.490384615383,8171.280310705844,77.26,5489.148825619415,8.716226712328934,300.0,450.0,1.0,50.0,-0.8256754657534213,14918.105987049654,128.71527539247967,141.05168648410935
6,7,webui,237.7206866,56.825737435728946,6937.951222780452,1085.3231108722275,75.71857142857142,7727.177477081673,20.013984315854128,300.0,450.0,2.0,50.0,-0.5997203136829174,1736.2134273718395,90.90528651594741,121.12853683733667
7,8,webui,329.10615533333333,55.89541200140811,8228.820962691325,581.0595527820759,83.6504761904762,3793.9136606626853,30.0143786504295,300.0,450.0,3.0,50.0,-0.39971242699141,813.3162768511428,78.23750279017574,117.0866110475586
8,9,webui,364.9587331571429,52.61669973081248,5540.005126602815,326.48122358549347,82.06214285714285,3169.238602817956,39.14339552118981,300.0,450.0,4.0,50.0,-0.2171320895762038,397.3707738700075,64.04147368996748,99.88046741081523
9,10,webui,384.0589493125,51.89159780351814,3856.7658412877213,218.09969742700846,83.52885714285713,2643.0822491936456,44.01246763476996,300.0,450.0,5.0,50.0,-0.11975064730460076,244.21727737083032,58.10565023015944,93.53149185432781
