,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
0,5,1,webui,73.90697674418605,473.07244673333327,13.5,29.22570201594491,60.126923076923084,200.0,500.0,1.0,2388.849190535492
1,11,2,webui,86.86363636363636,402.996028875,13.5,34.60732226728209,58.449999999999996,200.0,500.0,2.0,886.855517464103
2,17,3,webui,108.86363636363636,738.2496383,26.5,49.160549269923465,61.767307692307696,200.0,500.0,3.0,548.5732933440621
3,23,4,webui,125.30952380952381,1000.5715365750002,39.5,53.396290067485154,63.580000000000005,200.0,600.0,1.0,377.28545480891387
4,29,5,webui,86.86363636363636,412.738648625,13.5,33.472177454742706,49.92846153846154,200.0,600.0,2.0,1020.783545275159
5,35,6,webui,108.86363636363636,730.8104099500001,26.5,49.44799919632964,52.42269230769232,200.0,600.0,3.0,600.3664673071814
6,41,7,webui,123.40322580645162,1004.0974402666665,39.5,54.54888787699671,54.79692307692307,200.0,700.0,1.0,416.7418310518134
7,47,8,webui,86.86363636363636,398.8148637,13.5,34.65317442547703,43.50923076923077,200.0,700.0,2.0,926.6684481679426
8,53,9,webui,101.9390243902439,704.578405525,26.5,49.742122386347965,46.233076923076915,200.0,700.0,3.0,585.7574606858117
9,59,10,webui,125.30952380952381,995.1081090500002,39.5,53.76482424650456,47.82333333333332,300.0,500.0,1.0,404.0602545938209
10,65,11,webui,86.86363636363636,368.06426865000003,13.5,29.88672284691118,58.322307692307696,300.0,500.0,2.0,485.78217039413823
11,71,12,webui,91.85897435897436,779.8729267499999,26.5,51.43000481413788,63.62115384615384,300.0,500.0,3.0,1305.7286191072174
12,77,13,webui,105.3,672.4575377499999,26.5,46.08191916007927,62.94961538461541,300.0,600.0,1.0,327.4205981047625
13,83,14,webui,121.76315789473684,888.8615167500001,39.5,50.75270537598711,64.2161538461538,300.0,600.0,2.0,218.71716912320522
14,89,15,webui,86.86363636363636,308.788997125,13.5,30.189340308859325,48.793076923076924,300.0,600.0,3.0,502.7232835310219
15,95,16,webui,109.10344827586206,755.0817006285714,26.5,46.3591970929771,52.83038461538461,300.0,700.0,1.0,337.3890924256182
16,101,17,webui,127.18253968253968,920.6912045700001,39.5,51.035955476598815,53.08487179487176,300.0,700.0,2.0,227.97837934481035
17,107,18,webui,86.86363636363636,342.39688409999997,13.5,29.4913583972546,42.84153846153848,300.0,700.0,3.0,465.1185002245173
18,113,19,webui,109.10344827586206,753.5071768,26.5,46.22029548652821,46.60807692307693,400.0,500.0,1.0,326.2281730651544
19,119,20,webui,124.52380952380952,886.034731375,39.5,50.914807772178754,47.254615384615384,400.0,500.0,2.0,223.70724976140053
20,125,21,webui,126.5,1143.1350201916666,39.5,57.51021970742795,63.68282051282051,400.0,500.0,3.0,891.6238049072695
21,131,22,webui,86.86363636363636,490.3926817,13.5,40.32217123444171,46.2176923076923,400.0,600.0,1.0,3122.026193348268
22,137,23,webui,108.86363636363636,828.4185136,26.5,56.3080219771019,52.231153846153845,400.0,600.0,2.0,1414.785115350488
23,143,24,webui,117.5,1132.4483802583334,39.5,58.49502196253523,53.55102564102566,400.0,600.0,3.0,914.9044432950128
24,149,25,webui,86.86363636363636,465.108129725,13.5,40.06278281677658,41.49692307692308,400.0,700.0,1.0,2743.498427672956
25,155,26,webui,108.86363636363636,801.451779475,26.5,56.5638470219246,45.38615384615385,400.0,700.0,2.0,1323.6283391632305
26,161,27,webui,130.86363636363637,1097.0322316083332,39.5,59.34193471721121,46.87897435897437,400.0,700.0,3.0,856.9278528003445
