,Iteration,pod,cpu throttled total,cpu usage,latency95,median latency,memory usage,average response time,average rps,cpu limit,memory limit,number of pods,RPS,rps delta,ratio response time,ratio cpu usage,ratio memory usage
18,19,webui,212.1465298,25.849676090465103,3403.903642135643,59.40450635586205,58.72428571428572,996.6831030854089,0.8142771442856286,300.0,550.0,4.0,1.0,-0.18572285571437142,70.43728091857528,30.650551753277792,69.63072775692953
19,20,webui,227.91524553333332,24.734191417691747,3706.071499992858,115.00003174497358,59.869428571428564,1054.7091562947714,0.714282857428543,300.0,550.0,5.0,1.0,-0.285717142571457,147.85751221077427,31.801173913370086,76.97515063024308
20,21,webui,165.4909927,71.57825324129932,6184.166666666667,198.9722222222223,44.45428571428572,2223.01792834151,0.6571428571428571,300.0,600.0,1.0,1.0,-0.34285714285714286,267.19126984127,96.11936863831625,59.69575510204083
21,22,webui,182.8614,36.57819047110603,2539.6922061853325,70.00078588572572,49.07214285714285,1592.44317228902,0.7714200054284858,300.0,600.0,2.0,1.0,-0.22857999457151423,86.00156514348664,44.93923305042727,60.28905300504114
22,23,webui,189.13246816666665,29.670329271148507,3704.6573200001417,41.69537755102039,52.64761904761905,1394.8192243670983,0.7285728590000142,300.0,600.0,3.0,1.0,-0.27142714099998577,53.01263467260885,37.723661917744536,66.93761176617069
23,24,webui,201.13877019999998,19.599776231063338,255.53571428571428,41.25,52.84178571428572,1173.4888942734299,0.7571428571428571,300.0,600.0,4.0,1.0,-0.24285714285714288,51.267857142857146,24.35972188717872,65.67479081632654
24,25,webui,198.74918014000002,20.769401798648992,3129.999571421427,48.2142499982142,54.64085714285714,1049.4611951577285,0.8142828577142572,300.0,600.0,5.0,1.0,-0.18571714228574276,57.168462725332915,24.626635747678446,64.78860098347208
25,26,webui,133.77673885000002,41.458021240725145,4625.833333333333,70.38888888888889,66.99,1653.3526731888799,0.6142857157142857,350.0,400.0,1.0,1.0,-0.3857142842857143,97.53888878833332,57.44897223149338,92.82899990429999
26,27,webui,155.98529574999998,37.12614625024803,3906.4348572285626,118.06095238095237,76.05,1018.920754249077,0.785620522512829,350.0,400.0,2.0,1.0,-0.214379477487171,143.3707976640187,45.085230084488494,92.35355926289935
27,28,webui,142.5032342,26.939458944174504,5390.0,198.9722222222223,78.95714285714284,915.9480409612931,0.6143185818602152,350.0,400.0,3.0,1.0,-0.38568141813978485,275.71211105931343,37.329507673682244,109.40944568655128
28,29,webui,156.37977662499998,19.332184466403145,2076.9,198.9722222222223,77.04428571428572,765.9276106675052,0.6428357175712144,350.0,400.0,4.0,1.0,-0.3571642824287856,270.03799319548324,26.236950259126942,104.56175273666693
29,30,webui,160.05869876,14.05097915184071,3752.8874987498757,198.9722222222223,79.88314285714283,762.5119916734654,0.6142885725714572,350.0,400.0,5.0,1.0,-0.3857114274285428,275.7180820741849,19.470602377265887,110.69498391604961
30,31,webui,136.27260610000002,62.23511891621498,5904.583333333332,128.68055555555554,63.258571428571436,1742.6760950816117,0.6,350.0,450.0,1.0,1.0,-0.4,180.15277777777774,87.12916648270097,88.56200000000001
31,32,webui,151.63136674999998,31.651213137330846,5372.083333333333,198.9722222222223,66.1842857142857,1290.935153811784,0.6714285714285715,350.0,450.0,2.0,1.0,-0.3285714285714285,264.3488095238096,42.050897453882406,87.93055102040815
32,33,webui,158.38071946,34.78951946621155,4212.904124995833,125.97203611650006,69.82285714285716,1129.7170688498427,0.757092924984524,350.0,450.0,3.0,1.0,-0.24290707501547604,156.571534943303,43.24013988094296,86.78332314065203
33,34,webui,165.44991143750002,22.851647287867557,2307.5928407130705,64.82146874720989,71.29428571428573,965.5712208152328,0.9285657154285144,350.0,450.0,4.0,1.0,-0.0714342845714856,69.45194399203973,24.4840383631563,76.38714200832081
34,35,webui,169.23469078888888,15.448747698437028,2059.285714285714,69.26190476190476,71.18857142857142,872.4843378680716,0.7142771437141999,350.0,450.0,5.0,1.0,-0.2857228562858001,89.05161402227124,19.862808016873135,91.52877339204855
35,36,webui,149.1603387,59.94460849783623,5572.777777777778,143.75,53.66285714285714,1898.3362932854302,0.6428471458570428,350.0,500.0,1.0,1.0,-0.35715285414295717,195.0907227830501,81.3539965133206,72.82869973289435
36,37,webui,162.88124143333334,34.84825801478226,3546.0735709285923,92.51213140430714,62.13357142857145,1045.4996789090173,0.8000171448573141,350.0,500.0,2.0,1.0,-0.19998285514268588,111.01297157787582,41.81731214932741,74.55922044306918
37,38,webui,164.77998485,27.528851075791444,3220.5749989286073,50.71442855714429,63.01476190476189,883.4764535237792,0.7714528601431,350.0,500.0,3.0,1.0,-0.2285471398569,62.30506615335671,33.82049125271013,77.41660550685877
38,39,webui,160.619327575,22.186130559786715,2168.0003,198.9722222222223,61.50107142857145,760.2844741076158,0.8142828619999714,350.0,500.0,4.0,1.0,-0.18571713800002865,235.92477387483913,26.306475230645276,72.92287439822107
39,40,webui,170.45441634999997,14.485189959232276,234.16668749999994,45.444416666666676,62.62000000000002,705.9484728809674,1.0999857177141428,350.0,500.0,5.0,1.0,0.09998571771414277,40.90062405014945,13.036877844932743,56.35889435674039
40,41,webui,141.9250022,62.05871703744773,5403.999999999998,128.0,46.465714285714284,1778.1389024307923,0.5000000000000001,350.0,550.0,1.0,1.0,-0.4999999999999999,192.0,93.08807555617159,69.69857142857143
41,42,webui,163.32433959999997,38.2007873281217,3048.0714285714275,108.57142857142857,55.00642857142856,1424.5790840296654,0.6714285714285715,350.0,550.0,2.0,1.0,-0.3285714285714285,144.24489795918367,50.752474593075966,73.07996938775509
42,43,webui,176.08806925,30.526696068983156,3659.9851678567857,62.855499671379995,59.47190476190477,1331.1233451546843,0.8142757304265869,350.0,550.0,3.0,1.0,-0.18572426957341315,74.52929143651896,36.19624439888464,70.51728083394912
43,44,webui,177.70827887500002,23.788677961130002,2576.4161428571424,89.4028875607823,60.37642857142856,1203.4147303768807,0.7142100501085239,350.0,550.0,4.0,1.0,-0.2857899498914761,114.95333431693155,30.587243043625804,77.63140506748341
44,45,webui,173.8502514875,16.47674903137598,269.65341070534265,62.833990909058976,60.78771428571425,1064.7454031245725,0.7571314457110914,350.0,550.0,5.0,1.0,-0.24286855428890863,78.09439144134456,20.47843324800744,75.55113857281292
45,46,webui,153.8128774,50.39495036933127,5744.166666666667,155.0,46.402857142857144,1759.2621267111497,0.5999971448571143,350.0,600.0,1.0,1.0,-0.4000028551428857,217.00044254714726,70.5530744018478,64.96413248678745
46,47,webui,162.35833193333335,27.84240144768835,2951.9874995832893,109.23642840474525,52.79714285714285,1379.983146491278,0.6428600002857429,350.0,600.0,2.0,1.0,-0.35713999971425714,148.24912641400246,37.78603669276,71.65311444205645
47,48,webui,159.23923393333334,25.304404076205987,4178.509500000002,66.98182824914788,51.91047619047619,980.8863687298945,0.928565717999943,350.0,600.0,3.0,1.0,-0.07143428200005697,71.7666270571769,27.11200601282908,55.61866378542391
48,49,webui,157.54442688571427,25.218072356703235,1358.978696429464,32.28373294188284,53.412142857142854,819.9103063499928,0.8571442867143001,350.0,600.0,4.0,1.0,-0.1428557132856999,36.89564863882055,28.820618070910463,61.04237262311769
49,50,webui,159.92729206,14.181325008502084,260.4762857142857,40.41654761904762,51.958571428571446,717.6098147501425,0.6714314300000286,350.0,600.0,5.0,1.0,-0.3285685699999714,53.69615487457384,18.840862687250446,69.03052494209854
50,51,webui,108.26108495,57.34078950287011,5337.5,93.83333333333333,67.77142857142857,1538.7172382119254,0.6285714285714284,400.0,400.0,1.0,1.0,-0.37142857142857155,128.68571428571428,78.63879703250758,92.94367346938776
51,52,webui,136.82998492500002,37.12661786898862,4934.416666666665,133.51011994002997,74.65285714285713,1000.6889617899303,0.8286214607267938,400.0,400.0,2.0,1.0,-0.17137853927320623,156.39088927354288,43.48932340753041,87.44675475257134
52,53,webui,137.47070345,24.52829028140481,2860.7284262501457,186.01928501594392,79.64380952380954,846.6781659034781,0.9142414781407088,400.0,400.0,3.0,1.0,-0.08575852185929123,201.97202393623346,26.6318001996737,86.47394490381437
53,54,webui,143.7950069625,21.211846276262907,2042.0588571428568,52.459254147608426,81.18000000000002,816.8876521766622,0.8142800011428,400.0,400.0,4.0,1.0,-0.18571999885720003,62.20198676795183,25.151310342449555,96.25674950722752
54,55,webui,143.9134657333333,14.57747214653418,1409.0477479986446,63.6905555743371,82.22542857142858,727.3024087546611,0.8571428588571427,400.0,400.0,5.0,1.0,-0.1428571411428573,72.78920626148717,16.659968142477684,93.97191822638908
55,56,webui,119.89846825,57.51256730158094,5758.333333333332,130.625,62.381428571428565,1577.1731357177018,0.7500083341667501,400.0,450.0,1.0,1.0,-0.24999166583324994,163.28016134946827,71.89022980765006,77.97626581705788
56,57,webui,126.58002242500001,35.00972145747013,3083.8134999999997,66.66676674433218,68.25928571428572,1153.4128431831653,0.6857114359988576,400.0,450.0,2.0,1.0,-0.31428856400114236,87.61936913100745,46.0128765404184,89.71239860117228
57,58,webui,138.63526356666668,23.579115510704177,3205.4999999999995,34.839285714285715,71.34523809523812,890.3139416171908,0.7857142857142857,400.0,450.0,3.0,1.0,-0.2142857142857143,42.30484693877552,28.63178312014079,86.63350340136058
58,59,webui,145.58708878,22.36193315913732,1987.4713888055476,33.55555555555555,73.18321428571427,951.4763571276433,0.5285728572857286,400.0,450.0,4.0,1.0,-0.47142714271427144,49.374555233301095,32.90395541391695,107.6837678910748
59,60,webui,143.34376196,18.21906940517721,1971.7628513600664,37.860166867409404,73.33885714285711,863.8997870923915,0.899977349930425,400.0,450.0,5.0,1.0,-0.100022650069575,41.64704108956402,20.04138900888455,80.67440398735967
60,61,webui,126.9118136,61.837662018611184,4379.999999999999,115.07936507936508,55.72857142857141,1418.7886599615924,0.6571528592858142,400.0,500.0,1.0,1.0,-0.34284714071418576,154.5339963520293,83.03852763014223,74.83495279894339
61,62,webui,127.462613075,30.416311028238233,2676.38971098961,37.86021491441288,61.05214285714284,848.6499648139377,0.7857343068659188,400.0,500.0,2.0,1.0,-0.21426569313408117,45.97236010525483,36.933482993285494,74.1335225637495
62,63,webui,136.08730870000002,25.941079041169115,791.2307142857142,72.95214285714285,62.91523809523809,855.7048684024483,0.6714444758763872,400.0,500.0,3.0,1.0,-0.3285555241236128,96.92097238951207,34.4641638618725,83.58638712298092
63,64,webui,136.67429223750003,19.080961142385387,1323.0070635714999,33.03076092613568,62.83107142857141,798.9215670077217,0.7142885731428857,400.0,500.0,4.0,1.0,-0.28571142685711426,42.468026760518114,24.532609776181467,80.78262649738981
64,65,webui,135.53133327142857,16.505992558281896,2986.680235166802,59.83644892958826,64.51514285714286,833.6003772533575,0.7714242869999571,400.0,500.0,5.0,1.0,-0.22857571300004287,73.51360790705954,20.278861576064582,79.2617376350139
65,66,webui,126.75247875,51.49103287571419,5942.847222222223,136.98611111111111,50.722857142857144,1481.720755454145,0.7428773428955465,400.0,550.0,1.0,1.0,-0.2571226571044535,172.20834398640588,64.73054406577059,63.76485294735817
66,67,webui,138.4186894,38.50909622905333,2895.505893602063,61.99961286259079,57.76357142857143,1196.543678799271,0.5848178368799941,400.0,550.0,2.0,1.0,-0.4151821631200059,87.74074624348417,54.49738610122815,81.74597596382269
67,68,webui,145.62879936666667,24.730807917157158,3519.49048476276,110.83476204763333,60.091904761904765,1093.2214582393565,0.8000514625873796,400.0,550.0,3.0,1.0,-0.19994853741262042,132.99601061353343,29.675696789225185,72.1071932293861
68,69,webui,137.2926036,15.252155661977202,3975.1237521532516,32.28373294188284,58.262857142857115,916.3250335894372,0.7286733345502602,400.0,550.0,4.0,1.0,-0.2713266654497398,41.04317054927383,19.390472198661847,74.0711238910031
69,70,webui,138.08103281,13.613242184190362,1273.0028442974767,36.78711619855978,60.389142857142865,829.2793743720742,0.7285129713432991,400.0,550.0,5.0,1.0,-0.27148702865670093,46.77434106815557,17.30906085516026,76.78401181455362
70,71,webui,101.3874074,42.86666393273923,4888.333333333333,102.16666666666667,50.05857142857143,1525.5810078079812,0.7500001346635123,400.0,600.0,1.0,1.0,-0.24999986533648766,127.70831957521116,53.583324143348506,62.57320754465124
71,72,webui,122.02430655,33.79206616115258,3316.7142857142853,75.23809523809523,53.85571428571428,844.1650175974726,0.9571428571428571,400.0,600.0,2.0,1.0,-0.04285714285714293,78.4625850340136,35.24029756805913,56.16381632653061
72,73,webui,122.99390850000002,18.87081479344259,771.845238095238,37.55102040816327,53.850952380952364,768.5662668962234,0.7142885717143143,400.0,600.0,3.0,1.0,-0.28571142828568574,48.279776082564524,24.262422240991718,69.23678490025871
73,74,webui,129.50234814285713,20.729218143932844,3447.785714285713,57.80952380952381,54.17642857142859,794.2631647590754,0.6857142857142857,400.0,600.0,4.0,1.0,-0.3142857142857143,75.97823129251701,27.244115274883168,71.203306122449
74,75,webui,131.28351876,12.741251187618285,4401.7785706999275,75.98993584552412,54.643714285714324,738.0682733415005,0.8285728578571572,400.0,600.0,5.0,1.0,-0.17142714214284283,89.01667337914029,14.92544746603579,64.01113006178437
75,76,webui,109.1403579,47.887521437935014,3777.0833333333326,87.08333333333331,70.42999999999999,1526.207300698057,0.7,450.0,400.0,1.0,1.0,-0.30000000000000004,113.20833333333331,62.25377786931552,91.559
76,77,webui,109.19428049999999,22.765992400408187,3105.3571428571427,77.95238095238095,77.16714285714286,819.8012933249178,0.8142857142857144,450.0,400.0,2.0,1.0,-0.1857142857142856,92.42925170068025,26.993962417626847,91.49818367346938
77,78,webui,97.39506322000001,15.234606543801181,237.14285714285714,32.28373294188284,75.37047619047624,614.2064947885344,0.7000000000000001,450.0,400.0,3.0,1.0,-0.29999999999999993,41.96885282444769,19.804988506941534,97.98161904761909
78,79,webui,104.705760325,17.69819507946852,3081.428571428571,92.20238095238096,76.3635714285714,566.5317009862163,0.9285714285714285,450.0,400.0,4.0,1.0,-0.07142857142857151,98.78826530612248,18.96235187085913,81.81811224489795
79,80,webui,109.92576029,12.082474252831094,1704.0476190476188,32.28373294188284,77.69428571428573,577.1832700040633,0.7292815753931947,450.0,400.0,5.0,1.0,-0.2707184246068053,41.023534264336185,15.353422647909815,98.72756034380818
80,81,webui,94.84703895,43.36819082004698,2410.138888888889,97.85714285714285,64.66428571428571,1271.0122044055718,0.766666671,450.0,450.0,1.0,1.0,-0.23333332900000003,120.69047576642858,53.48743515679579,79.75261876740714
81,82,webui,99.30642383333333,25.49227197094432,813.2493329498816,130.01947814064246,67.88714285714285,799.1447994914716,0.6285757210005576,450.0,450.0,2.0,1.0,-0.3714242789994424,178.31186906491436,34.960720707810005,93.10207594618927
82,83,webui,103.00613155,18.157991189809188,1278.7138808531702,32.28373294188284,68.1857142857143,615.0104892039479,0.7428657165715142,450.0,450.0,3.0,1.0,-0.25713428342848577,40.584987478290486,22.827033242901532,85.71859906863091
83,84,webui,97.34173500000001,13.943048683797741,774.4610799352358,46.190505938703055,69.49214285714288,540.2201248216169,0.7428571454285714,450.0,450.0,4.0,1.0,-0.2571428545714286,58.06806448987969,17.528404023777895,87.36155084171412
84,85,webui,104.19014413999999,10.289577103443229,4269.892892853572,40.91834353979568,70.5625714285714,541.6477973486377,0.6857128572857,450.0,450.0,5.0,1.0,-0.3142871427143,53.778452815520204,13.523458891022885,92.73948038543082
85,86,webui,109.2856028,55.13784194216552,5466.0714285714275,119.16666666666666,55.59999999999999,1452.8671415351066,0.7428500027142144,450.0,500.0,1.0,1.0,-0.2571499972857856,149.8103746765561,69.31653784793745,69.89753984908967
86,87,webui,110.753353775,24.20768792245677,731.1001964232138,65.55972918765093,58.56642857142856,927.8386203754018,0.6857114305714,450.0,500.0,2.0,1.0,-0.31428856942859995,86.16440268616417,31.815887528779704,76.97318762368512
87,88,webui,111.6566816,22.708156382851325,3675.360428264315,41.251562343319264,62.07904761904759,691.3728668971189,0.8428514305713712,450.0,500.0,3.0,1.0,-0.15714856942862876,47.73418635226778,26.276710672777995,71.83468114387264
88,89,webui,112.27328591249999,17.816866341810858,2370.0038566357503,35.571235727854926,64.30214285714287,655.4013894066874,0.8142814301428143,450.0,500.0,4.0,1.0,-0.1857185698571857,42.17747475528497,21.1257892781486,76.24424486732389
89,90,webui,104.93584535714285,12.417510036681191,1512.642907142857,45.9047761919049,63.593142857142865,591.9746535948559,0.7714300001428713,450.0,500.0,5.0,1.0,-0.22856999985712867,56.39723087953013,15.255780303991305,78.12862751091437
90,91,webui,101.96540580000001,48.931088745396764,3755.416666666666,81.1111111111111,53.192857142857136,1267.454605026896,0.7285714285714286,450.0,550.0,1.0,1.0,-0.27142857142857135,103.12698412698411,62.212384262004456,67.63091836734692
91,92,webui,106.39406795,27.514122225397376,1688.362852381111,32.28373294188284,55.78142857142855,634.0741269190919,0.7142914297143429,450.0,550.0,2.0,1.0,-0.2857085702856571,41.507472124192155,35.37514274908048,71.7186607770629
92,93,webui,104.50397261666666,20.71877068879333,3877.9784235622806,47.85692537362248,56.31190476190477,578.9607819239552,0.7714314408563162,450.0,550.0,3.0,1.0,-0.2285685591436838,58.79551385131818,25.454430252359213,69.18303569596969
93,94,webui,116.14039082,14.205130047122834,1935.6456425643132,32.28373294188284,59.34142857142856,576.3832668611016,0.8428585727143,450.0,550.0,4.0,1.0,-0.15714142728570002,37.356844814480674,16.437344457506697,68.66642535431525
94,95,webui,112.28453913000001,11.88713416146238,2905.0002499999996,198.9722222222223,58.217142857142846,541.0259510142375,0.7571500027143572,450.0,550.0,5.0,1.0,-0.24284999728564283,247.29262584880732,14.773924660307593,72.35517584197787
95,96,webui,98.6211511,55.13884441298759,5018.214285714284,198.9722222222223,48.51571428571429,1630.2183983336927,0.6714457231426005,450.0,600.0,1.0,1.0,-0.32855427685739946,264.34539680915435,73.25494756584939,64.45575970907736
96,97,webui,109.209790275,25.261464524756075,3674.0882803423206,45.425472699134374,52.14571428571429,715.6662730523555,0.8714400040001143,450.0,600.0,2.0,1.0,-0.12855999599988566,51.26537128762801,28.50907830300997,58.849567105696906
97,98,webui,103.97361038333334,22.055202168774397,2266.4583124979167,198.9722222222223,51.2047619047619,548.8035111586585,0.842858571571443,450.0,600.0,3.0,1.0,-0.15714142842855705,230.2390014398266,25.520988141856215,59.25115133282035
98,99,webui,116.29515011999999,15.730764109990915,1316.8332118904748,32.28373294188284,54.62571428571429,540.7361923207569,0.7285785721429286,450.0,600.0,4.0,1.0,-0.27142142785707135,41.04622983352505,20.00043056600742,69.45230365485527
99,100,webui,115.89479494,14.7664853185876,1012.2419935948759,55.041993594875905,54.86542857142857,602.8066385668569,0.5857257234358916,450.0,600.0,5.0,1.0,-0.4142742765641084,77.84447567203941,20.883860341340004,77.5947643012369
100,101,webui,94.978602,48.69255103708699,2480.1666666666665,117.22222222222223,75.54714285714286,1259.1783610880248,0.8166700026667,500.0,400.0,1.0,1.0,-0.18332999733330002,138.71257190962572,57.61935628886773,89.39720035568129
101,102,webui,92.35937472500001,23.432017795416257,1510.3586776678726,32.28373294188284,77.48428571428572,610.2294010399186,0.7857085765713715,500.0,400.0,2.0,1.0,-0.2142914234286285,39.201860027588616,28.453298242600958,94.08850359335054
102,103,webui,98.25236043333332,24.70702822804874,4247.504666133379,88.48859641934342,80.9204761904762,669.2618396097008,0.6428542871428286,500.0,400.0,3.0,1.0,-0.35714571285717145,120.0919192672604,33.53103743713746,109.8208773442656
103,104,webui,99.09689647500001,14.059728321236589,611.1786339218755,32.28373294188284,81.07714285714283,604.5948671778069,0.8285671432856715,500.0,400.0,4.0,1.0,-0.1714328567143285,37.81822550551229,16.47002771197353,94.97642907137855
104,105,webui,95.79950227999998,10.370812011074193,1119.1401638521145,58.43514895765378,81.37828571428564,531.1619674853948,0.8857271450001285,500.0,400.0,5.0,1.0,-0.1142728549998715,65.11270026138764,11.5559143082466,90.67761475785231
105,106,webui,95.3440284,32.87525966267968,3976.535714285714,198.9722222222223,61.77714285714286,1860.266320283736,0.642857142857143,500.0,450.0,1.0,1.0,-0.357142857142857,270.03373015873024,44.61642382792242,83.84040816326531
106,107,webui,90.00372075,21.5341432663327,1808.2758925535447,32.28373294188284,65.74928571428573,925.584452248699,0.6428557155714143,500.0,450.0,2.0,1.0,-0.3571442844285857,43.81368364209514,29.224939453969736,89.23126731240494
107,108,webui,90.04988480000002,11.96718867733372,793.2205,32.28373294188284,67.54571428571428,659.7668092620755,0.7000014301428715,500.0,450.0,3.0,1.0,-0.29999856985712847,41.96880665409716,15.557328165744257,87.80933197140679
108,109,webui,98.7579643,22.988791185885574,1344.8593005784073,94.2147278976947,70.99571428571426,646.1514819012806,0.8857171451428857,500.0,450.0,4.0,1.0,-0.11428285485711431,104.98185597142945,25.61601587232264,79.10930719690569
109,110,webui,93.9220924,13.003829492803492,1259.715649560728,50.97637464397868,70.96742857142858,578.8819323255841,0.7285685731428285,500.0,450.0,5.0,1.0,-0.2714314268571715,64.81296474959956,16.533477486642514,90.23021896895585
110,111,webui,81.6539451,40.02205934823119,2651.5714285714284,32.28373294188284,57.175714285714285,1038.853147235906,0.5999999999999999,500.0,500.0,1.0,1.0,-0.40000000000000013,45.19722611863598,56.03088308752367,80.046
111,112,webui,81.84893965,21.219013566545605,1381.0907141428713,41.07178571428572,58.22642857142857,590.2501789811811,0.728577144000057,500.0,500.0,2.0,1.0,-0.271422855999943,52.21960709387481,26.97833883027895,74.0304121089624
112,113,webui,94.81282526666666,22.945130126550865,2361.9792856428635,60.11883335475975,62.30428571428573,551.9214658877183,0.8856985801392732,500.0,500.0,3.0,1.0,-0.11430141986072684,66.99050136757921,25.56779107890477,69.425754034837
113,114,webui,96.18871123999999,15.13426004239497,2262.6618183170144,34.85622069322193,64.45964285714284,512.562597828348,0.8571857291467155,500.0,500.0,4.0,1.0,-0.14281427085328446,39.834186436225586,17.295648355253608,73.66539975124881
114,115,webui,93.93835110999999,10.119981516438932,1639.573649769307,44.01882100122277,63.71399999999998,454.6380071284556,0.7285685734285429,500.0,500.0,5.0,1.0,-0.27143142657145714,55.966912381578275,12.866862536322728,81.00798191257378
115,116,webui,88.8931521,41.39956494928068,3893.214285714286,97.19812925170069,53.66571428571428,1508.1765871283353,0.6428628617143428,500.0,550.0,1.0,1.0,-0.3571371382856572,131.9111909793725,56.18488710153798,72.83173390977
116,117,webui,95.0211689,27.164306180238427,1201.6069641857175,48.95700814152868,58.3257142857143,674.1326357457094,0.9428514334280858,500.0,550.0,2.0,1.0,-0.05714856657191425,51.75483098046658,28.716707340359644,61.65894525142589
117,118,webui,90.73652831666668,18.433505062573982,1767.4952637806641,37.08411207448905,58.967619047619046,559.8848677441341,0.6857157181426144,500.0,550.0,3.0,1.0,-0.31428428185738555,48.739065606138645,24.22686596327953,77.50021485283989
118,119,webui,96.45822335,15.674508332034303,2311.917541579175,54.30596292222629,60.445000000000014,582.624097527889,0.6857128575714143,500.0,550.0,4.0,1.0,-0.3142871424285857,71.37362882588552,20.60080476468242,79.44208632409587
119,120,webui,96.3077215,13.89727264292875,1366.6422284828623,33.07461011560758,60.969428571428594,564.8123853377498,0.8999857319810209,500.0,550.0,5.0,1.0,-0.10001426801897906,36.38254303633319,15.28719819377145,67.06724134153545
120,121,webui,91.18912535000001,40.605918512912254,4537.5,74.91666666666667,47.69428571428572,1532.9917253994415,0.7166666666666668,500.0,600.0,1.0,1.0,-0.2833333333333332,96.14305555555555,52.110928758237385,61.20766666666667
121,122,webui,94.582971425,26.58854109168641,1138.4999999999998,44.48469387755103,53.58428571428572,700.5001800468896,0.8142857142857142,500.0,600.0,2.0,1.0,-0.18571428571428583,52.74613702623909,31.52641300871389,63.53565306122451
