,Iteration,pod,cpu throttled total,cpu usage,latency95,median latency,memory usage,average response time,average rps,cpu limit,memory limit,number of pods,RPS,rps delta,ratio response time,ratio cpu usage,ratio memory usage
0,1,webui,259.0929601,75.76436089744672,18940.572390572386,7380.863029920226,83.0,7045.295715970521,6.4142857142857155,300.0,400.0,1.0,25.0,-0.7434285714285714,12868.007488163776,132.08975148463423,144.70457142857143
1,2,webui,352.719974025,86.1874653290061,15259.13635274716,5400.659820910755,87.02999999999997,9661.276223707688,11.9284414469987,300.0,400.0,2.0,25.0,-0.522862342120052,8224.461463865813,131.25164531232102,132.5347096347081
2,3,webui,396.0807798,73.54703254295464,8638.533378676695,1583.7856507182364,85.81619047619046,6846.681815328301,14.157740703166258,300.0,400.0,3.0,25.0,-0.4336903718733497,2270.6582385459037,105.44367243669,123.03384603656372
3,4,webui,412.9317518,52.68629793081313,9933.98383788479,542.8264949469009,86.3567857142857,6162.602669703275,21.384129116898524,300.0,400.0,4.0,25.0,-0.14463483532405902,621.338115653082,60.3065719558706,98.84698519518646
4,5,webui,475.67867068000004,74.78899113549826,10270.434592636217,616.8249512288922,91.43285714285716,4277.796827089084,21.04725686846698,300.0,400.0,5.0,25.0,-0.15810972526132075,714.35097480202,86.61385797650325,105.88928106557191
5,6,webui,234.4064556,92.7195302415438,20291.552197802193,7380.863029920226,76.64,6729.170028124508,6.313518847788124,300.0,450.0,1.0,25.0,-0.747459246088475,12897.757345746695,162.02360041356567,133.92527662022073
6,7,webui,308.0877319,69.32454993929971,8985.044243261213,997.2515761383092,77.28285714285714,8221.974764355113,13.799999999999999,300.0,450.0,2.0,25.0,-0.44800000000000006,1444.0202822482718,100.38194831210599,111.90557714285714
7,8,webui,348.15896569999995,55.73044950609587,3924.478667536863,441.7608571399174,80.01809523809524,5584.2494030937605,26.186063163442522,300.0,450.0,3.0,25.0,0.047442526537700896,420.8026059517394,53.08645617644492,76.22183463126564
8,9,webui,378.5610039625,54.273134558503166,4449.088881841603,301.5870617829687,80.4442857142857,3953.791997229934,24.05380141291513,300.0,450.0,4.0,25.0,-0.03784794348339474,313.00151185265355,56.32726108794007,83.48893649356204
9,10,webui,396.56692394444445,55.01758620152887,6066.666262401522,188.0959405772618,80.8682857142857,3102.022431988411,29.14621174540889,300.0,450.0,5.0,25.0,0.16584846981635565,156.9005166538548,45.893003717015866,67.45640427189957
