,Iteration,pod,cpu throttled total,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
91,8,cart,9.959140825,0.715599577014889,41.45928571428572,200.0,150.0,2.0,46.295106299384464
92,8,catalogue,8.932931725,0.848186915662784,37.03071428571428,200.0,150.0,2.0,20.99380523663996
93,8,dispatch,0.0084658,1.6948519613297732,16.83285714285714,200.0,150.0,2.0,
94,8,mongodb,2.8890592,1.2759912700396718,62.60000000000001,200.0,200.0,2.0,
95,8,mysql,352.29264305,2.9089782916532587,45.61000000000001,200.0,800.0,2.0,
96,8,payment,2.1440894999999998,0.18310866468002734,28.257857142857144,200.0,150.0,2.0,
98,8,rabbitmq,200.6545393,4.475220952295025,25.050000000000004,200.0,356.0,2.0,
99,8,ratings,63.0603219,5.299647552906673,58.26071428571428,200.0,150.0,2.0,867.3238993710692
100,8,redis,0.0,0.4476032917579657,18.03,,,,
101,8,shipping,115.36398905,13.285156925065019,71.41928571428569,200.0,600.0,2.0,2987.758029978587
102,8,user,3.9035345,0.5505958215545116,31.15071428571428,200.0,150.0,2.0,2.4670349465593855
103,8,web,0.0,0.22802575997150482,11.884285714285719,200.0,150.0,2.0,319.9045712708054
