,timestamp,Iteration,container_cpu_usage_seconds_total,container_memory_usage_bytes,kube_deployment_spec_replicas,kube_pod_container_resource_limits_cpu_cores,kube_pod_container_resource_limits_memory_bytes,kube_pod_container_resource_requests_cpu_cores,kube_pod_container_resource_requests_memory_bytes,request_total,response_latency_ms_bucket,datapoints,CPU usage [%],Memory usage [%],Response time [ms]
28,2021-02-01 15:45:56.431000064,2,0.19321501249999995,1931776.0,1.0,0.5,524288000.0,0.1,209715200.0,502.0,501.8076923076923,3,38.64300249999999,0.36845703125,1.0003832298612707
29,2021-02-01 15:46:02.112000000,2,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,502.3333333333333,502.14102564102564,4,23.52374,0.26875,1.0003829754640385
30,2021-02-01 15:46:03.190000128,2,0.9833869,7139328.0,1.0,0.5,524288000.0,0.1,209715200.0,502.6666666666667,502.474358974359,5,196.67738,1.36171875,1.0003827214043324
31,2021-02-01 15:46:06.431000064,2,0.8640332,6367232.0,1.0,0.5,524288000.0,0.1,209715200.0,503.0,502.8076923076923,6,172.80664,1.214453125,1.000382467681481
32,2021-02-01 15:46:12.380000000,2,0.7446795,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,503.5,503.3076923076923,7,148.9359,1.0671875000000002,1.0003820877273422
33,2021-02-01 15:46:16.431000064,2,0.805302175,5981184.0,1.0,0.5,524288000.0,0.1,209715200.0,504.0,503.8076923076923,8,161.060435,1.1408203125,1.0003817085273685
34,2021-02-01 15:46:24.041999872,2,0.8659248500000001,6367232.0,1.0,0.5,524288000.0,0.1,209715200.0,504.5,504.3076923076923,9,173.18497000000002,1.214453125,1.0003813300793167
35,2021-02-01 15:46:26.431000064,2,0.926547525,6753280.0,1.0,0.5,524288000.0,0.1,209715200.0,505.0,504.8076923076923,10,185.309505,1.2880859375,1.0003809523809524
36,2021-02-01 15:46:34.860999936,2,0.9871702,7139328.0,1.0,0.5,524288000.0,0.1,209715200.0,505.3333333333333,505.14102564102564,11,197.43404,1.36171875,1.0003807009974366
37,2021-02-01 15:46:35.788999936,2,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,505.6666666666667,505.474358974359,12,23.52374,0.26875,1.0003804499454687
38,2021-02-01 15:46:36.431000064,2,0.43293695000000004,3502080.0,1.0,0.5,524288000.0,0.1,209715200.0,506.0,505.8076923076923,13,86.58739000000001,0.66796875,1.0003801992243935
39,2021-02-01 15:46:44.552999936,2,0.7482552,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,506.5,506.3076923076923,14,149.65104,1.0671875000000002,1.0003798237617745
40,2021-02-01 15:46:46.431000064,2,0.80884625,5981184.0,1.0,0.5,524288000.0,0.1,209715200.0,507.0,506.8076923076923,15,161.76925,1.1408203125,1.000379449039994
41,2021-02-01 15:46:54.041999872,2,0.8694373,6367232.0,1.0,0.5,524288000.0,0.1,209715200.0,507.5,507.3076923076923,16,173.88746,1.214453125,1.0003790750568613
42,2021-02-01 15:46:56.431000064,2,0.9300283500000001,6753280.0,1.0,0.5,524288000.0,0.1,209715200.0,508.0,507.8076923076923,17,186.00567,1.2880859375,1.0003787018101946
43,2021-02-01 15:47:01.039000064,2,0.9906194,7139328.0,1.0,0.5,524288000.0,0.1,209715200.0,508.5,508.3076923076923,18,198.12388,1.36171875,1.0003783292978208
44,2021-02-01 15:47:06.431000064,2,0.55411905,4274176.0,1.0,0.5,524288000.0,0.1,209715200.0,509.0,508.8076923076923,19,110.82381,0.8152343750000001,1.000377957517575
45,2021-02-01 15:47:06.976000000,2,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,509.3333333333333,509.14102564102564,20,23.52374,0.26875,1.0003777100697504
46,2021-02-01 15:47:10.684000000,2,0.7516495,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,509.6666666666667,509.474358974359,21,150.32989999999998,1.0671875000000002,1.0003774629457207
47,2021-02-01 15:47:16.431000064,2,0.75536582,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,510.0,509.8076923076923,22,151.073164,1.0671875000000002,1.000377216144851
48,2021-02-01 15:47:24.041999872,2,0.75908214,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,510.5,510.3076923076923,23,151.816428,1.0671875000000002,1.0003768465480856
49,2021-02-01 15:47:26.431000064,2,0.76279846,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,511.0,510.8076923076923,24,152.55969199999998,1.0671875000000002,1.0003764776748738
50,2021-02-01 15:47:36.431000064,2,0.76651478,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,512.0,511.8076923076923,25,153.302956,1.0671875000000002,1.000375742090629
51,2021-02-01 15:49:40.824000000,3,0.7702311,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,518.5,518.3076923076923,1,154.04621999999998,1.0671875000000002,1.0003710299792223
52,2021-02-01 15:49:46.431000064,3,0.607078,4548608.0,1.0,0.5,524288000.0,0.1,209715200.0,525.0,524.8076923076923,2,121.4156,0.8675781250000001,1.0003664345914256
53,2021-02-01 15:49:54.041999872,3,0.44392489999999996,3502080.0,1.0,0.5,524288000.0,0.1,209715200.0,525.5,525.3076923076923,3,88.78497999999999,0.66796875,1.0003660858105141
54,2021-02-01 15:49:56.431000064,3,0.28077179999999996,2455552.0,1.0,0.5,524288000.0,0.1,209715200.0,526.0,525.8076923076923,4,56.15435999999999,0.468359375,1.0003657376929267
55,2021-02-01 15:50:05.087000064,3,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,526.3333333333334,526.1410256410256,5,23.52374,0.26875,1.0003655059821146
56,2021-02-01 15:50:06.353999872,3,1.0135938,7139328.0,1.0,0.5,524288000.0,0.1,209715200.0,526.6666666666666,526.4743589743589,6,202.71876,1.36171875,1.0003652745647145
57,2021-02-01 15:50:06.431000064,3,0.89353355,6367232.0,1.0,0.5,524288000.0,0.1,209715200.0,527.0,526.8076923076923,7,178.70671000000002,1.214453125,1.0003650434401694
58,2021-02-01 15:50:09.527000064,3,0.7734733,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,527.5,527.3076923076923,8,154.69466,1.0671875000000002,1.0003646973012401
59,2021-02-01 15:50:16.431000064,3,0.60950965,4548608.0,1.0,0.5,524288000.0,0.1,209715200.0,528.0,527.8076923076923,9,121.90193000000001,0.8675781250000001,1.0003643518181156
60,2021-02-01 15:50:24.041999872,3,0.445546,3502080.0,1.0,0.5,524288000.0,0.1,209715200.0,528.5,528.3076923076923,10,89.1092,0.66796875,1.0003640069889344
61,2021-02-01 15:50:26.431000064,3,0.28158235,2455552.0,1.0,0.5,524288000.0,0.1,209715200.0,529.0,528.8076923076923,11,56.316469999999995,0.468359375,1.0003636628118409
62,2021-02-01 15:50:30.432999936,3,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,529.3333333333334,529.1410256410256,12,23.52374,0.26875,1.0003634337218037
