,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
0,6,1,webui,134.40677966101694,288.04890773333335,13.5,34.8126090563025,53.14461538461538,200.0,600.0,1.0,4858.757714037375
1,13,2,webui,261.14102564102564,816.59479899,65.5,59.55477566716028,54.094461538461545,200.0,600.0,2.0,1084.4588061354045
2,20,3,webui,270.08923076923077,332.03569015263156,65.5,40.49871152082227,38.961846153846196,200.0,600.0,3.0,545.5336523559205
3,27,4,webui,140.83333333333334,150.2728344,13.5,27.02771538178132,55.71153846153848,200.0,600.0,4.0,762.4575661635878
4,34,5,webui,172.78125,254.81583213333332,26.5,44.13681423456418,63.89923076923078,200.0,600.0,5.0,638.1385521366467
5,41,6,webui,208.38888888888889,283.09076519000007,39.5,45.321984146627834,64.25256410256411,200.0,700.0,1.0,551.4295474057512
6,48,7,webui,239.74144486692015,274.1922084866667,52.5,39.717737292091016,64.45173076923075,200.0,700.0,2.0,534.2508202563378
7,55,8,webui,272.6595744680851,265.5511820894736,65.5,34.060610736490105,63.901230769230715,200.0,700.0,3.0,537.4064519375785
8,62,9,webui,141.98461538461538,158.49631473333332,13.5,26.16744887332072,49.827692307692296,200.0,700.0,4.0,732.541047964961
9,69,10,webui,172.4418604651163,260.31218497142856,26.5,44.359107919624044,55.38653846153846,200.0,700.0,5.0,629.1827448895119
10,76,11,webui,209.79601990049753,282.6891191545455,39.5,47.10966532854879,54.809230769230794,200.0,800.0,1.0,550.6246408566324
11,83,12,webui,238.69847328244273,263.78899705,52.5,39.81746178651123,54.35000000000002,200.0,800.0,2.0,525.4390537337733
12,90,13,webui,133.16666666666666,286.90117540000006,13.5,40.62664754972156,41.25307692307692,200.0,800.0,3.0,5091.232511210763
13,97,14,webui,272.1503067484663,252.36711237500003,65.5,33.61492404718799,53.82046153846156,200.0,800.0,4.0,523.761501243998
14,104,15,webui,139.55555555555554,169.67126823333334,13.5,24.682156698770374,43.820769230769216,200.0,800.0,5.0,702.6522822315153
15,111,16,webui,174.15267175572518,225.26580467142858,26.5,43.36352110476571,49.08269230769231,200.0,900.0,1.0,634.062780455871
16,118,17,webui,205.45876288659792,295.88401711,39.5,46.05047373310408,48.96743589743591,200.0,900.0,2.0,556.8565687441583
17,125,18,webui,240.9125475285171,265.89431076153846,52.5,39.85896742416574,48.525961538461544,200.0,900.0,3.0,527.8759843871849
18,132,19,webui,272.1503067484663,272.579604125,65.5,32.690882854989525,48.10953846153847,200.0,900.0,4.0,522.8819235110295
19,139,20,webui,141.98461538461538,156.70971256666667,13.5,25.368780775873486,38.449230769230766,200.0,900.0,5.0,698.8784747367835
20,146,21,webui,172.78125,233.50987436666665,26.5,40.91399658889688,45.57153846153847,200.0,1000.0,1.0,615.018158243736
21,153,22,webui,208.44162436548223,268.3434859777778,39.5,44.070173601433545,44.96871794871797,200.0,1000.0,2.0,550.3680859794586
22,160,23,webui,239.83333333333334,270.06574652499995,52.5,39.687113737590124,44.377884615384616,200.0,1000.0,3.0,526.8660647452258
23,167,24,webui,165.00819672131146,469.621024025,26.5,58.947729587836406,46.568461538461534,200.0,1000.0,4.0,2678.4587007330288
24,174,25,webui,276.6666666666667,265.08047359999995,65.5,33.6005687302406,44.02015384615388,200.0,1000.0,5.0,526.0266849780755
25,181,26,webui,140.83333333333334,179.433073225,13.5,24.868520573478975,36.61615384615384,300.0,600.0,1.0,693.3785644826407
26,188,27,webui,174.47761194029852,256.0423787,26.5,43.08689304139105,40.829230769230776,300.0,600.0,2.0,601.3639677288293
27,195,28,webui,206.83333333333334,275.6237096,39.5,45.66319542854712,40.83564102564104,300.0,600.0,3.0,537.9339883328216
28,202,29,webui,242.52985074626866,267.442901475,52.5,39.63053936658011,40.08749999999999,300.0,600.0,4.0,515.0542855567936
29,209,30,webui,274.1144578313253,256.54989754999997,65.5,33.341740646066604,40.018461538461516,300.0,600.0,5.0,512.6451998402599
30,216,31,webui,199.35106382978722,610.2525914166667,39.5,58.92254364784492,46.80410256410257,300.0,700.0,1.0,1811.5774953145776
31,223,32,webui,228.82258064516128,724.3316711749999,52.5,59.38078861748296,47.5078846153846,300.0,700.0,2.0,1428.0764635057947
32,230,33,webui,261.14102564102564,815.723860095,65.5,60.14177007608943,47.73907692307694,300.0,700.0,3.0,1142.779263850949
33,237,34,webui,130.39655172413794,271.205059225,13.5,39.43982137648758,36.801538461538456,300.0,700.0,4.0,4287.926963711529
34,244,35,webui,161.29661016949152,447.60818675,26.5,57.64491595198646,42.22769230769231,300.0,700.0,5.0,2279.7691953911694
35,251,36,webui,202.375,592.7082177000001,39.5,59.50630278644314,43.0748717948718,300.0,800.0,1.0,1610.724749278411
36,258,37,webui,230.5873015873016,710.3403775875,52.5,59.84215373393515,43.3201923076923,300.0,800.0,2.0,1271.6604610455915
37,265,38,webui,171.05555555555554,456.8957372,26.5,57.83601505977898,62.052307692307664,300.0,800.0,3.0,2813.41286326235
38,272,39,webui,263.76582278481015,800.503007275,65.5,59.64088628814072,43.185076923076906,300.0,800.0,4.0,1038.0196313159065
39,279,40,webui,130.39655172413794,256.7088731,13.5,39.80600436856007,33.87846153846154,300.0,800.0,5.0,4806.936559679037
40,286,41,webui,170.70866141732284,427.9734373714286,26.5,57.90887389552962,37.8846153846154,300.0,900.0,1.0,2419.2585287983725
41,293,42,webui,204.04188481675394,621.5666468444444,39.5,59.549710145946705,38.496666666666655,300.0,900.0,2.0,1682.8330603317215
42,300,43,webui,231.61111111111111,714.3119424187499,52.5,59.56236393854424,39.05769230769228,300.0,900.0,3.0,1294.22534510633
43,307,44,webui,266.2068965517241,825.3954040894736,65.5,59.91324207098537,39.68892307692305,300.0,900.0,4.0,1074.8055407757743
44,314,45,webui,135.82258064516128,204.96690704999997,13.5,33.973808405187896,53.951538461538455,300.0,900.0,5.0,1935.9696204593586
45,321,46,webui,172.4418604651163,404.0559526,26.5,51.261478878862256,60.90499999999997,300.0,1000.0,1.0,1430.2037745437096
46,328,47,webui,203.97916666666666,534.5308360199999,39.5,55.805095003855676,62.445897435897436,300.0,1000.0,2.0,1035.6359196333503
47,335,48,webui,235.578125,606.3760937357143,52.5,55.16734825393859,61.778653846153844,300.0,1000.0,3.0,846.9200737121797
48,342,49,webui,199.55135135135134,612.6604932777778,39.5,62.633620611849494,62.56358974358971,300.0,1000.0,4.0,2009.6388371844878
49,349,50,webui,273.59574468085106,627.2342716882353,65.5,55.56842579691008,63.081384615384586,300.0,1000.0,5.0,731.0349291017949
50,356,51,webui,135.82258064516128,202.49160065,13.5,34.23080943889051,46.403076923076924,400.0,600.0,1.0,1944.790763968073
51,363,52,webui,168.952,347.14599778571426,26.5,50.946494036412794,54.563846153846164,400.0,600.0,2.0,1519.7797553662085
52,370,53,webui,204.04188481675394,506.48253517777783,39.5,55.129821027441324,54.872307692307714,400.0,600.0,3.0,1083.9064360423217
53,377,54,webui,236.78125,576.7759347916666,52.5,55.145082874604164,54.098461538461564,400.0,600.0,4.0,851.502088236767
54,384,55,webui,269.42367601246104,619.7884161799999,65.5,55.18024784249142,54.065999999999995,400.0,600.0,5.0,732.0990708514468
55,391,56,webui,139.55555555555554,239.91637956666668,13.5,31.925278376174212,43.23307692307692,400.0,700.0,1.0,1928.0821038251365
56,398,57,webui,171.05555555555554,372.79013241666667,26.5,49.43044356907156,49.15115384615383,400.0,700.0,2.0,1365.8148689582508
57,405,58,webui,206.98461538461538,488.95679007777784,39.5,54.70099407824875,49.33025641025641,400.0,700.0,3.0,1022.7203642733648
58,412,59,webui,236.78125,562.8739497916667,52.5,54.22603488887468,49.427499999999995,400.0,700.0,4.0,807.1439279322352
59,419,60,webui,237.1153846153846,759.5598317124999,52.5,60.52236279664492,63.35673076923074,400.0,700.0,5.0,1546.5330109643676
60,426,61,webui,263.76582278481015,609.53611548,65.5,54.237743137462886,48.681999999999974,400.0,800.0,1.0,687.6654430303571
61,433,62,webui,138.375,257.185712975,13.5,31.29138858683924,38.66384615384615,400.0,800.0,2.0,1774.3379797474686
62,440,63,webui,172.78787878787878,412.3798502375,26.5,53.11155877009716,43.660384615384615,400.0,800.0,3.0,1370.421338857957
63,447,64,webui,200.8684210526316,517.3646944166668,39.5,54.11947303837151,43.486666666666665,400.0,800.0,4.0,967.0301868659905
64,454,65,webui,234.375,581.454768975,52.5,54.55591296142313,43.929423076923065,400.0,800.0,5.0,775.7735028903134
65,461,66,webui,270.26073619631904,613.169416735,65.5,54.65548617879699,43.639384615384614,400.0,900.0,1.0,682.1769873724891
66,468,67,webui,138.375,231.60490620000002,13.5,33.33960683037149,35.79615384615385,400.0,900.0,2.0,1688.8927394913692
67,475,68,webui,168.61111111111111,393.6594361125,26.5,50.81324828699634,39.63269230769232,400.0,900.0,3.0,1364.156850402321
68,482,69,webui,200.8684210526316,512.0342338583333,39.5,54.13308334600592,39.492051282051264,400.0,900.0,4.0,1002.7896327420207
69,489,70,webui,239.83333333333334,577.7795107875,52.5,55.11495132979631,39.62596153846155,400.0,900.0,5.0,788.1850529517592
70,496,71,webui,253.16666666666666,848.09307991,65.5,59.37331793350294,61.618153846153845,400.0,1000.0,1.0,1235.1590556443189
71,503,72,webui,266.375,614.6894130100001,65.5,55.09513926064511,39.67630769230771,400.0,1000.0,2.0,683.0348104671474
72,510,73,webui,138.375,189.65268665,13.5,30.073029047542835,58.39923076923076,400.0,1000.0,3.0,1087.7202625784205
73,517,74,webui,173.83333333333334,333.6462547875,26.5,48.97105459575432,64.28076923076921,400.0,1000.0,4.0,913.9456750499842
74,524,75,webui,206.83333333333334,405.9269469333333,39.5,51.7344098620239,63.54230769230771,400.0,1000.0,5.0,705.781096032836
75,531,76,webui,241.18421052631578,440.07651809999993,52.5,52.620989946678506,63.334038461538476,500.0,600.0,1.0,609.1657736972682
76,538,77,webui,272.8333333333333,443.83219247,65.5,48.175435179090066,64.05276923076924,500.0,600.0,2.0,563.0257496338164
77,545,78,webui,140.83333333333334,194.96462870000002,13.5,30.220044318260797,47.636153846153846,500.0,600.0,3.0,1084.5378312270689
78,552,79,webui,169.34375,320.4890919125,26.5,47.14009424618958,53.20230769230771,500.0,600.0,4.0,958.1822187564592
79,559,80,webui,203.9222797927461,449.4615141,39.5,52.92507627181845,52.56717948717949,500.0,600.0,5.0,801.8956813365248
80,566,81,webui,235.74806201550388,452.33097786875004,52.5,52.75389738480151,53.05557692307692,500.0,700.0,1.0,677.6314696974852
81,573,82,webui,133.16666666666666,300.8507927,13.5,39.64891009410188,45.0523076923077,500.0,700.0,2.0,5166.7523659306
82,580,83,webui,272.8333333333333,464.110409265,65.5,49.01146890088597,54.184461538461505,500.0,700.0,3.0,624.1008282739231
83,587,84,webui,138.375,202.73286280000002,13.5,32.10801860336858,46.441538461538464,500.0,700.0,4.0,1161.1700246710527
84,594,85,webui,173.83333333333334,330.10450433750003,26.5,49.50790242310511,51.67230769230771,500.0,700.0,5.0,994.0822912235927
85,601,86,webui,206.83333333333334,410.88634592500006,39.5,51.90941280014252,50.846153846153854,500.0,800.0,1.0,770.4839645070901
86,608,87,webui,238.4770992366412,449.9829323624999,52.5,52.09985228198131,50.672307692307655,500.0,800.0,2.0,656.7687771769037
87,615,88,webui,267.50467289719626,452.35583416842104,65.5,47.53117038334305,49.959846153846144,500.0,800.0,3.0,613.9827249674532
88,622,89,webui,138.375,186.900960575,13.5,31.71317886791542,40.20153846153846,500.0,800.0,4.0,1085.5552340269164
89,629,90,webui,172.1153846153846,310.28548507499994,26.5,48.22293727465333,45.276923076923076,500.0,800.0,5.0,951.0338282331599
