,Iteration,pod,cpu throttled total,cpu usage,latency95,median latency,memory usage,average response time,average rps,cpu limit,memory limit,number of pods,RPS,rps delta,ratio response time,ratio cpu usage,ratio memory usage
0,1,webui,195.7504568,41.10821608760316,6058.825,156.1666666666667,72.51285714285713,1917.8814412498625,0.6142857142857142,300.0,400.0,1.0,1.0,-0.3857142857142858,216.402380952381,56.964242292821524,100.4821020408163
1,2,webui,183.568594925,37.59060035100901,4310.787328126952,95.64070372746932,77.01714285714284,1611.646675082117,0.6000057168571999,300.0,400.0,2.0,1.0,-0.39999428314280006,133.89643845421134,52.626625591318344,107.82355970399232
2,3,webui,185.67887241666665,27.289357345480354,3612.8464989213217,49.880889873139225,80.03952380952383,1180.4551800693457,0.8142885720000287,300.0,400.0,3.0,1.0,-0.1857114279999713,59.14434116138922,32.35730286731102,94.90377807262821
3,4,webui,179.24366265,21.082384797364316,422.74998750062497,60.7498333388887,79.17571428571428,949.7649200344993,0.8142757152856144,300.0,400.0,4.0,1.0,-0.18572428471438562,72.03255268227194,24.99789563392824,93.88056718817913
4,5,webui,187.65473118333333,20.051756618162248,3142.143535716071,51.66671429285643,83.16800000000002,946.9050625588334,0.7714400020001142,300.0,400.0,5.0,1.0,-0.2285599979998858,63.47565840829237,24.63478607070361,102.17687791365452
5,6,webui,149.69722789999997,57.45498477670012,5631.11111111111,133.75,60.32142857142856,1757.1461941533373,0.6428571428571429,300.0,450.0,1.0,1.0,-0.3571428571428571,181.51785714285714,77.97462219695016,81.86479591836734
6,7,webui,154.30398285,30.045359882324522,876.875,89.55952380952377,65.24285714285716,1099.510491183855,0.8142857142857143,300.0,450.0,2.0,1.0,-0.18571428571428572,106.19200680272104,35.62521243189908,77.35938775510206
7,8,webui,165.37411715,18.418551501167453,4510.535357142855,93.00198580382947,68.18238095238095,890.2904020039002,0.9143028622869147,300.0,450.0,3.0,1.0,-0.08569713771308529,100.97198978885065,19.996968645638553,74.02541584246319
8,9,webui,159.21580438750001,15.185889001276609,734.9042805698851,47.41653271800294,66.94821428571426,701.7819246051502,1.228611440289201,300.0,450.0,4.0,1.0,0.228611440289201,36.57657087982027,11.714221044622827,51.64308659306706
9,10,webui,171.87179472,22.71410789705236,3933.355332742832,86.72677756346069,68.36085714285717,703.0432593747353,0.7857042901424144,300.0,450.0,5.0,1.0,-0.21429570985758561,105.31195392508342,27.581643772632987,83.01029555075874
10,11,webui,148.3373119,57.160809668615855,5348.124999999999,156.1666666666667,56.08714285714286,1665.027679319422,0.6142728609998714,300.0,500.0,1.0,1.0,-0.38572713900012856,216.4043882071868,79.20928524502193,77.72147600612006
11,12,webui,161.7267146,38.06344477260309,2911.5749999999994,74.0,59.392857142857125,1311.1975743284454,0.6714414298572714,300.0,500.0,2.0,1.0,-0.3285585701427286,98.31333419056193,50.56951576179628,78.90688936240561
12,13,webui,154.04539410000004,25.350791365792258,6593.333333333332,156.1666666666667,58.79428571428573,1000.7390090431502,0.5571314299998857,300.0,500.0,3.0,1.0,-0.44286857000011426,225.3279750150179,36.57786008633192,84.8324269527496
13,14,webui,161.67826672500001,19.296904757031918,4267.605353036588,71.90491654543357,63.59964285714283,870.4932208524388,0.8999700035711287,300.0,500.0,4.0,1.0,-0.10002999642887134,79.09756509069157,21.22717407096609,69.96151490502032
14,15,webui,168.27722309,19.595570787288274,2615.7860070649945,78.4528363414531,64.28485714285712,825.9208687346672,0.7428642890004145,300.0,500.0,5.0,1.0,-0.25713571099958554,98.62586219404676,24.634291814120353,80.81478959079247
15,16,webui,137.8584091,50.350333863257795,6013.055555555555,134.02777777777777,45.54714285714285,1666.3071558537945,0.8166833350001667,300.0,550.0,1.0,1.0,-0.18331666499983335,158.5973030173388,59.580389148698394,53.896693185985264
16,17,webui,141.549480625,27.028600959479718,4665.0714285714275,156.1666666666667,55.996428571428574,1152.080905058752,0.8142857142857142,300.0,550.0,2.0,1.0,-0.18571428571428583,185.16904761904772,32.04819828052596,66.39576530612247
17,18,webui,161.4752399,30.003696757061896,3941.0475476126776,90.29395833445052,57.292380952380945,1061.5964862129847,0.799990006142586,300.0,550.0,3.0,1.0,-0.20000999385741403,108.35365238628557,36.004735961141556,68.75142971474328
18,19,webui,164.0501215125,21.799098359628047,1383.987307092852,39.64254768571119,60.13071428571429,966.9968892098448,0.7714314302857429,300.0,550.0,4.0,1.0,-0.2285685697142571,48.703588110063436,26.78168709274864,73.87470564589665
19,20,webui,153.1081647625,12.154289239282791,1937.4999166666666,156.1666666666667,57.799714285714266,830.3848402774378,0.7857071435713571,300.0,550.0,5.0,1.0,-0.21429285642864293,189.6320677456065,14.75886659822862,70.18578016075942
20,21,webui,146.34047885,63.62336984276127,5870.208333333332,144.30555555555557,46.954285714285724,2212.723368666978,0.6142857142857142,300.0,600.0,1.0,1.0,-0.3857142857142858,199.96626984126985,88.16381249639775,65.06522448979592
21,22,webui,155.879121075,39.933773707153485,2372.9190461906187,61.95345232738363,53.275,1118.7329723829357,0.7857114294285428,300.0,600.0,2.0,1.0,-0.21428857057145723,75.22936906858558,48.49112499238345,64.69122359719438
22,23,webui,164.260395925,17.990540750335626,2832.9999999999995,156.1666666666667,50.28523809523809,866.4300050512903,0.6428571428571429,300.0,600.0,3.0,1.0,-0.3571428571428571,211.94047619047626,24.415733875455494,68.24425170068027
23,24,webui,165.38062047499997,14.91494115904533,2402.8569999857127,33.011877974851124,53.815357142857145,852.7295975004057,0.7000028574286,300.0,600.0,4.0,1.0,-0.2999971425714,42.915347038222194,19.389380888379492,69.95981051217366
24,25,webui,158.68809808999998,13.764852112858609,2652.9928928571426,68.76192857142858,51.813428571428574,739.7187189173904,0.9571642878573572,300.0,600.0,5.0,1.0,-0.04283571214264281,71.70739475008726,14.354479355651069,54.032893682837674
25,26,webui,136.2611219,60.14407625064281,5110.416666666665,156.1666666666667,63.71571428571429,1690.115569604465,0.6857085734285144,350.0,400.0,1.0,1.0,-0.31429142657148557,205.24851111624704,79.04684377528154,83.74101702359262
26,27,webui,134.588558375,24.755322220241297,5295.432228932229,79.6724415605335,76.6214285714286,1180.63096472056,0.6571572157286429,350.0,400.0,2.0,1.0,-0.34284278427135706,106.98756325484379,33.242505815763415,102.89053247770609
27,28,webui,132.64055865,23.345968911212015,3656.2142999999996,55.999964283928485,79.05238095238096,931.7505859957012,0.8000057148572,350.0,400.0,3.0,1.0,-0.19999428514280004,67.1996371089151,28.015029274575895,94.86240536978869
28,29,webui,132.3395346875,13.64158375484584,5923.496666666667,156.1666666666667,78.2057142857143,804.8690729856319,0.6999828597141143,350.0,400.0,4.0,1.0,-0.30001714028588566,203.0193434079792,17.734292701945083,101.66876903972933
29,30,webui,135.79131817777775,15.449913455817645,1280.7244966509238,47.501196140284655,82.42,744.9720994884592,0.9000057182861146,350.0,400.0,5.0,1.0,-0.09999428171388536,52.251044128882796,16.994816454373822,90.66152869885842
30,31,webui,176.41362414999998,64.37266757453118,18299.999999999996,156.1666666666667,55.631428571428565,4014.2326007326005,0.3857200100001433,350.0,450.0,1.0,1.0,-0.6142799899998568,252.0967251049777,103.9155091684783,89.80470195796345
31,32,webui,182.4559036,27.330840232371262,2398.3214285714275,82.47619047619047,65.29928571428573,2458.2210786400706,0.8,350.0,450.0,2.0,1.0,-0.19999999999999996,98.97142857142856,32.79700827884551,78.35914285714287
32,33,webui,169.97849935000002,19.519439691889076,1447.3214285714287,75.82142857142857,67.84571428571425,1623.3175759927055,0.7857142857142857,350.0,450.0,3.0,1.0,-0.2142857142857143,92.06887755102042,23.702176768722452,82.38408163265302
