,Iteration,pod,cpu throttled total,cpu usage,latency95,median latency,memory usage,average response time,average rps,cpu limit,memory limit,number of pods,RPS,rps delta,ratio response time,ratio cpu usage,ratio memory usage
0,1,webui,229.5081333,56.71213741124707,11782.670454545443,833.9203463203465,74.62142857142858,3459.8355732238683,4.885695731571244,300.0,400.0,1.0,5.0,-0.02286085368575126,852.9844773431471,58.008625286811814,76.32733813182175
1,2,webui,233.34591945,54.6751436616591,4252.861904761905,138.96048396048397,79.86214285714287,2096.7601023544257,5.299998571571414,300.0,400.0,2.0,5.0,0.05999971431428275,130.62289462188045,51.39465066186719,75.07043710118786
2,3,webui,253.232045,34.158609515200766,5453.065877060301,119.74367904014194,80.21999999999997,1524.166439934838,5.757028587141714,300.0,400.0,3.0,5.0,0.1514057174283428,101.61380140756005,28.98680073519718,68.07423334789831
3,4,webui,257.1105427,30.255944154718247,1937.945687688264,61.74128333543751,81.08857142857143,1229.263040856069,6.099932864142185,300.0,400.0,4.0,5.0,0.21998657282843706,48.15903001244512,23.6000426924332,63.25017450444608
4,5,webui,270.67937208333336,22.23564231464085,523.6276516709099,65.60541135797772,83.38485714285713,1046.8411357305035,6.014325813720441,300.0,400.0,5.0,5.0,0.20286516274408814,52.296358905948715,17.7248051177619,66.46897452817888
5,6,webui,173.6147814,70.03061844745113,11677.89141414141,833.9203463203465,63.554285714285705,4009.6321868298087,4.383333333333334,300.0,450.0,1.0,5.0,-0.12333333333333325,936.7705223665225,78.6677280559701,71.39264761904761
6,7,webui,223.79399510000002,50.11715320672728,2675.7662337662337,140.9569597069597,66.77857142857144,2371.3522860382377,4.457142857142856,300.0,450.0,2.0,5.0,-0.10857142857142872,156.26085818942965,55.558444126314825,74.02881632653063
7,8,webui,204.75559549999997,36.02291608472959,4352.361111111112,110.18132716049386,72.16571428571426,1594.117397898495,4.3142685731426855,300.0,450.0,3.0,5.0,-0.1371462853714629,125.29228689785347,40.963325213998175,82.06297393117828
8,9,webui,213.02647978,32.47500491834019,2678.6158286136247,67.94488013607825,71.5889285714286,1267.4437653407185,5.685635761856787,300.0,450.0,4.0,5.0,0.1371271523713574,58.627792204804635,28.021799970642373,61.772142655112084
9,10,webui,250.72916002000002,21.122491724414157,781.6417674773571,56.72486656999034,73.23171428571429,1077.827531834065,5.699982873142171,300.0,450.0,5.0,5.0,0.13999657462843426,48.78357955393671,18.165415235378724,62.97952513154611
10,11,webui,154.62076860000002,65.17665355786846,12717.613636363634,833.9203463203465,57.56714285714286,2819.2806359405345,4.833333333333333,300.0,500.0,1.0,5.0,-0.033333333333333395,861.7176911976915,67.34920867646409,59.48604761904763
11,12,webui,211.22715780000001,44.859976688096886,3283.4410317460306,123.89195951520908,62.29285714285715,2882.8961199192045,4.657319375795957,300.0,500.0,2.0,5.0,-0.06853612484080855,132.38303431931584,47.93450565074805,66.56216817669066
