,Iteration,pod,cpu throttled total,cpu usage,latency95,median latency,memory usage,average response time,average rps,cpu limit,memory limit,number of pods,RPS,rps delta,ratio response time,ratio cpu usage,ratio memory usage
0,1,webui,194.09729865,46.5148195484523,5573.825,169.9045951714295,69.24571428571429,2317.2445578231295,0.5571514294286571,300.0,400.0,1.0,1.0,-0.44284857057134286,245.1466022765997,67.11384089586835,99.91107987533447
1,2,webui,143.97398836666667,27.74126452495078,2149.79,169.9045951714295,70.78500000000001,1177.2201950854594,0.6428614290000428,300.0,400.0,2.0,1.0,-0.35713857099995716,230.58407949728002,37.6487400951235,96.06505374823197
2,3,webui,192.02305168333336,30.83834627277601,2916.9838199748556,138.92917853036045,79.72238095238097,1146.6008316340888,0.7428671464286715,300.0,400.0,3.0,1.0,-0.25713285357132853,174.6524346501926,38.76789824931566,100.22162426016723
3,4,webui,195.54191496666667,27.314548342406766,4319.1701662083715,169.9045951714295,79.99714285714285,1156.315125803571,0.8000071450000714,300.0,400.0,4.0,1.0,-0.19999285499992858,203.88430023737075,32.77726284843826,95.99599984897999
4,5,webui,196.09739454,17.326682617308407,3552.8095452380953,89.4048333404769,79.192,1079.0898642088907,0.7714342862857713,300.0,400.0,5.0,1.0,-0.22856571371422874,109.83971288244467,21.286968196033424,97.29257600045719
5,6,webui,156.21239459999998,78.07011751556566,7374.999999999999,169.9045951714295,60.040000000000006,2598.2350443207583,0.7333333333333334,300.0,450.0,1.0,1.0,-0.2666666666666666,215.212487217144,98.88881551971649,76.05066666666667
6,7,webui,183.167470175,26.00965407470868,4918.571428571427,169.9045951714295,67.06499999999998,1538.878844952587,0.7571428571428572,300.0,450.0,2.0,1.0,-0.24285714285714277,211.16713971306237,32.32628434999508,83.35221428571427
7,8,webui,176.01582611666666,23.29368742119137,1102.9999999999998,60.83333333333333,66.66619047619048,1295.8997393380785,0.7714285714285714,300.0,450.0,3.0,1.0,-0.22857142857142865,74.73809523809524,28.617958831749398,81.9041768707483
8,9,webui,188.161713225,21.386140626404448,1327.928571428572,96.66666666666667,70.21535714285714,1113.9620377912838,0.7142857142857143,300.0,450.0,4.0,1.0,-0.2857142857142857,124.28571428571428,27.49646651966286,90.27688775510204
9,10,webui,185.90562586,21.57063862978687,2403.432809480939,117.85560674623316,69.3602857142857,973.4227629281966,0.7285757187146719,300.0,450.0,5.0,1.0,-0.27142428128532814,149.84448010277575,27.425433716742305,88.1863514140307
10,11,webui,155.3013529,60.13221622060784,8507.499999999998,169.9045951714295,53.73428571428572,2273.8341500436677,0.6571428571428573,300.0,500.0,1.0,1.0,-0.34285714285714275,228.1575992302053,80.74897606767338,72.1574693877551
11,12,webui,182.3219913,37.19465738407979,6279.669749999998,98.33772689935552,59.88571428571431,1776.1473659068338,0.6143118118818504,300.0,500.0,2.0,1.0,-0.38568818811814964,136.26542661082536,51.540197398220876,82.98292692273264
12,13,webui,198.97674882500002,28.45521775463527,1875.3549973184092,59.35180988924373,61.016666666666666,1224.0684746000156,0.8142586180596781,300.0,500.0,3.0,1.0,-0.18574138194032186,70.37589707873111,33.740529223794006,72.3499866547253
13,14,webui,186.22057174999998,19.325641415021515,1395.3737011885337,51.54688196110867,61.94857142857143,1050.998016690781,0.7142458039936674,300.0,500.0,4.0,1.0,-0.28575419600633256,66.2766197725386,24.84802453987767,79.65063565088371
14,15,webui,193.34650134,18.95157129468788,1465.3404256135907,76.84312564937139,63.12742857142856,952.9398283704477,0.7000557615822848,300.0,500.0,5.0,1.0,-0.2999442384177152,99.8917784499089,24.63598591349207,82.06213705755442
15,16,webui,157.49033815,67.75025956961412,6878.333333333333,169.9045951714295,50.96142857142858,1999.4930952380953,0.6142857142857142,300.0,550.0,1.0,1.0,-0.3857142857142858,235.43922473755228,93.88250254646528,70.61797959183674
16,17,webui,159.5516436,30.722057191578642,2889.6428571428573,65.45238095238095,52.10428571428571,1232.1949620205535,0.7142857142857143,300.0,550.0,2.0,1.0,-0.2857142857142857,84.15306122448979,39.499787817743965,66.99122448979591
17,18,webui,165.79414663333333,24.585043248307493,2550.7142857142853,76.73809523809526,53.46952380952381,994.3344109849796,0.7428714300001429,300.0,550.0,3.0,1.0,-0.2571285699998571,96.46965193117953,30.90656026212944,67.21806600523998
18,19,webui,183.509609125,25.54485415040771,4890.001427499892,84.28521440715214,58.22178571428571,1061.2910879066071,0.7428542874285428,300.0,550.0,4.0,1.0,-0.25714571257145724,105.95879592511734,32.11360387344825,73.1932682889684
19,20,webui,202.7190022875,21.431212196249,3163.5864985644284,84.10719643214338,60.35771428571429,1075.1120711005844,0.8000028588571714,300.0,550.0,5.0,1.0,-0.19999714114282863,100.92839526811038,25.717393366724124,72.42908458877282
20,21,webui,176.9495023,73.86150094131358,7165.0,169.9045951714295,45.25428571428572,2540.343408575551,0.6285714291428572,300.0,600.0,1.0,1.0,-0.37142857085714276,233.01201613801496,101.29577267730919,62.06302038230368
21,22,webui,178.656338825,34.81876705043401,7164.987414574873,165.83291650000209,51.67,1543.9562812081754,0.642862858000057,300.0,600.0,2.0,1.0,-0.35713714199994295,225.05801034832803,47.2538420027878,70.12327612713706
22,23,webui,187.08273789999998,29.59572160504987,4541.675828332833,127.21319423374005,52.598571428571425,1282.7026584218418,0.7857128592856999,300.0,600.0,3.0,1.0,-0.2142871407143001,154.47334588722111,35.93770416517244,63.869768905656876
23,24,webui,185.79778003333334,26.54151748926223,5108.910498192677,121.04668181138116,54.93035714285713,1152.6955699140235,0.8142957152858143,300.0,600.0,4.0,1.0,-0.18570428471418565,143.52556927418934,31.47039100983472,65.13115982516618
24,25,webui,187.37265968,18.780844744590624,2591.42857142857,79.22619047619047,55.57399999999999,1059.8812888982573,0.7428571428571429,300.0,600.0,5.0,1.0,-0.2571428571428571,99.5986394557823,23.61020482177107,69.86445714285713
25,26,webui,116.9767028,52.03728498973419,5836.458333333332,160.13888888888889,70.08142857142857,1426.4539067055393,0.6857257160001142,350.0,400.0,1.0,1.0,-0.3142742839998858,210.46642353498171,68.3912654711809,92.10621935740343
26,27,webui,142.448026925,36.448962721163014,3920.353676760677,123.72446385745927,76.88714285714286,932.2947450001797,0.8571414301428428,350.0,400.0,2.0,1.0,-0.14285856985715717,141.39956382047944,41.6560094082852,87.87113012611722
27,28,webui,145.8640657,24.645545572645265,3320.243481111258,51.10191700189001,79.49,993.5024175313094,0.5285771451429143,350.0,400.0,3.0,1.0,-0.4714228548570857,75.19252860359083,36.2640190260121,116.96340273258973
28,29,webui,149.27802112499998,18.426373515278115,1378.750607071435,80.11947622618689,79.91285714285716,927.5198352730861,0.6571428585714286,350.0,400.0,4.0,1.0,-0.3428571414285714,107.58901081785172,24.74398726562151,107.31155090624696
29,30,webui,155.05386578333335,14.455565147805865,2477.411901904475,54.34309523809524,79.07714285714285,926.0397283228142,0.7428585735714428,350.0,400.0,5.0,1.0,-0.2571414264285572,68.31695626416199,18.172689789743604,99.41115216932334
30,31,webui,128.31858625,62.90349049853662,3951.2499999999995,111.59722222222223,61.050000000000004,1452.5973365410866,0.6428585741428714,350.0,450.0,1.0,1.0,-0.3571414258571286,151.45321328836152,85.36893278657433,82.85348404857771
31,32,webui,128.5447193,30.608124005218567,1804.930642857142,54.52420636243431,65.61071428571428,1043.6492679022272,0.6857085731428,350.0,450.0,2.0,1.0,-0.3142914268572,71.66069697834023,40.22799497224083,86.23159929569151
32,33,webui,142.86062946666667,24.315972324892996,4389.534592702485,40.35821421785839,70.46380952380953,951.1049606048343,0.8571371445713716,350.0,450.0,3.0,1.0,-0.14286285542862842,46.12390394102191,27.789821563750714,80.53047055675994
33,34,webui,143.5568793,14.760740481301841,3956.7853210321036,106.4292381150783,71.69785714285715,951.0908892447235,0.7000185738573287,350.0,450.0,4.0,1.0,-0.2999814261426713,138.35603274811743,19.188688461804627,93.20588257994494
