,Iteration,pod,cpu throttled total,cpu usage,latency95,median latency,memory usage,average response time,average rps,cpu limit,memory limit,number of pods,RPS,rps delta,ratio response time,ratio cpu usage,ratio memory usage
19,20,webui,390.1936413,46.1499322222631,1038.2645504049399,124.04622870711513,68.6094285714286,2490.4567538659844,29.671730630427383,300.0,550.0,5.0,25.0,0.18686922521709534,100.86580605751392,37.525930144067324,55.78843781169809
20,21,webui,172.12804645,71.37733178744516,18068.181818181816,7877.389617116945,53.51714285714286,4104.32623076708,9.933775044171083,300.0,600.0,1.0,25.0,-0.6026489982331567,12624.690578564741,114.39280928570463,85.76919538830073
21,22,webui,240.03170775,60.25773213203884,11416.457669454443,2727.5848114985006,59.06142857142858,6028.551714897256,15.6284200342842,300.0,600.0,2.0,25.0,-0.374863198628632,3750.0559784677025,82.84613834116222,81.20138460129077
22,23,webui,265.234447925,54.50083062486956,4972.5018011537295,331.45016236667044,63.57095238095239,3765.0218924073997,27.6174063294642,300.0,600.0,3.0,25.0,0.10469625317856796,296.74857225145206,48.79479786332596,56.91531185567351
23,24,webui,379.187047,60.01345153733176,6176.897849956174,180.96511059585322,65.02107142857143,2578.0028805714987,25.443545136965202,300.0,600.0,4.0,25.0,0.017741805478608087,177.7544628052468,58.94870455405655,63.86748022727504
24,25,webui,383.8998588,50.66722828752316,1773.7519280556542,156.83616769489294,64.37599999999999,2210.158007676507,29.286872880379757,300.0,600.0,5.0,25.0,0.1714749152151903,129.9426991367358,41.979069612731436,53.3371308581069
25,26,webui,184.2814205,78.85740603844347,18253.990259740258,7877.389617116945,86.38857142857141,5742.759990070057,8.616666666666667,350.0,400.0,1.0,25.0,-0.6553333333333333,13039.705612867583,130.53529279563676,143.00188190476186
26,27,webui,275.52357145,54.2637913151892,8509.083125236422,1558.2157238555417,87.06142857142858,4975.75020798164,22.314131478855604,350.0,400.0,2.0,25.0,-0.10743474084577585,1725.6222263297748,60.09360767244582,96.41485058766304
27,28,webui,286.24435413333333,55.5767238821248,6469.598491454863,531.9053238142471,86.48857142857145,2971.5202721856085,24.57129626469897,350.0,400.0,3.0,25.0,-0.01714814941204125,541.0265157800741,56.529761847087244,87.9716903738626
28,29,webui,298.60324667500004,45.11540813107139,6282.009925315318,118.73413652243248,88.95749999999995,2283.8066083467106,25.871420080571344,350.0,400.0,4.0,25.0,0.034856803222853755,114.59544408983459,43.542829227527896,85.85672592730295
29,30,webui,326.1079276,39.51571317798313,3354.719192239405,1342.0536733468714,88.86857142857143,1999.3787014351767,16.157337018995573,350.0,400.0,5.0,25.0,-0.3537065192401771,1816.746806779887,53.49267854146074,120.30196449841849
30,31,webui,157.2664131,76.19307897563249,13007.759252583513,7877.389617116945,75.37285714285714,5231.75087287971,10.014285714285714,350.0,450.0,1.0,25.0,-0.5994285714285714,12599.322021891618,121.86538745874019,120.55350122448979
31,32,webui,229.42705155,60.29164075609727,6913.309094713034,2111.593616149592,78.08428571428571,4198.866027912452,20.857142857142858,350.0,450.0,2.0,25.0,-0.1657142857142857,2461.5148439686673,70.28282693853625,91.02396734693878
32,33,webui,230.6708452,58.88889761778793,3412.6660083758616,215.1623224825077,80.30238095238097,3217.228192668667,24.170298711291895,350.0,450.0,3.0,25.0,-0.03318805154832418,222.30314073231435,60.84330538755107,82.96746051088176
33,34,webui,321.681087775,59.04903294813043,5596.1539670583925,121.9325109484848,82.75999999999999,2238.5340685716496,29.429565357769718,350.0,450.0,4.0,25.0,0.17718261431078872,100.32818988915339,48.58657091785678,68.09636683963912
34,35,webui,340.13162112857145,35.23800404746461,2822.198773227616,125.03830156585205,82.25914285714285,1881.3840321249693,24.300711904437527,350.0,450.0,5.0,25.0,-0.02797152382249891,128.5358133968261,36.22366471713558,84.56005643118976
35,36,webui,172.770119,70.25083598042079,25254.249923816988,7877.389617116945,67.66999999999999,5453.563487583133,7.428144328424301,350.0,500.0,1.0,25.0,-0.7028742268630279,13414.203753946862,119.62833800664043,115.23349893182107
36,37,webui,257.811913325,61.28015113294363,8275.720104686441,1556.7392549806539,71.81214285714286,6675.573893754024,17.42850487396659,350.0,500.0,2.0,25.0,-0.3028598050413363,2028.2130022442898,79.83944575797055,93.56115444245773
37,38,webui,267.8298711666667,49.62246376572385,9683.466209491293,4145.877221090256,72.95666666666665,3788.152877113014,15.887491392012842,350.0,500.0,3.0,25.0,-0.3645003443194863,5657.050895683969,67.70986889431143,99.54939678706863
38,39,webui,310.4111705285714,51.36613665538424,2431.1845081221604,162.2213808310614,72.2717857142857,2951.426950895197,28.07009783694738,350.0,500.0,4.0,25.0,0.12280391347789518,142.29996041521903,45.05817405386269,63.39652759453558
39,40,webui,323.63223664000003,40.130529520038664,3666.651360085544,1133.783389825456,74.5117142857143,2275.0963511605596,21.986903735032165,350.0,500.0,5.0,25.0,-0.12052385059871341,1270.431329712082,44.967215464359064,83.49215300613976
40,41,webui,148.2514133,78.43162383946488,16888.499760362156,7877.389617116945,65.36,6454.886388477976,10.757135728714214,350.0,550.0,1.0,25.0,-0.5697145708514314,12365.253262262246,123.1152627563465,102.59654435084954
41,42,webui,253.24796709999998,69.16107775621965,11805.634260825407,4369.923061612479,66.62071428571427,5101.153916769656,17.542884826662263,350.0,550.0,2.0,25.0,-0.2982846069335095,5673.403844375235,89.79076264983152,86.49264786005818
42,43,webui,284.11967905,53.24909366248348,1631.8086492945486,259.7198942645805,69.61809523809525,3705.773429688777,23.543700892382695,350.0,550.0,3.0,25.0,-0.05825196430469219,274.84908827449925,56.35095796576768,73.67348603686543
43,44,webui,311.49827932499994,48.57999567692256,5811.324639741498,154.08680224102383,69.8092857142857,2683.6290608543873,26.41910201386142,350.0,550.0,4.0,25.0,0.05676408055445677,145.3402065862357,45.82239688898256,65.8466257965509
44,45,webui,322.17005438000007,50.45064641441906,4380.268800450953,129.68725551530463,70.28514285714287,2165.978728414703,26.089755247440795,350.0,550.0,5.0,25.0,0.04359020989763181,124.03416082634469,48.25149214774333,67.22139872731498
45,46,webui,190.22439925,83.77019166829082,21112.38136993265,7877.389617116945,57.90857142857142,5091.979159405615,7.799908590284801,350.0,600.0,1.0,25.0,-0.6880036563886079,13297.06247649106,141.40438983244943,97.74988030766944
46,47,webui,243.32540415,63.39916632964942,10554.906721334433,4247.183283265867,62.16357142857142,5413.738934640605,21.55702438442739,350.0,600.0,2.0,25.0,-0.13771902462290442,4832.101222431947,72.13043767847401,70.72467785279052
47,48,webui,284.28987939999996,47.662229900047414,7707.474362787924,1110.6872270949036,62.51571428571426,3956.7443905810105,23.484167503413428,350.0,600.0,3.0,25.0,-0.06063329986346289,1178.031858789867,50.552148177738296,66.30624833617854
48,49,webui,318.9351298,59.72551191447894,1281.4138256603333,153.15049548262252,63.68964285714288,2872.6955442166704,32.61704441306963,350.0,600.0,4.0,25.0,0.3046817765227851,106.48833044363231,41.52823684064273,44.28456932532687
49,50,webui,328.82509073000006,43.25730353631435,4418.173594904391,112.90700745358386,62.65428571428573,2202.0292807255128,28.958324180082567,350.0,600.0,5.0,25.0,0.15833296720330267,95.03010594541252,36.408246314195786,52.73404674913937
50,51,webui,164.2612286,44.67585268606641,15203.950297014811,7526.041431686594,80.35142857142857,3836.786487903827,12.033478381501448,400.0,400.0,1.0,25.0,-0.5186608647399421,11429.504588713793,67.84746907321588,122.02656999737539
51,52,webui,173.08072923333336,59.31895029614267,4830.0545023153745,377.7110047616132,84.22500000000001,4529.552963508299,20.332409666510394,400.0,400.0,2.0,25.0,-0.18670361333958424,448.23101414873133,70.39401265594371,99.95011183352649
52,53,webui,263.0984148333334,52.23474213056332,8117.372294297633,1334.455074013879,88.17333333333333,2449.7642050736113,23.079400379022612,400.0,400.0,3.0,25.0,-0.07682398483909551,1436.9732303883754,56.247623168075776,94.94716015654585
53,54,webui,269.9167491,47.763614602881006,5186.973662131805,369.66103857374327,88.6839285714286,2091.866101401465,22.114272390772346,400.0,400.0,4.0,25.0,-0.11542910436910617,412.3306811764641,53.27692585792273,98.92063501836239
54,55,webui,294.8316979888889,39.36609966982679,4417.267735237975,127.06924152242163,88.55257142857143,1813.176810140303,24.044498027831796,400.0,400.0,5.0,25.0,-0.03822007888672815,131.9258379574853,40.87067510467037,91.93705769419405
55,56,webui,157.5119609,56.42478676943513,13267.996465364886,6207.580481536432,60.85000000000001,5588.879999473799,14.0166166879995,400.0,450.0,1.0,25.0,-0.43933533248002,8934.789916288722,81.21418922489914,87.58355498140922
56,57,webui,217.670498975,56.56360439684945,10013.514922088441,1568.6838715769748,75.69357142857142,4471.351186955797,20.486020038574484,400.0,450.0,2.0,25.0,-0.18055919845702065,1851.9241740613693,66.7766834685846,89.36074201406352
57,58,webui,241.99949651666668,51.78403444929581,4771.49885856756,1498.7176148952017,80.8590476190476,3000.7623420066766,18.158376336226347,400.0,450.0,3.0,25.0,-0.27366494655094614,1908.8640908704585,65.9555094690547,102.98733456387468
58,59,webui,247.1866538,55.25038061277183,4519.78031235775,141.05855480536994,82.12535714285714,2297.8963933699606,26.00322563266287,400.0,450.0,4.0,25.0,0.040129025306514736,135.39801248988485,53.033236690967335,78.82974660776486
59,60,webui,229.4513968166667,21.287946191944297,898.459010284373,97.17439723995787,81.59485714285715,2040.2145562712717,21.5566267925684,400.0,450.0,5.0,25.0,-0.13773492829726394,110.55870587613332,24.220039934287758,92.83331894085408
60,61,webui,144.25015435,63.69477350675364,14713.434318038966,7677.965912711054,67.27714285714286,4352.517047001764,13.366666666666667,400.0,500.0,1.0,25.0,-0.4653333333333333,11250.779384092599,93.33407477856301,98.58344000000001
61,62,webui,207.61109514999998,64.0299499633592,8099.59877994676,542.8222552467614,73.13071428571428,4179.05291399097,25.61537817770013,400.0,500.0,2.0,25.0,0.024615127108005196,529.4606164368083,62.4538446062919,71.3305924580722
62,63,webui,255.03569626666663,49.58264879594925,5244.506511544011,492.89324988589794,73.94857142857143,3056.7885510438255,21.39994143442799,400.0,500.0,3.0,25.0,-0.14400234262288036,563.871032532472,56.72266637601347,84.59733894790111
63,64,webui,267.952494925,35.61245594442992,5098.744368293584,1148.1574572421935,72.3089285714286,2433.7913544579874,17.07134859657063,400.0,500.0,4.0,25.0,-0.31714605613717484,1512.291066631042,46.906805896564755,95.24142009136186
64,65,webui,274.35159413,40.04888691728166,1370.5369444797468,153.0447271867532,73.02171428571427,2144.266422645817,28.215765424444662,400.0,500.0,5.0,25.0,0.12863061697778647,133.3584895035241,34.89737388383812,63.6288861243672
65,66,webui,208.8002435,80.99988217322273,18957.744565217392,7877.389617116945,57.521428571428565,6694.600060772035,8.549999999999999,400.0,550.0,1.0,25.0,-0.6580000000000001,13060.711985179896,134.2978046432033,95.37052857142857
66,67,webui,248.7323478,59.02075329879846,8491.879733918413,1748.306512687388,62.6242857142857,4406.772420892355,17.513921052075496,400.0,550.0,2.0,25.0,-0.2994431579169802,2271.824935853322,76.6941140492297,81.37669959086662
67,68,webui,264.36897013333333,52.78750484252337,5761.470145351203,1463.9897129165904,65.47285714285715,2859.033319760811,18.173829116196078,400.0,550.0,3.0,25.0,-0.2730468353521569,1863.7274710165782,67.20096598591103,83.35001358717815
68,69,webui,287.9756545,50.09971354112105,2817.6622041331802,159.9797025916669,65.7975,2221.469403833967,28.262349861069506,400.0,550.0,4.0,25.0,0.13049399444278023,139.1033121707123,43.56200180070112,57.21132140065117
69,70,webui,279.557731225,43.673083652545564,1016.2953482242885,97.17439723995787,65.84114285714281,1773.360678655563,28.898879273270534,400.0,550.0,5.0,25.0,0.15595517093082137,82.0195475083007,36.862040426436764,55.57287616857648
70,71,webui,147.62095,56.27593808213202,17751.794871794868,7877.389617116945,50.95571428571428,4169.699947089753,11.716578430832449,400.0,600.0,1.0,25.0,-0.531336862766702,12062.937103066855,86.17741847194523,78.03036365432213
71,72,webui,210.00770932499998,49.965683334184654,7024.567025865327,481.59661883280506,63.376428571428576,4934.579907644402,18.342878734558138,400.0,600.0,2.0,25.0,-0.2662848506176745,609.8385025366757,63.27078785683804,80.25261138625315
72,73,webui,234.53118058333328,55.47571913187498,7400.2470600817005,340.48800185833795,63.51428571428572,2831.832361874605,22.586025855137315,400.0,600.0,3.0,25.0,-0.0965589657945074,373.3651711832174,60.832397197955395,69.647159456034
73,74,webui,258.53912909999997,40.44124306922458,4612.093573762432,100.84655060667883,63.47107142857142,2400.05234775177,20.81281022313945,400.0,600.0,4.0,25.0,-0.16748759107442196,117.73709643595626,47.21464945094417,74.10168828505542
74,75,webui,262.70698788,34.09432177091856,2211.139234640489,97.17439723995787,62.57457142857142,1861.192964708935,27.968949562272183,400.0,600.0,5.0,25.0,0.11875798249088731,85.63416187397243,30.04534890300914,55.143341570482356
75,76,webui,158.0425024,74.27346786363792,14153.085199824327,4042.088394062076,83.89142857142858,3346.7555016458523,16.46689173650225,450.0,400.0,1.0,25.0,-0.34132433053990996,5421.751509148454,99.62480955907164,112.5256142666081
76,77,webui,190.2268683,49.495726780512626,3394.124389862021,1286.7387260609062,88.785,3173.6311394046197,21.242842858571287,450.0,400.0,2.0,25.0,-0.15028628565714855,1480.117909811811,56.93425571425692,102.12816787206992
77,78,webui,202.81081328333335,44.977938340018966,6003.471874653017,1159.1590456483975,89.8704761904762,2170.2331242119835,20.15725724057257,450.0,400.0,3.0,25.0,-0.19370971037709722,1383.699408661941,53.69060174922298,107.27926010478515
78,79,webui,249.28772371999997,35.92547446324095,3068.0802939187574,983.2279836536671,88.56642857142856,1765.7934120178968,20.813708877603997,450.0,400.0,4.0,25.0,-0.16745164489584013,1147.8711268240938,41.94125425577415,103.3970227182642
79,80,webui,227.7588761,34.40320931032481,3945.5521147191293,166.8481253863127,88.58400000000002,1500.3935224132179,19.912530891087815,450.0,400.0,5.0,25.0,-0.2034987643564874,200.8015127376236,41.40421989487351,106.61073454175511
80,81,webui,157.33472575000002,68.71835847890053,13572.737467418317,4988.1216457960645,75.8342857142857,3599.2612891606645,15.653139199330093,450.0,450.0,1.0,25.0,-0.37387443202679627,6853.0527929986365,94.41039572501325,104.18678621387207
81,82,webui,194.688927525,61.26683839661646,6746.761041425831,2094.0332284535875,78.27571428571427,3409.365591712999,21.300425757718546,450.0,450.0,2.0,25.0,-0.14798296969125815,2403.9144842323226,70.33328708614216,89.85918694041872
82,83,webui,254.38744192500002,35.03935825817379,2529.448928486592,649.382327629724,81.69714285714288,2328.611494186892,22.742665925147637,450.0,450.0,3.0,25.0,-0.0902933629940945,708.0172418603447,38.2031797524592,89.07385263272327
83,84,webui,227.45618175,38.130124918969464,4820.634579762897,97.17439723995787,80.78,1751.1294206228797,25.762282443757346,450.0,450.0,4.0,25.0,0.030491297750293852,94.21142376000898,36.96748792680927,78.31691296773127
84,85,webui,227.62983298000003,27.80006231981138,3303.031692235139,97.17439723995787,80.71942857142854,1411.408661112507,27.65705042438873,450.0,450.0,5.0,25.0,0.10628201697554913,86.8465063029119,24.845415624415864,72.14040489374334
85,86,webui,144.862875,68.90165106257331,11965.225082158244,6184.411838649127,67.5,3916.523451654242,18.933858442171918,450.0,500.0,1.0,25.0,-0.2426456623131233,7685.032545255265,85.62033781911911,83.87858220613582
86,87,webui,179.253367175,51.13773870036285,4344.845286320759,1564.4648425014893,70.225,2843.9067618199065,20.09947439083612,450.0,500.0,2.0,25.0,-0.19602102436655514,1871.1328435140927,61.161810624197216,83.99057643614134
87,88,webui,203.43830296666667,44.71201594114976,4349.709326448532,116.66512299873129,71.36619047619048,1898.4395119744918,21.656833814285783,450.0,500.0,3.0,25.0,-0.13372664742856868,132.26635876919323,50.691203932732435,80.90975186832009
88,89,webui,220.55416412500003,44.387779804699726,5702.399627203991,121.3042494593788,72.19464285714285,1491.0301564584358,27.90067050184827,450.0,500.0,4.0,25.0,0.11602682007393085,107.22970313315223,39.23760686381857,63.81812802005544
89,90,webui,238.34484201428577,34.62512097455353,2699.4296882083395,97.17439723995787,72.80885714285712,1282.6359374929614,28.813812026717095,450.0,500.0,5.0,25.0,0.1525524810686838,82.35020184464844,29.34297286258207,61.701685341938905
90,91,webui,174.73358925,75.13154934861953,15308.360926693174,6980.338826020779,58.27142857142858,4124.881833454197,14.116300063663,450.0,550.0,1.0,25.0,-0.43534799745348,10019.2153554757,107.83991890311835,83.6397783087535
91,92,webui,200.508656575,42.73935371687775,4802.715113787446,1375.5494501677604,66.92857142857142,3600.06109075953,19.32064767157694,450.0,550.0,2.0,25.0,-0.22717409313692244,1688.0386490746134,52.448627638767604,82.13300894780686
92,93,webui,215.0084509333333,58.57292435948707,4794.963286453933,326.00856197780695,70.83666666666669,2361.9176366597885,22.687394957264736,450.0,550.0,3.0,25.0,-0.09250420170941055,356.16572375399693,63.99116596914711,77.38935596842231
93,94,webui,228.78895270000004,42.48969909286455,3333.4429788320413,311.0355971908198,70.215,1930.8606766403768,21.515015029797414,450.0,550.0,4.0,25.0,-0.13939939880810343,354.3937724471395,48.412737601947086,80.00292878731099
94,95,webui,256.1647437625,34.62114228486176,1956.9630795198937,97.17439723995787,69.55257142857143,1586.111680998051,30.399917912083993,450.0,550.0,5.0,25.0,0.21599671648335972,76.18504650987731,27.14308923042842,54.529444377025655
95,96,webui,108.1685424,60.88926130030044,11950.694928377856,5171.005202526942,56.695714285714295,4412.62061753339,17.119999999999997,450.0,600.0,1.0,25.0,-0.3152000000000001,6800.9060423634355,80.08155646215515,74.56620342857146
96,97,webui,201.53145457499997,45.057436391318966,6311.9640178252,1569.5566529365599,62.47642857142856,3029.0371202222236,19.93973521858292,450.0,600.0,2.0,25.0,-0.20241059125668315,1887.2515430683095,54.17753873179623,75.12231941817736
97,98,webui,201.87656,44.116563725973045,3354.2635224233386,106.6371854186569,63.707142857142856,2196.882174353212,25.10698500481656,450.0,600.0,3.0,25.0,0.00427940019266245,106.18084222683132,43.92777129466451,63.43451449772602
98,99,webui,215.10888214285714,40.995060471046905,2950.6815659702156,186.9796840250376,62.802499999999974,1717.6106793839704,23.815644331214823,450.0,600.0,4.0,25.0,-0.04737422675140707,195.83770197394617,42.937169761489926,65.7777198755552
99,100,webui,206.59081922857146,29.770063522005263,5180.912511985323,97.17439723995787,62.01657142857141,1485.3660240000077,23.7971838314191,450.0,600.0,5.0,25.0,-0.048112646743235954,101.84971468685085,31.202380071763198,65.00035282194094
100,101,webui,129.3921168,65.42480220921753,12132.832199546485,4108.994583847524,78.05142857142857,3015.6400947848606,18.100463404337965,500.0,400.0,1.0,25.0,-0.27598146382648137,5243.000923952848,83.4808348934754,99.5921760823195
101,102,webui,159.68845635,48.27920883139142,5462.311330612704,225.09552791028406,83.92214285714284,2969.125995397098,17.099338467847023,500.0,400.0,2.0,25.0,-0.3160264612861191,296.23167104710194,63.5367163520696,110.44376068783384
102,103,webui,193.06437683333334,42.36720608306794,2855.5853682660763,897.0010608635217,89.84666666666665,1894.7071899557093,22.715348070766943,500.0,400.0,3.0,25.0,-0.09138607716932227,978.9744690325595,46.23897884762377,98.05740108007302
103,104,webui,196.53015855,31.38197045871182,3256.013748634479,97.17439723995787,90.2317857142857,1476.575539686214,20.628185813139,500.0,400.0,4.0,25.0,-0.17487256747443994,114.16753357809044,36.86981620523379,106.01084974994635
104,105,webui,194.28136338000002,32.65596040922273,1502.4326869705903,97.17439723995787,89.89200000000001,1196.7351696582275,30.647541107696984,500.0,400.0,5.0,25.0,0.22590164430787937,75.22254111882432,25.278925256326303,69.58524938987611
105,106,webui,99.55352265,72.0714990557296,11612.09527002126,3836.0480336413175,71.49142857142857,2971.1564199350587,19.783333333333335,500.0,450.0,1.0,25.0,-0.2086666666666666,4636.503389994472,87.11041852535851,86.40930666666665
106,107,webui,181.63322240000002,51.72013208760211,5331.293673715445,200.41095268321604,77.89999999999999,2638.700359319873,22.756624626130908,500.0,450.0,2.0,25.0,-0.0897350149547637,218.39483251934288,56.36123891394544,84.8903576649761
107,108,webui,199.12578735000002,40.24839080569592,4559.186983134098,143.2993767798008,77.62857142857145,1676.5065139614694,23.427503141329094,500.0,450.0,3.0,25.0,-0.06289987434683625,152.31288957323022,42.78000953003655,82.511398817153
108,109,webui,208.4385942375,38.64077366814217,3454.017755825453,97.17439723995787,79.59,1313.8141765013772,28.35913694959652,500.0,450.0,4.0,25.0,0.13436547798386086,84.11751290701736,33.448787644556056,68.89585160726452
109,110,webui,212.71057881111108,36.6826999179533,1514.7191676728453,97.17439723995787,78.3588571428571,1091.2967689171355,26.63874437377927,500.0,450.0,5.0,25.0,0.06554977495117086,90.80463736986295,34.27815719373013,73.22245169171187
110,111,webui,142.7062255,67.38175539857075,15022.641543268075,5754.385354499155,58.56571428571429,4061.0855303155445,12.833333333333334,500.0,500.0,1.0,25.0,-0.48666666666666664,8554.852893688743,100.17420969254184,87.06769523809524
111,112,webui,218.55240985000003,72.72336615890471,13314.840779820324,795.0695570844309,69.745,3421.7644294696743,27.285304647301178,500.0,500.0,2.0,25.0,0.09141218589204712,722.3905109351214,66.0755642928915,63.369457094959174
112,113,webui,216.2053618,48.17131453924143,6793.883433760179,3125.809727565401,70.15333333333334,2776.9266380177655,15.90118630041167,500.0,500.0,3.0,25.0,-0.3639525479835332,4263.456142424542,65.70338720551457,95.68581774953815
113,114,webui,237.8713102,35.567485518671866,3959.6827551088636,97.17439723995787,71.65535714285716,2468.1757991432833,24.699929790141823,500.0,500.0,4.0,25.0,-0.012002808394327076,98.34076291086332,35.99439523242049,72.51542266506995
114,115,webui,250.85973065,43.870244644815145,6341.013460237352,1332.3709227032,72.90885714285717,1919.9861381285334,21.959549486663146,500.0,500.0,5.0,25.0,-0.12161802053347415,1494.411236938722,49.20565695883681,81.77588802792931
115,116,webui,142.55219095,82.57084246824125,15632.772924439587,7213.109127235141,59.994285714285716,5600.818178001196,13.071428571428571,500.0,550.0,1.0,25.0,-0.47714285714285715,10654.792625087337,121.96893016023064,88.62013061224489
116,117,webui,235.45816882500003,62.58726183841167,3867.975277417441,420.85958088499143,64.33857142857143,4516.276930163202,20.65572541277144,500.0,550.0,2.0,25.0,-0.17377098348914244,493.9927641662046,73.46311188196493,75.51874826200071
117,118,webui,235.33957826666665,52.21846117433881,4900.9480570143205,1578.5472297406372,69.02285714285716,3355.9035255004483,19.14217048235639,500.0,550.0,3.0,25.0,-0.23431318070574433,1948.4216520354073,64.45393490365755,85.19582234139823
118,119,webui,236.68247259999998,45.47293064546644,5980.221553162907,134.1708030806731,68.1807142857143,2668.652527015342,29.37682097907563,500.0,550.0,4.0,25.0,0.17507283916302527,110.68113965255648,37.51185557230129,56.244123059551264
119,120,webui,256.4948080428572,32.96228544194805,2703.098329663412,106.24002460590916,67.40771428571432,2222.537889086772,27.441157017498508,500.0,550.0,5.0,25.0,0.09764628069994032,95.86608134167199,29.743640865172033,60.825601695230084
120,121,webui,145.3069022,50.84517309004961,13360.213564213564,4591.604010025063,48.09428571428571,3517.5001986472416,14.833866777672,500.0,600.0,1.0,25.0,-0.40664532889312,6458.758332828674,71.52112522388045,67.6516023464511
121,122,webui,203.7193519,59.77806285851729,8211.377013465182,1824.1488652525961,63.615,3177.957065735956,20.471326050259023,500.0,600.0,2.0,25.0,-0.1811469579896391,2154.5878831133564,70.60667709985113,75.1386637325109
122,123,webui,223.04607978333334,56.086626141068194,4502.47414440537,280.17969467026256,63.19428571428572,2755.4483611067494,21.781701680190256,500.0,600.0,3.0,25.0,-0.12873193279238976,316.24776829434705,63.30676592801207,71.32940825572022
