,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
87,615,88,webui,271.9846153846154,437.5630531933333,65.5,47.28705838006707,48.40000000000003,500.0,800.0,3.0,595.8475522778159
88,622,89,webui,140.83333333333334,221.48888752500002,13.5,25.90864527374557,39.66307692307692,500.0,800.0,4.0,1147.9008688165309
89,629,90,webui,173.83333333333334,353.91287137499995,26.5,48.76248488746496,45.80653846153847,500.0,800.0,5.0,960.7517020351994
90,636,91,webui,208.3,424.2132466,39.5,50.778370314794756,44.792307692307695,500.0,900.0,1.0,734.3166783046017
91,643,92,webui,233.6875,449.44925598749995,52.5,52.077655907250765,44.750384615384625,500.0,900.0,2.0,632.7316574373192
92,650,93,webui,157.46491228070175,450.5040216125,26.5,55.877589183420774,52.15269230769228,500.0,900.0,3.0,2433.754258038477
93,657,94,webui,265.858024691358,459.340837245,65.5,48.822516816533245,44.11492307692306,500.0,900.0,4.0,600.2470799720646
94,664,95,webui,140.83333333333334,223.2127554,13.5,29.21230186896696,36.85846153846153,500.0,900.0,5.0,1162.883678514976
95,671,96,webui,172.1153846153846,350.1342077875001,26.5,48.005615262612686,40.800000000000004,500.0,1000.0,1.0,953.4683507784961
96,678,97,webui,206.83333333333334,431.9719548166667,39.5,50.52552296965719,40.25794871794871,500.0,1000.0,2.0,751.316969857262
97,685,98,webui,238.4770992366412,454.282866925,52.5,51.44439147323888,39.75903846153845,500.0,1000.0,3.0,652.4811520085118
98,692,99,webui,270.26073619631904,460.107996005,65.5,48.40488132940362,40.18384615384614,500.0,1000.0,4.0,609.1682197359451
99,699,100,webui,140.83333333333334,185.56347614999999,13.5,29.69604503609709,58.7376923076923,500.0,1000.0,5.0,911.1579370297318
100,706,101,webui,170.375,299.1077749,26.5,45.42876062424596,63.635384615384616,600.0,600.0,1.0,811.5770824151608
101,713,102,webui,203.87113402061857,343.35014960833337,39.5,48.81386460522629,63.048717948718,600.0,600.0,2.0,662.7822423375397
102,720,103,webui,238.4770992366412,341.49361809375,52.5,45.36363762598238,62.43096153846155,600.0,600.0,3.0,628.1207993388493
103,727,104,webui,193.28021978021977,596.9541473416666,39.5,59.10880204851819,53.06384615384615,600.0,600.0,4.0,1775.5014006883785
104,734,105,webui,275.3922155688623,333.0858834849999,65.5,40.2610302278969,62.10476923076926,600.0,600.0,5.0,590.654427885357
105,741,106,webui,140.83333333333334,159.9760723,13.5,29.04703739797632,49.79076923076923,600.0,700.0,1.0,810.8586141089761
106,748,107,webui,169.0,280.27288535,26.5,45.93947032889859,57.46000000000001,600.0,700.0,2.0,712.730598269228
107,755,108,webui,203.87113402061857,330.628722425,39.5,49.4893150004299,57.779487179487155,600.0,700.0,3.0,594.5927837432929
108,762,109,webui,241.18421052631578,340.0479917375,52.5,46.695202611323516,57.369423076923084,600.0,700.0,4.0,560.2618794238213
109,769,110,webui,273.76666666666665,327.9827903111111,65.5,40.07432065905824,57.259384615384626,600.0,700.0,5.0,544.9988765997991
110,776,111,webui,141.98461538461538,217.04114186666666,13.5,28.201157365477773,44.699230769230766,600.0,800.0,1.0,830.0632487609545
111,783,112,webui,172.1153846153846,271.6921602,26.5,46.06113523616038,50.10884615384612,600.0,800.0,2.0,731.1986761565837
112,790,113,webui,208.3,331.1904430416667,39.5,49.685431166692915,50.62333333333335,600.0,800.0,3.0,613.7237897258107
113,797,114,webui,238.4770992366412,338.77509118750004,52.5,46.61732571326719,50.47576923076924,600.0,800.0,4.0,567.5493607501003
114,804,115,webui,228.82258064516128,711.3560085375,52.5,60.435275735028696,53.8273076923077,600.0,800.0,5.0,1392.958936905442
115,811,116,webui,275.0421686746988,315.6864550333333,65.5,39.3944487992853,49.67661538461539,600.0,900.0,1.0,552.4802213923277
116,818,117,webui,141.98461538461538,199.7136013333333,13.5,28.056633391638925,38.196923076923085,600.0,900.0,2.0,848.421304347826
117,825,118,webui,174.15267175572518,250.99535967142856,26.5,45.85341740067242,42.9323076923077,600.0,900.0,3.0,719.7197196568309
118,832,119,webui,206.98461538461538,331.8113588111111,39.5,49.137203009127504,43.29923076923076,600.0,900.0,4.0,610.197325372571
119,839,120,webui,239.9431818181818,351.3209186357143,52.5,45.76778427077022,43.55096153846153,600.0,900.0,5.0,572.2471844160755
120,846,121,webui,270.4224924012158,331.7049360529412,65.5,39.8728164315934,43.68630769230771,600.0,1000.0,1.0,554.9129353275838
121,853,122,webui,141.98461538461538,164.58129056666667,13.5,27.188737110269138,35.68230769230769,600.0,1000.0,2.0,844.046510177998
122,860,123,webui,174.48461538461538,287.8088668666667,26.5,46.03206705067992,41.039615384615374,600.0,1000.0,3.0,727.8690914973834
123,867,124,webui,206.92857142857142,356.6525459,39.5,47.89755171331385,41.49999999999997,600.0,1000.0,4.0,610.872027244857
124,874,125,webui,235.49803921568628,338.7638866538461,52.5,43.64854044627206,40.24307692307691,600.0,1000.0,5.0,562.4807828505294
