,Iteration,pod,cpu throttled total,cpu usage,latency95,median latency,memory usage,average response time,average rps,cpu limit,memory limit,number of pods,RPS,rps delta,ratio response time,ratio cpu usage,ratio memory usage
0,1,webui,274.20505045,69.2553724194018,13552.182291666666,5110.694444444445,82.16285714285713,6007.7493077284325,11.400100065143857,300.0,400.0,1.0,25.0,-0.5439959973942458,7890.891766127232,106.93001781360421,126.85912256304663
1,2,webui,317.3448857,74.85137947146431,7324.845144377502,1138.6795958074183,90.77857142857142,4075.0689057121813,16.09988434871313,300.0,400.0,2.0,25.0,-0.35600462605147487,1544.0547995052827,101.49881682964,123.09616280348709
2,3,webui,349.4686543333333,64.1567704085902,5612.189816568419,460.0507745313658,88.58047619047618,3230.768688681571,25.732457454118514,300.0,400.0,3.0,25.0,0.029298298164740545,446.572069768226,62.27708621987253,85.9852189874729
3,4,webui,389.480810775,62.07604592137113,11705.352429508843,690.254720447966,91.92464285714284,2661.3343016880876,24.938577213173243,300.0,400.0,4.0,25.0,-0.002456911473070278,691.9506151899756,62.228561270798195,92.15049356683646
4,5,webui,406.14626465000003,48.75900057791027,3249.827257218795,124.72501435096275,91.9297142857143,2458.769381031601,28.35698595951354,300.0,400.0,5.0,25.0,0.13427943838054163,107.97700947191048,42.21166936431197,79.58544388094492
5,6,webui,182.3305264,87.99922121489752,22761.14172271291,5750.792883029729,75.86714285714285,7043.277477562602,8.934173837635914,300.0,450.0,1.0,25.0,-0.6426330464945634,9446.442433210375,144.55042883337612,124.62187600026681
6,7,webui,282.02463235000005,61.25437523629151,8522.548159305596,819.3896292961329,77.16285714285713,6160.073879258799,22.700005796859,300.0,450.0,2.0,25.0,-0.09199976812564004,894.7732851959312,66.88976355471127,84.26182210791187
7,8,webui,336.2493703333334,71.51826290062336,10288.1535421518,528.1693807664137,82.99571428571429,4300.417800856051,26.41395738857612,300.0,450.0,3.0,25.0,0.05655829554304475,498.29702083224,67.47331185076473,78.30161814833676
8,9,webui,382.8662399,57.955851963078615,5070.811284551484,213.94001806951835,82.98571428571428,3089.6785615223894,29.371370256432535,300.0,450.0,4.0,25.0,0.17485481025730137,176.5315768035291,47.82199246477426,68.47526296021908
9,10,webui,402.77191739,46.94662991090193,1029.5359680752497,93.2468338706027,83.35714285714286,2505.7279021072354,28.455884821681746,300.0,450.0,5.0,25.0,0.13823539286726982,80.3568211568709,40.45694408137408,71.83423546599258
10,11,webui,207.7118278,74.69507617744277,26152.84640171858,5750.792883029729,70.4242857142857,6263.8031501562855,7.171428571428571,300.0,500.0,1.0,25.0,-0.7131428571428572,9851.929750470357,127.96333621712768,120.6468620408163
11,12,webui,252.2612776,64.485941699282,6059.112211635406,730.3087302350859,66.97642857142857,8645.77303172579,19.9713257725704,300.0,500.0,2.0,25.0,-0.20114696909718405,877.2081178270865,77.45709342147029,80.44853417952547
12,13,webui,338.4891471833334,64.32914474070985,9503.023816083254,718.392341718713,73.34428571428572,4095.569538228158,22.584733594460165,300.0,500.0,3.0,25.0,-0.09661065622159341,787.7966972767251,70.54402562828369,80.4301252872469
13,14,webui,352.04419359999997,55.51455149094466,6193.015723576549,195.08080769778084,73.18000000000002,3445.746063797703,22.157730215315876,300.0,500.0,4.0,25.0,-0.11369079138736496,217.2596991094279,61.82604478346479,81.4998921137274
14,15,webui,379.48815134,45.014836486626166,3573.432802403885,107.02791656807683,73.80114285714285,2665.218404494724,25.55790775975682,300.0,500.0,5.0,25.0,0.022316310390272775,104.63944836151941,44.01027142342324,72.15417364598598
15,16,webui,194.81887035,75.38380268143287,21091.304347826084,5750.792883029729,56.15571428571428,5550.275134378076,8.182823486287447,300.0,550.0,1.0,25.0,-0.6726870605485021,9619.276843338243,126.09351132017423,93.93093666157294
16,17,webui,253.736127625,63.89615066987078,9194.095810749766,751.399613899614,63.29571428571428,7673.8253422462885,17.71451860328804,300.0,550.0,2.0,25.0,-0.29141925586847833,970.3719302421014,82.51671935094468,81.74130424252095
17,18,webui,319.6376508,48.30283587137263,1844.3041625662584,281.115236149575,67.36047619047619,4136.456555486188,26.713733556391475,300.0,550.0,3.0,25.0,0.06854934225565898,261.8449716134774,44.99170824330698,62.74295985359107
18,19,webui,323.7733103714286,60.13234574845866,4744.710794772217,161.22605565405505,67.98857142857142,2818.7768437415807,23.91365336898403,300.0,550.0,4.0,25.0,-0.043453865240638836,168.2319509497261,62.74532859721569,70.94293764933211
19,20,webui,392.4418837,47.135639489561925,6093.364599659768,121.24097280133469,68.03114285714283,2365.4485904775056,26.285388044772294,300.0,550.0,5.0,25.0,0.05141552179089175,115.00730492231877,44.71213599025874,64.53328614911213
20,21,webui,177.67250439999998,79.2804013630125,18957.551085568324,5750.792883029729,59.115714285714276,5165.541631470895,9.0,300.0,600.0,1.0,25.0,-0.64,9431.300328168756,130.0198582353405,96.94977142857142
21,22,webui,260.6724005,63.71409365035446,10832.098596563132,3373.179210025239,60.73857142857141,6441.975741048848,13.258186265273734,300.0,600.0,2.0,25.0,-0.4696725493890506,4957.468889143937,93.63885444712915,89.26581111767749
22,23,webui,352.46947476,66.22432467194822,9329.620824879818,439.097443830513,64.23476190476191,4461.037529978088,26.543018647571582,300.0,600.0,3.0,25.0,0.061720745902863285,411.99602207325313,62.13690995628219,60.27014448710718
23,24,webui,343.8345353,63.159262641167096,6335.210950263262,2119.3511311932243,64.06107142857142,3171.6102356104125,22.928624628426384,300.0,600.0,4.0,25.0,-0.08285501486294464,2294.9500006680373,68.39232428603361,69.36885245392186
24,25,webui,385.85520490000005,45.39832544676642,3836.5256791618253,193.70153309138695,63.41714285714287,2735.5537320719677,22.900315715994985,300.0,600.0,5.0,25.0,-0.0839873713602006,209.97001568417346,49.21121146519524,68.74338198488863
25,26,webui,137.90278285,69.86923049221512,14995.271009059668,5750.792883029729,89.45714285714287,5298.416844030844,11.116716689667166,350.0,400.0,1.0,25.0,-0.5553313324133133,8944.388357195628,108.66980335614984,139.13549719388814
26,27,webui,250.62553355,58.219760577309714,11350.825049247496,3103.4735143041753,89.04357142857144,5307.927549057192,16.628580009714373,350.0,400.0,2.0,25.0,-0.3348567996114251,4142.692722982893,77.71504327837106,118.8604167831142
27,28,webui,283.8970756333333,56.07347978222844,3620.3497029319683,200.74609623620452,88.74666666666664,3723.178165115263,23.243098605002412,350.0,400.0,3.0,25.0,-0.07027605579990351,214.85374009691284,60.01410277629909,94.98343236538875
28,29,webui,314.22622233749996,48.60324611966877,4063.01663199192,104.06622171244292,93.13785714285713,2691.9604797479938,20.72805948974553,350.0,400.0,4.0,25.0,-0.17087762041017882,121.84881004374324,56.90845316080802,109.05303254153172
29,30,webui,313.96521361111104,48.96986063086308,3450.539234425886,77.54281644348653,92.04714285714284,2134.9995317851685,28.042548999741737,350.0,400.0,5.0,25.0,0.12170195998966946,68.10570369919505,43.010132611666094,80.84482515997945
30,31,webui,177.10010805,60.11668449273287,13314.907530209253,5750.792883029729,67.19285714285714,6545.4936820590065,7.828571428571429,350.0,450.0,1.0,25.0,-0.6868571428571428,9700.76605183072,101.40825864145567,113.34475102040815
31,32,webui,250.335611325,53.60446829560629,10031.222037966394,663.0465625591438,78.01071428571429,5495.732617101879,21.828688669144032,350.0,450.0,2.0,25.0,-0.12685245323423872,747.1556456283004,60.40432660322092,87.90656477141242
32,33,webui,278.8311134666667,53.85545831580756,4752.624939875558,231.51680081229918,79.29333333333334,3286.6188148504116,23.326366877634047,350.0,450.0,3.0,25.0,-0.0669453248946381,247.01576826124577,57.46082947010894,84.60165129531218
33,34,webui,296.915738025,52.327623236598654,3246.4023252469256,136.44844359714824,81.0414285714286,2418.582190004322,25.742756539850244,350.0,450.0,4.0,25.0,0.02971026159400978,132.39452464378147,50.77295586164652,78.63366652861919
34,35,webui,324.80480796,41.03650359542834,1845.5451671173637,62.87210555314913,81.91942857142858,1903.9188976906948,28.013891572567484,350.0,450.0,5.0,25.0,0.12055566290269937,55.29251719010075,36.08932070127247,72.04357755538967
35,36,webui,162.23208205,75.64503338487724,15287.93177142772,5750.792883029729,71.28857142857143,5799.153223093413,11.366666666666667,350.0,500.0,1.0,25.0,-0.5453333333333333,8886.89193524194,116.89679159076361,110.16460571428571
36,37,webui,221.66314764999998,63.82553499923771,11331.014574526222,3695.912871654397,72.05071428571429,5313.342430826523,16.4,350.0,500.0,2.0,25.0,-0.3440000000000001,4967.30689950351,85.78151903897549,96.83616000000002
37,38,webui,271.1771285666667,48.66037793094671,6592.823869768281,2417.699412325626,74.08523809523811,3584.093884064097,19.843044358162736,350.0,500.0,3.0,25.0,-0.20627822567349058,2916.4181573119968,58.69795435114387,89.36740955812192
38,39,webui,297.9354784875,45.73303133880744,3311.6430964013607,105.47681919444919,75.48821428571428,2876.7605413496203,25.27108886683765,350.0,500.0,4.0,25.0,0.010843554673506048,104.33307553872667,45.23712271309992,74.6696537069018
39,40,webui,328.01339402222226,47.856775861028424,3784.20752855342,92.73478317452944,76.02428571428568,2164.056962421207,26.727572294585077,350.0,500.0,5.0,25.0,0.06910289178340306,86.32654148826258,44.5497342576012,70.77078772566088
40,41,webui,137.976974,59.71275417987553,17051.14285714285,5750.792883029729,64.57285714285715,6392.503929815948,11.550058351500587,350.0,550.0,1.0,25.0,-0.5379976659399766,8844.706031403952,91.83807655549614,99.31290356878984
41,42,webui,244.335937975,58.78923863435784,9582.032178561576,3184.5039943825136,68.73571428571428,5339.822527745654,15.373488083160966,350.0,550.0,2.0,25.0,-0.38506047667356136,4410.730620428304,81.4266508861794,95.20312119306914
42,43,webui,266.7258435833333,57.05446595227194,6741.732658917994,1085.7609407136536,68.76523809523809,3505.059060779136,17.757188559610306,350.0,550.0,3.0,25.0,-0.2897124576155878,1400.3194112308188,73.58385550124953,88.68738422233056
43,44,webui,292.16829382857145,55.80382446197467,4701.976818086843,934.7890066434023,68.65214285714282,2704.381114978957,22.878485596070476,350.0,550.0,4.0,25.0,-0.08486057615718096,1014.1157403325603,60.539369157592034,74.47800325442506
44,45,webui,266.33882465,44.313760835581945,2638.5959450663836,106.0112002242931,67.6014285714286,2280.3805102741926,27.163513702561676,350.0,550.0,5.0,25.0,0.08654054810246706,96.83693285188241,40.47882368438905,61.75116389034739
45,46,webui,158.5520255,62.88862587841334,14352.522136289006,5750.792883029729,52.722857142857144,4855.363020212032,11.601367497642189,350.0,600.0,1.0,25.0,-0.5359453000943124,8832.903300505333,96.59348934733852,80.97942463611528
46,47,webui,225.06364335,66.16293153276654,4811.710803835397,525.9858785116943,62.67714285714285,5066.827950407949,19.68498364742568,350.0,600.0,2.0,25.0,-0.21260065410297288,637.8108203322073,80.22921405400291,76.00234442587688
47,48,webui,269.1849265,60.181621617922424,4417.7475114036,203.28786165308173,64.64047619047619,3329.755196873721,23.168937817093056,350.0,600.0,3.0,25.0,-0.07324248731627776,218.17717028176082,64.58947327594613,69.37490544797531
48,49,webui,306.6938816375,48.75143433191389,2561.676590727585,121.41153505633838,64.93071428571429,2755.3159213368003,28.314190181508717,350.0,600.0,4.0,25.0,0.1325676072603487,105.31629836011366,42.288573332022054,56.32300485515181
49,50,webui,310.25997667,42.47989661241139,4183.909699397057,69.62275119165683,64.34971428571428,2152.053260097732,26.26380427312902,350.0,600.0,5.0,25.0,0.05055217092516074,66.10316997313626,40.33244561797761,61.0966965301576
50,51,webui,120.04341439999999,79.74764999292456,15856.74642431701,5166.3533629491085,81.70285714285716,3693.496029998728,16.183333333333334,400.0,400.0,1.0,25.0,-0.3526666666666667,6988.353982282494,107.8719878904293,110.51673142857145
51,52,webui,197.39149824999998,48.357700294246435,6925.179976068803,2316.098755741613,85.42928571428571,3453.015301652194,16.785714285714285,400.0,400.0,2.0,25.0,-0.3285714285714286,3077.102632628143,64.24665896235598,113.49890816326531
52,53,webui,234.28805278333334,44.90214037541259,7255.853229413922,190.31156577654622,89.09761904761905,2503.8728885811283,23.454625187273955,400.0,400.0,3.0,25.0,-0.061814992509041815,202.07567378940746,47.67776584635867,94.60518770162109
53,54,webui,258.215221975,51.22045865986843,4831.739118648776,131.713957838989,92.01535714285716,1868.3592465862816,26.94300102398037,400.0,400.0,4.0,25.0,0.07772004095921474,121.47714364084248,47.23960251487369,84.86391981683752
54,55,webui,259.58233272000007,35.757990164751085,3871.909051987643,62.87210555314913,91.44028571428575,1598.9655399620863,28.98277994306369,400.0,400.0,5.0,25.0,0.1593111977225476,52.855875114138506,30.06134192345351,76.87282427705092
55,56,webui,167.0160229,65.64227695405474,13617.868338557988,4876.749006640919,74.91714285714285,3604.0044240224443,14.950108421501085,400.0,450.0,1.0,25.0,-0.4019956631399566,6837.18095753266,92.03018760821666,105.03350938055085
56,57,webui,234.669294975,57.00000922261942,10258.137699840487,838.2605219946417,78.13714285714286,3520.7835287741464,20.75714285714286,400.0,450.0,2.0,25.0,-0.1697142857142856,980.5253077274465,66.67372507354396,91.39813224489795
57,58,webui,242.46245018333335,45.198882392793095,3203.910599459409,94.83424972150317,78.67857142857143,2679.4292842716095,22.770342259958984,400.0,450.0,3.0,25.0,-0.08918630960164066,103.29216647800446,49.23000391152489,85.6956228590148
58,59,webui,252.7805978375,46.26626591603658,5775.557877914813,129.44758917105787,79.96035714285715,2006.1734787277528,26.12868122064307,400.0,450.0,4.0,25.0,0.04514724882572281,123.60338665286217,44.177471296488214,76.35036700273491
59,60,webui,259.5344135666667,37.22284816162157,761.2411865456561,62.87210555314913,80.25457142857142,1584.5803945749506,28.942360667038095,400.0,450.0,5.0,25.0,0.15769442668152378,52.957524913685035,31.353012461321246,67.59887279857145
60,61,webui,150.0172018,68.38515968797778,15620.459956709956,5750.792883029729,63.94285714285714,4131.747907577761,12.166666666666666,400.0,500.0,1.0,25.0,-0.5133333333333333,8702.86656298499,103.4895416611397,96.76685714285713
61,62,webui,225.96703385,63.625404150423584,7804.036637715881,2117.317916002127,72.09285714285714,4308.00213918333,18.85708004914223,400.0,500.0,2.0,25.0,-0.24571679803431082,2637.5784947428497,79.25923473190463,89.807283161145
62,63,webui,245.1488095333333,56.590660876443366,4867.775759893703,1358.7494052086627,72.10571428571431,3072.48407714457,21.12866287028663,400.0,500.0,3.0,25.0,-0.15485348518853484,1569.156486103073,65.35392194228308,83.2715354448659
63,64,webui,276.27158295,50.459778628487655,5070.146610835769,284.55706876847916,73.61357142857142,2285.808116533936,21.671617133919487,400.0,500.0,4.0,25.0,-0.13313531464322054,322.4416636529232,57.177757133018616,83.41413742272547
64,65,webui,272.04199445999996,38.38677410425878,3951.6898903036126,72.205374071275,72.82657142857143,1866.9848948641097,28.257098875861182,400.0,500.0,5.0,25.0,0.13028395503444729,62.798172362527566,33.385593352942045,63.33843767125847
65,66,webui,143.67495739999998,66.88783617580805,15184.74309174471,5750.792883029729,63.715714285714284,3860.3557270834813,14.149883344998834,400.0,550.0,1.0,25.0,-0.43400466620004663,8246.66382861465,95.91746918813301,91.36863159598325
66,67,webui,250.5286086,40.75385897741633,5696.5582289055965,758.8827765463255,64.6057142857143,4110.731316948245,19.128678607286787,400.0,550.0,2.0,25.0,-0.2348528557085285,937.1085637662472,50.32501913940521,79.77855078080358
67,68,webui,213.71631764000003,53.92121078391209,6627.036253518845,180.52107669287443,66.42571428571429,2814.70583292038,27.700283369522676,400.0,550.0,3.0,25.0,0.10801133478090705,161.02275424319058,48.0971088341391,59.25098422193913
