,Iteration,pod,cpu throttled total,cpu usage,latency95,median latency,memory usage,average response time,average rps,cpu limit,memory limit,number of pods,RPS,rps delta,ratio response time,ratio cpu usage,ratio memory usage
0,1,webui,222.58064495,70.49202596768636,24865.238095238095,7378.333461686567,87.30857142857143,7317.423840277309,8.471428571428572,300.0,400.0,1.0,25.0,-0.6611428571428571,12256.46592749877,117.097325421751,145.03200979591836
1,2,webui,311.26906099999997,68.21730632262916,8450.13540419367,1370.742467419132,91.12785714285715,7277.968437515665,20.47754123581165,300.0,400.0,2.0,25.0,-0.180898350567534,1618.7075188281249,80.55770451655299,107.61273619075389
2,3,webui,305.13693484,65.34915536297969,12812.087745233555,3538.8042821945196,91.742380952381,4220.074052634066,19.008097615031712,300.0,400.0,3.0,25.0,-0.23967609539873153,4386.9710749312135,81.01178575798374,113.73083660163064
3,4,webui,373.416816725,56.68488687361436,1899.562386249605,314.6882916402998,88.4117857142857,3587.412339139934,26.745456883346858,300.0,400.0,4.0,25.0,0.06981827533387432,292.7172978502108,52.72724583460283,82.2390273165262
4,5,webui,406.63245145999997,56.79398047650999,9406.044785041204,382.88627952147647,89.43771428571425,2848.4734766627057,28.372088352993877,300.0,400.0,5.0,25.0,0.1348835341197551,331.24122497365533,49.13340767310995,77.37403929926421
5,6,webui,197.3357836,79.15320930236501,15805.760170712781,7378.333461686567,79.54714285714284,7118.815087966058,7.171428571428571,300.0,450.0,1.0,25.0,-0.7131428571428572,12640.139267506473,135.60075513628018,136.27561959183672
6,7,webui,290.106931125,67.87121150200123,14381.481481481458,3196.1311410324565,79.22571428571428,7825.754352292338,16.885714285714286,300.0,450.0,2.0,25.0,-0.32457142857142857,4233.503991378991,89.90026757807934,104.94011755102039
7,8,webui,345.36117885000004,71.9043944896098,7516.824231725443,675.281664475869,82.50761904761904,4126.187905500637,26.837666779299873,300.0,450.0,3.0,25.0,0.07350667117199493,625.6439572167639,66.61894180804065,76.44275862510149
8,9,webui,369.21211522499993,51.342538952866136,3864.072681704257,204.34228816285267,81.48964285714284,3135.988240041992,26.27142857142857,300.0,450.0,4.0,25.0,0.05085714285714275,193.95002322199906,48.731404114691806,77.34531244897958
9,10,webui,397.82578956,49.95311866496061,1677.8679553560166,143.52117378709266,82.28028571428568,2785.7367097912147,27.78576349911118,300.0,450.0,5.0,25.0,0.11143053996444721,127.52853189566567,44.38681567921595,73.11174904871383
