,Iteration,pod,cpu throttled total,cpu usage,latency95,median latency,memory usage,average response time,average rps,cpu limit,memory limit,number of pods,RPS,rps delta,ratio response time,ratio cpu usage,ratio memory usage
0,1,webui,208.1713831,66.50578527397997,14892.962231346906,1568.0136150614092,78.84,3241.845200914801,8.185807174715213,300.0,400.0,1.0,10.0,-0.18141928252847866,1852.4815201007361,78.57121712237847,93.14309623454525
1,2,webui,246.77953825,62.18723126591405,6443.7966538789615,226.84167381670855,85.65714285714284,4080.247727468378,10.228525093036925,300.0,400.0,2.0,10.0,0.022852509303692516,221.65777235534702,60.76609698483887,83.69966220307226
2,3,webui,234.69141952,45.955802618384354,3267.3970136126336,76.49326267023459,85.44619047619047,2651.0833847878794,10.885634475993731,300.0,400.0,3.0,10.0,0.08856344759937311,69.71875561003418,41.885798301303936,77.87878126338632
3,4,webui,268.73508441666667,30.959817205829836,3129.0019316176977,50.82371013426741,84.71571428571428,1947.9319952324165,11.328568737431473,300.0,400.0,4.0,10.0,0.1328568737431473,44.07143089380073,26.846592680203983,73.4606493287966
4,5,webui,281.052930225,30.340145926436374,3769.8108289468823,53.885856092740944,86.37514285714285,1629.5795918912113,11.257168608284857,300.0,400.0,5.0,10.0,0.1257168608284857,47.11149542170602,26.525878023486623,75.51633104353084
5,6,webui,178.2911748,69.4768659861567,15450.584358036998,1568.0136150614092,71.65857142857143,3744.857017898633,9.116683360000168,300.0,450.0,1.0,10.0,-0.08833166399998316,1706.5188668544124,75.61387316821775,77.9882922827188
6,7,webui,210.78455512500003,55.81821324953954,6589.044111444111,530.4454085203723,74.82285714285716,4153.036962307567,9.4857557307147,300.0,450.0,2.0,10.0,-0.05142442692852996,557.7232596704024,58.68863287807159,78.67057969258386
7,8,webui,220.64585548,46.17617026407099,6197.445165434232,102.4976752369964,76.39476190476189,3103.6781073030625,10.399931451713599,300.0,450.0,3.0,10.0,0.03999314517135986,98.3984708315163,44.329439983242565,73.33949510157328
8,9,webui,263.14512716,26.607449000516898,6598.684128045381,46.831573727658366,76.45892857142856,2296.532543964463,11.757150007285786,300.0,450.0,4.0,10.0,0.17571500072857854,38.60256371598239,21.93212108000545,63.02394788179365
9,10,webui,273.61584813,30.783045083797788,2338.9018001755244,44.181722330864595,75.67857142857144,1863.4483409216705,11.314324304428956,300.0,450.0,5.0,10.0,0.1314324304428956,38.37481118376591,26.737154652001017,65.73195285326803
10,11,webui,165.1468767,67.75956778672794,14435.85840629958,1568.0136150614092,59.488571428571426,3335.935237433794,10.466666666666667,300.0,500.0,1.0,10.0,0.046666666666666676,1494.8396463585434,64.5974546233473,56.71243809523809
11,12,webui,215.69084279999998,51.17841091463341,5735.162037037034,350.39353158918385,68.08214285714287,3787.511281398983,10.642857142857142,300.0,500.0,2.0,10.0,0.06428571428571424,327.8682331298792,47.88837021297841,63.7054336734694
12,13,webui,273.63838902000003,39.56231717590118,7111.2037037037,121.16308922558926,70.31190476190477,3034.223818153758,11.028584287000129,300.0,500.0,3.0,10.0,0.1028584287000129,108.70044425140568,35.49299939545645,63.07973271919029
13,14,webui,275.58866259999996,33.727606087287676,3477.8186468703952,64.35245691516634,69.92607142857143,2319.1977581701567,11.857137159428513,300.0,500.0,4.0,10.0,0.1857137159428513,52.40132301139857,27.46392703096075,56.93984086228619
14,15,webui,271.59201208,29.7450046933761,4152.199942513571,63.48416735497037,69.9174285714286,1887.735146478907,11.785810211023298,300.0,500.0,5.0,10.0,0.17858102110232982,52.14709992488857,24.433111382539405,57.43150278429368
15,16,webui,184.31489435,67.77527182586283,15035.453869047615,1568.0136150614092,54.958571428571425,3250.5111111111114,9.6,300.0,550.0,1.0,10.0,-0.040000000000000036,1630.7341596638655,70.48628269889734,57.15691428571429
16,17,webui,219.56416825000002,50.91713820944371,6548.710317460321,295.4235679779158,61.118571428571435,3926.51287965222,10.557222869143658,300.0,550.0,2.0,10.0,0.05572228691436578,278.96189116178476,48.079918825278675,57.712904855632424
17,18,webui,243.63657955,42.27534533653816,3094.1833333333307,52.92812671045429,62.91714285714287,2645.7208009897868,11.785721429285786,300.0,550.0,3.0,10.0,0.17857214292857862,43.47663770257313,34.72614632674685,51.68189383019936
18,19,webui,281.75438982000003,35.16511151293843,3524.3759371900614,63.69773207778235,62.71571428571427,1907.5992542882982,11.642820087997489,300.0,550.0,4.0,10.0,0.16428200879974889,53.23334069605606,29.388116353925728,52.412650759546025
19,20,webui,282.9689531666667,26.841892237738993,2706.5742116431916,46.97560224484995,62.232285714285716,1555.8000731206007,12.114411498301722,300.0,550.0,5.0,10.0,0.2114411498301722,37.04302689223406,21.166411679373883,49.07381966629734
20,21,webui,159.8063892,67.06753130784439,14916.167819055434,1568.0136150614092,55.744285714285716,3101.4055259662573,10.1,300.0,600.0,1.0,10.0,0.009999999999999964,1552.333478910795,66.39685599476594,55.18684285714286
