,run,Unnamed: 0,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
113,1,113,797,114,webui,226.8773946360153,316.0259602923077,52.5,45.04652138534043,50.48250000000001,600.0,800.0,4.0,549.1456664577094
114,1,114,804,115,webui,225.7,663.769498307143,52.5,60.1715328289537,54.15538461538458,600.0,800.0,5.0,1366.703318162659
115,1,115,811,116,webui,255.4984326018809,324.3513583333333,65.5,37.48813589316553,50.40492307692308,600.0,900.0,1.0,540.7518945702204
116,1,116,818,117,webui,129.24615384615385,167.4351373,13.5,25.077678804411992,39.42923076923076,600.0,900.0,2.0,801.4738047211471
117,1,117,825,118,webui,163.34848484848484,282.09286415,26.5,44.54911288482644,44.21461538461539,600.0,900.0,3.0,682.1861781295313
118,1,118,832,119,webui,191.4381443298969,338.29510365833335,39.5,47.96318218175558,43.62307692307694,600.0,900.0,4.0,576.1150501397856
119,1,119,839,120,webui,223.3294573643411,345.56465890625,52.5,45.80287732377361,43.47999999999999,600.0,900.0,5.0,545.6940471511531
120,1,120,846,121,webui,261.53614457831327,341.69967388000003,65.5,39.87220325724751,43.36769230769232,600.0,1000.0,1.0,527.7352998262485
121,1,121,853,122,webui,127.24242424242424,194.556334975,13.5,27.165315727438557,33.94538461538461,600.0,1000.0,2.0,801.5623777743288
122,1,122,860,123,webui,159.7462686567164,297.267183,26.5,45.208217594364605,38.34846153846155,600.0,1000.0,3.0,695.8644216166747
123,1,123,867,124,webui,197.1039603960396,338.192128425,39.5,48.47690650093073,38.90153846153847,600.0,1000.0,4.0,569.9067285050397
124,1,124,874,125,webui,228.59774436090223,334.40768268125004,52.5,44.4779888654579,39.43442307692307,600.0,1000.0,5.0,522.5285822668557
0,2,0,6,1,webui,134.40677966101694,288.0489077333333,13.5,34.8126090563025,53.14461538461538,200.0,600.0,1.0,4858.757714037375
1,2,1,13,2,webui,261.14102564102564,816.59479899,65.5,59.55477566716028,54.094461538461545,200.0,600.0,2.0,1084.4588061354043
2,2,2,20,3,webui,270.0892307692308,332.0356901526316,65.5,40.49871152082227,38.9618461538462,200.0,600.0,3.0,545.5336523559205
3,2,3,27,4,webui,140.83333333333334,150.2728344,13.5,27.02771538178132,55.71153846153848,200.0,600.0,4.0,762.4575661635878
4,2,4,34,5,webui,172.78125,254.8158321333333,26.5,44.13681423456418,63.89923076923078,200.0,600.0,5.0,638.1385521366467
5,2,5,41,6,webui,208.38888888888889,283.09076519000007,39.5,45.32198414662784,64.25256410256411,200.0,700.0,1.0,551.4295474057512
6,2,6,48,7,webui,239.74144486692012,274.1922084866667,52.5,39.717737292091016,64.45173076923075,200.0,700.0,2.0,534.2508202563378
7,2,7,55,8,webui,272.6595744680851,265.5511820894736,65.5,34.060610736490105,63.90123076923072,200.0,700.0,3.0,537.4064519375785
8,2,8,62,9,webui,141.98461538461538,158.49631473333332,13.5,26.16744887332072,49.827692307692296,200.0,700.0,4.0,732.541047964961
9,2,9,69,10,webui,172.4418604651163,260.31218497142856,26.5,44.35910791962405,55.38653846153846,200.0,700.0,5.0,629.1827448895119
10,2,10,76,11,webui,209.79601990049755,282.6891191545455,39.5,47.10966532854879,54.8092307692308,200.0,800.0,1.0,550.6246408566324
11,2,11,83,12,webui,238.69847328244276,263.78899705,52.5,39.81746178651123,54.35000000000002,200.0,800.0,2.0,525.4390537337733
12,2,12,90,13,webui,133.16666666666666,286.90117540000006,13.5,40.62664754972156,41.25307692307692,200.0,800.0,3.0,5091.232511210763
13,2,13,97,14,webui,272.1503067484663,252.36711237500003,65.5,33.61492404718799,53.82046153846156,200.0,800.0,4.0,523.761501243998
14,2,14,104,15,webui,139.55555555555554,169.67126823333334,13.5,24.68215669877037,43.820769230769216,200.0,800.0,5.0,702.6522822315153
15,2,15,111,16,webui,174.15267175572518,225.26580467142855,26.5,43.36352110476571,49.08269230769231,200.0,900.0,1.0,634.062780455871
16,2,16,118,17,webui,205.45876288659792,295.88401711,39.5,46.05047373310408,48.96743589743591,200.0,900.0,2.0,556.8565687441583
17,2,17,125,18,webui,240.9125475285171,265.89431076153846,52.5,39.85896742416574,48.52596153846154,200.0,900.0,3.0,527.8759843871849
18,2,18,132,19,webui,272.1503067484663,272.579604125,65.5,32.690882854989525,48.10953846153847,200.0,900.0,4.0,522.8819235110295
19,2,19,139,20,webui,141.98461538461538,156.70971256666667,13.5,25.36878077587349,38.449230769230766,200.0,900.0,5.0,698.8784747367835
20,2,20,146,21,webui,172.78125,233.50987436666665,26.5,40.91399658889688,45.57153846153847,200.0,1000.0,1.0,615.018158243736
21,2,21,153,22,webui,208.44162436548223,268.3434859777778,39.5,44.070173601433545,44.96871794871797,200.0,1000.0,2.0,550.3680859794586
22,2,22,160,23,webui,239.83333333333331,270.06574652499995,52.5,39.68711373759013,44.377884615384616,200.0,1000.0,3.0,526.8660647452258
23,2,23,167,24,webui,165.00819672131146,469.621024025,26.5,58.947729587836406,46.568461538461534,200.0,1000.0,4.0,2678.4587007330288
24,2,24,174,25,webui,276.6666666666667,265.08047359999995,65.5,33.6005687302406,44.02015384615388,200.0,1000.0,5.0,526.0266849780755
25,2,25,181,26,webui,140.83333333333334,179.433073225,13.5,24.86852057347897,36.61615384615384,300.0,600.0,1.0,693.3785644826407
26,2,26,188,27,webui,174.47761194029852,256.0423787,26.5,43.08689304139105,40.829230769230776,300.0,600.0,2.0,601.3639677288293
27,2,27,195,28,webui,206.83333333333331,275.6237096,39.5,45.66319542854712,40.83564102564104,300.0,600.0,3.0,537.9339883328216
28,2,28,202,29,webui,242.52985074626864,267.442901475,52.5,39.63053936658011,40.08749999999999,300.0,600.0,4.0,515.0542855567936
29,2,29,209,30,webui,274.1144578313253,256.54989755,65.5,33.341740646066604,40.01846153846152,300.0,600.0,5.0,512.6451998402599
30,2,30,216,31,webui,199.3510638297872,610.2525914166667,39.5,58.92254364784492,46.80410256410257,300.0,700.0,1.0,1811.5774953145776
31,2,31,223,32,webui,228.82258064516128,724.3316711749999,52.5,59.38078861748296,47.5078846153846,300.0,700.0,2.0,1428.076463505795
32,2,32,230,33,webui,261.14102564102564,815.723860095,65.5,60.14177007608943,47.73907692307694,300.0,700.0,3.0,1142.779263850949
33,2,33,237,34,webui,130.39655172413794,271.205059225,13.5,39.43982137648758,36.801538461538456,300.0,700.0,4.0,4287.926963711529
34,2,34,244,35,webui,161.29661016949152,447.60818675,26.5,57.64491595198646,42.22769230769231,300.0,700.0,5.0,2279.769195391169
35,2,35,251,36,webui,202.375,592.7082177000001,39.5,59.50630278644314,43.0748717948718,300.0,800.0,1.0,1610.724749278411
36,2,36,258,37,webui,230.5873015873016,710.3403775875,52.5,59.84215373393515,43.3201923076923,300.0,800.0,2.0,1271.6604610455915
37,2,37,265,38,webui,171.05555555555554,456.8957372,26.5,57.83601505977898,62.052307692307664,300.0,800.0,3.0,2813.41286326235
38,2,38,272,39,webui,263.7658227848101,800.503007275,65.5,59.64088628814072,43.185076923076906,300.0,800.0,4.0,1038.0196313159065
39,2,39,279,40,webui,130.39655172413794,256.7088731,13.5,39.80600436856007,33.87846153846154,300.0,800.0,5.0,4806.936559679037
40,2,40,286,41,webui,170.70866141732284,427.9734373714286,26.5,57.90887389552962,37.8846153846154,300.0,900.0,1.0,2419.2585287983725
41,2,41,293,42,webui,204.04188481675396,621.5666468444444,39.5,59.54971014594671,38.496666666666655,300.0,900.0,2.0,1682.8330603317215
42,2,42,300,43,webui,231.61111111111111,714.3119424187499,52.5,59.56236393854424,39.05769230769228,300.0,900.0,3.0,1294.22534510633
43,2,43,307,44,webui,266.2068965517241,825.3954040894736,65.5,59.91324207098537,39.68892307692305,300.0,900.0,4.0,1074.8055407757745
44,2,44,314,45,webui,135.82258064516128,204.96690705,13.5,33.973808405187896,53.951538461538455,300.0,900.0,5.0,1935.9696204593583
45,2,45,321,46,webui,172.4418604651163,404.0559526,26.5,51.261478878862256,60.90499999999997,300.0,1000.0,1.0,1430.2037745437096
46,2,46,328,47,webui,203.97916666666663,534.5308360199999,39.5,55.80509500385568,62.44589743589744,300.0,1000.0,2.0,1035.6359196333503
47,2,47,335,48,webui,235.578125,606.3760937357143,52.5,55.16734825393859,61.77865384615384,300.0,1000.0,3.0,846.9200737121797
48,2,48,342,49,webui,199.55135135135131,612.6604932777778,39.5,62.63362061184949,62.56358974358971,300.0,1000.0,4.0,2009.638837184488
49,2,49,349,50,webui,273.59574468085106,627.2342716882353,65.5,55.56842579691008,63.081384615384586,300.0,1000.0,5.0,731.0349291017949
50,2,50,356,51,webui,135.82258064516128,202.49160065,13.5,34.23080943889051,46.40307692307693,400.0,600.0,1.0,1944.790763968073
51,2,51,363,52,webui,168.952,347.14599778571426,26.5,50.9464940364128,54.56384615384616,400.0,600.0,2.0,1519.7797553662083
52,2,52,370,53,webui,204.04188481675396,506.4825351777778,39.5,55.12982102744133,54.872307692307714,400.0,600.0,3.0,1083.9064360423215
53,2,53,377,54,webui,236.78125,576.7759347916666,52.5,55.14508287460416,54.09846153846157,400.0,600.0,4.0,851.502088236767
54,2,54,384,55,webui,269.42367601246104,619.7884161799999,65.5,55.18024784249142,54.066,400.0,600.0,5.0,732.0990708514468
55,2,55,391,56,webui,139.55555555555554,239.91637956666668,13.5,31.92527837617421,43.23307692307692,400.0,700.0,1.0,1928.0821038251363
56,2,56,398,57,webui,171.05555555555554,372.79013241666667,26.5,49.43044356907156,49.15115384615383,400.0,700.0,2.0,1365.8148689582508
57,2,57,405,58,webui,206.98461538461535,488.9567900777778,39.5,54.70099407824875,49.33025641025641,400.0,700.0,3.0,1022.7203642733648
58,2,58,412,59,webui,236.78125,562.8739497916667,52.5,54.22603488887468,49.4275,400.0,700.0,4.0,807.1439279322352
59,2,59,419,60,webui,237.1153846153846,759.5598317124999,52.5,60.52236279664492,63.35673076923074,400.0,700.0,5.0,1546.5330109643676
60,2,60,426,61,webui,263.7658227848101,609.53611548,65.5,54.237743137462886,48.68199999999997,400.0,800.0,1.0,687.6654430303571
61,2,61,433,62,webui,138.375,257.185712975,13.5,31.29138858683924,38.66384615384615,400.0,800.0,2.0,1774.3379797474686
62,2,62,440,63,webui,172.78787878787878,412.3798502375,26.5,53.11155877009716,43.660384615384615,400.0,800.0,3.0,1370.421338857957
63,2,63,447,64,webui,200.8684210526316,517.3646944166668,39.5,54.11947303837151,43.486666666666665,400.0,800.0,4.0,967.0301868659903
64,2,64,454,65,webui,234.375,581.454768975,52.5,54.55591296142313,43.929423076923065,400.0,800.0,5.0,775.7735028903134
65,2,65,461,66,webui,270.26073619631904,613.169416735,65.5,54.65548617879699,43.63938461538461,400.0,900.0,1.0,682.1769873724891
66,2,66,468,67,webui,138.375,231.6049062,13.5,33.33960683037149,35.79615384615385,400.0,900.0,2.0,1688.8927394913692
67,2,67,475,68,webui,168.61111111111111,393.6594361125,26.5,50.81324828699634,39.63269230769232,400.0,900.0,3.0,1364.156850402321
68,2,68,482,69,webui,200.8684210526316,512.0342338583333,39.5,54.13308334600592,39.492051282051264,400.0,900.0,4.0,1002.7896327420208
69,2,69,489,70,webui,239.83333333333331,577.7795107875,52.5,55.11495132979631,39.62596153846155,400.0,900.0,5.0,788.1850529517592
70,2,70,496,71,webui,253.16666666666663,848.09307991,65.5,59.37331793350294,61.618153846153845,400.0,1000.0,1.0,1235.1590556443189
71,2,71,503,72,webui,266.375,614.6894130100001,65.5,55.09513926064511,39.67630769230771,400.0,1000.0,2.0,683.0348104671474
72,2,72,510,73,webui,138.375,189.65268665,13.5,30.073029047542835,58.39923076923076,400.0,1000.0,3.0,1087.7202625784205
73,2,73,517,74,webui,173.83333333333334,333.6462547875,26.5,48.97105459575432,64.28076923076921,400.0,1000.0,4.0,913.9456750499842
74,2,74,524,75,webui,206.83333333333331,405.9269469333333,39.5,51.7344098620239,63.54230769230771,400.0,1000.0,5.0,705.781096032836
75,2,75,531,76,webui,241.18421052631575,440.07651809999993,52.5,52.620989946678506,63.33403846153848,500.0,600.0,1.0,609.1657736972682
76,2,76,538,77,webui,272.8333333333333,443.83219247,65.5,48.17543517909007,64.05276923076924,500.0,600.0,2.0,563.0257496338164
77,2,77,545,78,webui,140.83333333333334,194.9646287,13.5,30.2200443182608,47.636153846153846,500.0,600.0,3.0,1084.5378312270689
