,run,Unnamed: 0,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
45,1,45,321,46,webui,158.23622047244095,353.4986943571428,26.5,51.97526891608191,61.84884615384616,300.0,1000.0,1.0,1614.2303287010598
46,1,46,328,47,webui,191.41666666666663,474.3408389100001,39.5,55.56464275525733,62.9476923076923,300.0,1000.0,2.0,1212.8493839384705
47,1,47,335,48,webui,220.8313725490196,585.7402274466668,52.5,56.95991817828014,62.6726923076923,300.0,1000.0,3.0,982.6869163952224
48,1,48,342,49,webui,180.93048128342247,638.0217585363637,39.5,58.01832118753666,63.83666666666664,300.0,1000.0,4.0,2076.918633734563
49,1,49,349,50,webui,255.69470404984423,631.5058970066667,65.5,55.917296421212576,62.64215384615386,300.0,1000.0,5.0,859.9011324885938
50,1,50,356,51,webui,124.63934426229508,231.28386546666664,13.5,35.278187143371106,48.52615384615384,400.0,600.0,1.0,2467.876331541037
51,1,51,363,52,webui,156.568,353.55060278571426,26.5,51.55938572584743,54.30961538461541,400.0,600.0,2.0,1676.8338644431603
52,1,52,370,53,webui,185.63934426229508,514.6341217555556,39.5,55.86922748370299,54.97205128205127,400.0,600.0,3.0,1208.3347475285743
53,1,53,377,54,webui,218.9437751004016,596.8598855307692,52.5,55.99591661918633,54.38865384615382,400.0,600.0,4.0,970.3465526643964
54,1,54,384,55,webui,252.984126984127,628.6345214200002,65.5,54.313509261660414,54.74707692307695,400.0,600.0,5.0,850.0121517060815
55,1,55,391,56,webui,124.63934426229508,224.58906013333333,13.5,27.8516644611135,42.624615384615375,400.0,700.0,1.0,2413.469411515665
56,1,56,398,57,webui,158.015625,381.1158710166666,26.5,51.43611804691861,49.98961538461537,400.0,700.0,2.0,1662.6045942710412
57,1,57,405,58,webui,191.06153846153848,505.65289845555554,39.5,54.70400313654729,50.50230769230766,400.0,700.0,3.0,1243.187161968782
58,1,58,412,59,webui,225.9732824427481,597.426354075,52.5,55.505628613041615,49.77000000000002,400.0,700.0,4.0,960.1784159124132
59,1,59,419,60,webui,209.16597510373444,719.554388,52.5,60.5067264695735,63.36596153846152,400.0,700.0,5.0,1534.4321080784528
60,1,60,426,61,webui,254.69875776397515,628.9371970600001,65.5,56.128194285821245,49.38861538461539,400.0,800.0,1.0,828.991495156511
61,1,61,433,62,webui,126.0,260.039046225,13.5,34.50392739688122,37.77230769230769,400.0,800.0,2.0,2269.4803135253374
62,1,62,440,63,webui,156.32539682539684,419.6590324875,26.5,52.60663746402289,42.61576923076923,400.0,800.0,3.0,1658.3806871253164
63,1,63,447,64,webui,189.20967741935485,522.545148475,39.5,55.05837119713611,43.1528205128205,400.0,800.0,4.0,1168.7223255016745
64,1,64,454,65,webui,215.1,602.9218494500001,52.5,57.17129599259127,43.06884615384616,400.0,800.0,5.0,947.6437047909772
65,1,65,461,66,webui,254.0,639.39349284,65.5,56.49205716623112,43.08353846153846,400.0,900.0,1.0,832.0922572496587
66,1,66,468,67,webui,119.16666666666669,253.357224875,13.5,34.886377506177126,34.681538461538466,400.0,900.0,2.0,2325.229248152977
67,1,67,475,68,webui,154.90625,394.583237525,26.5,52.11161934872317,37.26192307692309,400.0,900.0,3.0,1567.0642856042757
68,1,68,482,69,webui,192.8673469387755,509.6437126249999,39.5,54.53315025432237,38.48589743589742,400.0,900.0,4.0,1179.4799382819574
69,1,69,489,70,webui,223.1945525291829,598.9359716333335,52.5,56.77020227206861,39.412307692307685,400.0,900.0,5.0,976.3368348929172
70,1,70,496,71,webui,244.88996763754045,809.3743535764706,65.5,61.19925447377528,63.898,400.0,1000.0,1.0,1240.731041740903
71,1,71,503,72,webui,251.4620253164557,622.291330245,65.5,55.2437710603076,39.45861538461539,400.0,1000.0,2.0,847.7126828974044
72,1,72,510,73,webui,127.24242424242424,203.824655375,13.5,32.14915978254615,56.68923076923076,400.0,1000.0,3.0,1349.2761133986464
73,1,73,517,74,webui,161.5114503816794,334.8418555285715,26.5,48.9024070002952,63.35230769230767,400.0,1000.0,4.0,1106.7465648534687
74,1,74,524,75,webui,191.4381443298969,435.4166243166667,39.5,52.42390811653924,62.78461538461541,400.0,1000.0,5.0,872.1752724939181
75,1,75,531,76,webui,220.66535433070865,467.03213986875,52.5,52.93784651985256,62.14826923076924,500.0,600.0,1.0,783.2803933371042
76,1,76,538,77,webui,252.52681388012616,474.6026782105262,65.5,50.18939783610952,61.912000000000056,500.0,600.0,2.0,763.2921215282897
77,1,77,545,78,webui,126.0,216.1509615,13.5,35.506964104411935,48.69923076923077,500.0,600.0,3.0,1845.450068965517
78,1,78,552,79,webui,156.1328125,349.313733725,26.5,51.6191958479663,55.08692307692306,500.0,600.0,4.0,1542.3150492482912
79,1,79,559,80,webui,189.9895287958115,477.0421946909091,39.5,65.0820390426731,54.28461538461537,500.0,600.0,5.0,1229.6571328038606
80,1,80,566,81,webui,221.86666666666667,521.5897607266667,52.5,57.41747785177278,54.07173076923076,500.0,700.0,1.0,1046.8761409589831
81,1,81,573,82,webui,119.66666666666669,301.19961516666666,13.5,42.32530825102552,45.941538461538464,500.0,700.0,2.0,6508.348085106383
82,1,82,580,83,webui,261.1121212121212,517.0923796,65.5,51.89542283534942,55.192615384615365,500.0,700.0,3.0,1026.31560928743
83,1,83,587,84,webui,126.984126984127,220.55654893333332,13.5,32.969862898288014,41.04538461538462,500.0,700.0,4.0,1510.6628618241398
84,1,84,594,85,webui,160.125,360.21921795000003,26.5,48.68022017748218,47.41000000000001,500.0,700.0,5.0,1253.204962335103
85,1,85,601,86,webui,192.840206185567,476.93603540999993,39.5,52.60187235665664,47.5523076923077,500.0,800.0,1.0,1010.6858844220254
86,1,86,608,87,webui,225.43798449612405,491.9016125333333,52.5,51.7140472932687,48.189423076923084,500.0,800.0,2.0,872.8325335335677
87,1,87,615,88,webui,251.0255591054313,504.35338057333325,65.5,48.94401758883485,47.48384615384617,500.0,800.0,3.0,796.9492093295046
88,1,88,622,89,webui,123.84126984126983,221.85345486666665,13.5,32.68089205237431,36.58153846153846,500.0,800.0,4.0,1755.696529046401
89,1,89,629,90,webui,156.9609375,361.1500702833334,26.5,47.80462094026581,43.86423076923078,500.0,800.0,5.0,1359.4948716256351
90,1,90,636,91,webui,187.88888888888889,436.7454044666667,39.5,50.89718827042189,44.29153846153847,500.0,900.0,1.0,932.6709160075536
91,1,91,643,92,webui,222.0,498.3180778625,52.5,53.31423791079739,44.17365384615383,500.0,900.0,2.0,800.7090728885712
92,1,92,650,93,webui,156.38888888888889,468.6003457333333,26.5,58.17203334040794,52.11423076923077,500.0,900.0,3.0,3195.3595213653275
93,1,93,657,94,webui,254.0,507.07394712,65.5,50.32409319478542,44.11692307692309,500.0,900.0,4.0,753.2230497992235
94,1,94,664,95,webui,124.96875,241.0435976,13.5,31.290839751318803,34.96769230769231,500.0,900.0,5.0,1612.11234020004
95,1,95,671,96,webui,161.28787878787878,379.8406994875,26.5,46.95231607849476,37.655769230769245,500.0,1000.0,1.0,1259.690747282776
96,1,96,678,97,webui,188.55263157894737,449.20984214166657,39.5,51.81239440984052,38.32256410256408,500.0,1000.0,2.0,895.1071665789907
97,1,97,685,98,webui,220.66535433070865,476.08112623125,52.5,53.45263934945695,38.18096153846152,500.0,1000.0,3.0,748.0068966576554
98,1,98,692,99,webui,243.8691275167785,485.4603042800001,65.5,49.387557923337134,38.13338461538461,500.0,1000.0,4.0,686.6949992816556
99,1,99,699,100,webui,128.28787878787878,196.538727975,13.5,29.58934121508399,56.52307692307693,500.0,1000.0,5.0,969.7180122116688
100,1,100,706,101,webui,161.28787878787878,305.7798038375,26.5,45.85210473580248,64.28961538461539,600.0,600.0,1.0,848.938405530932
101,1,101,713,102,webui,192.8673469387755,349.39440674166667,39.5,50.03206771596091,64.71102564102566,600.0,600.0,2.0,700.4364815037395
102,1,102,720,103,webui,224.93129770992363,355.76241256875005,52.5,46.52664652745102,64.39903846153851,600.0,600.0,3.0,643.7208531225857
103,1,103,727,104,webui,186.05945945945945,614.6727051444445,39.5,58.948486716131136,51.578461538461546,600.0,600.0,4.0,2060.8550792903125
104,1,104,734,105,webui,257.1515151515151,349.298653535,65.5,41.16777670310497,64.41892307692306,600.0,600.0,5.0,637.2016748409919
105,1,105,741,106,webui,128.28787878787878,179.840805575,13.5,28.1273556342061,50.97692307692308,600.0,700.0,1.0,921.4963792823512
106,1,106,748,107,webui,156.96875,288.0187213625,26.5,45.00264787686405,54.05346153846154,600.0,700.0,2.0,830.9778019621339
107,1,107,755,108,webui,190.4020618556701,342.83843964166664,39.5,49.494573474816775,54.21076923076924,600.0,700.0,3.0,693.9655354188311
108,1,108,762,109,webui,222.0,355.26092502500006,52.5,48.31774458221733,53.77173076923077,600.0,700.0,4.0,643.546545486632
109,1,109,769,110,webui,262.355421686747,364.14726062777777,65.5,41.66094328777649,55.10600000000001,600.0,700.0,5.0,625.1728629898569
110,1,110,776,111,webui,128.28787878787878,172.46062947500002,13.5,29.578344360515263,45.06307692307692,600.0,800.0,1.0,883.3498325148786
111,1,111,783,112,webui,158.0,289.8061033375,26.5,46.48393669512911,49.543461538461536,600.0,800.0,2.0,811.5657416402895
112,1,112,790,113,webui,194.2878787878788,346.12920553333333,39.5,50.30411610103711,50.39820512820515,600.0,800.0,3.0,683.4756226319022
113,1,113,797,114,webui,223.0625,331.8344758785715,52.5,46.987368408836,48.81076923076924,600.0,800.0,4.0,627.4351934520218
114,1,114,804,115,webui,218.34126984126985,728.8926176666665,52.5,60.581904926066336,53.649423076923085,600.0,800.0,5.0,1633.044057894038
115,1,115,811,116,webui,259.8658536585366,340.48634677777784,65.5,41.65525240078684,48.926000000000016,600.0,900.0,1.0,615.918447362191
116,1,116,818,117,webui,127.24242424242424,171.3932343,13.5,29.077167166349607,39.58461538461539,600.0,900.0,2.0,946.094288960033
117,1,117,825,118,webui,158.35114503816794,321.7457279,26.5,46.3426378557366,44.7542307692308,600.0,900.0,3.0,872.8070405150701
118,1,118,832,119,webui,193.6,353.60512449166663,39.5,50.5626575818047,45.03153846153845,600.0,900.0,4.0,738.0540173801407
119,1,119,839,120,webui,223.1945525291829,367.3135871333334,52.5,47.27244147515516,44.549615384615386,600.0,900.0,5.0,661.3740191091595
120,1,120,846,121,webui,257.3641975308642,380.7794420333332,65.5,41.41683918524284,43.8769230769231,600.0,1000.0,1.0,640.9886945242604
121,1,121,853,122,webui,127.24242424242424,151.377196725,13.5,28.809930356277302,34.71384615384616,600.0,1000.0,2.0,950.3838596953912
122,1,122,860,123,webui,161.5114503816794,319.47608482857146,26.5,45.27725853822738,39.06153846153846,600.0,1000.0,3.0,866.4873559473878
123,1,123,867,124,webui,194.24615384615385,350.48166664444443,39.5,49.43012616000025,38.82538461538463,600.0,1000.0,4.0,696.4432596153117
124,1,124,874,125,webui,227.0114503816794,347.75552585714286,52.5,46.43160713167352,38.72884615384616,600.0,1000.0,5.0,641.9724223705891
0,2,0,6,1,webui,117.66666666666669,369.0896147,13.5,50.201722459241374,49.67384615384616,200.0,600.0,1.0,8078.087292390884
1,2,1,13,2,webui,254.0,845.1947720300001,65.5,60.47389770871229,54.08369230769229,200.0,600.0,2.0,1415.3453657276896
2,2,2,20,3,webui,272.6595744680851,356.55388479999993,65.5,39.87879574824044,40.12061538461538,200.0,600.0,3.0,607.6433146151045
3,2,3,27,4,webui,140.83333333333334,141.81871884999998,13.5,24.35687073803517,57.22615384615384,200.0,600.0,4.0,810.3664579636388
4,2,4,34,5,webui,170.70866141732284,261.3100291857143,26.5,43.518677424330704,62.18076923076923,200.0,600.0,5.0,705.1407490475376
5,2,5,41,6,webui,200.98936170212767,255.12815877,39.5,45.93423786846367,62.99820512820516,200.0,700.0,1.0,617.6453647341315
6,2,6,48,7,webui,234.38888888888889,271.5195394166667,52.5,39.03466674460554,62.26346153846151,200.0,700.0,2.0,570.2960569571792
7,2,7,55,8,webui,270.06727828746176,262.46231402666666,65.5,33.24234920179575,62.56446153846152,200.0,700.0,3.0,588.8055386241523
8,2,8,62,9,webui,138.8,151.77624853333333,13.5,22.260421624088565,48.00538461538462,200.0,700.0,4.0,887.3931586923576
9,2,9,69,10,webui,167.9126984126984,255.0991588166667,26.5,43.32509432952352,55.60307692307696,200.0,700.0,5.0,786.2181937213579
10,2,10,76,11,webui,208.72,291.72391784166666,39.5,46.5597956047906,54.815641025641,200.0,800.0,1.0,656.4218172124536
11,2,11,83,12,webui,239.83333333333331,278.8568888437499,52.5,40.51278563883236,55.06326923076923,200.0,800.0,2.0,620.1810913759048
12,2,12,90,13,webui,114.96428571428572,301.81276212499995,13.5,42.00435183385162,40.61153846153846,200.0,800.0,3.0,6354.745283018868
13,2,13,97,14,webui,272.4848484848485,262.06627268499994,65.5,33.97326024670203,54.78600000000002,200.0,800.0,4.0,606.6212813000743
14,2,14,104,15,webui,137.6875,189.301986275,13.5,25.67617820160792,42.54769230769231,200.0,800.0,5.0,766.0309883834124
15,2,15,111,16,webui,172.1153846153846,266.136170175,26.5,43.88944235419713,49.54153846153845,200.0,900.0,1.0,688.8198716602803
16,2,16,118,17,webui,202.375,284.70530905833334,39.5,46.327440484533454,48.757692307692345,200.0,900.0,2.0,612.2147295284691
17,2,17,125,18,webui,239.83333333333331,274.47743604375,52.5,40.3018939596699,48.033461538461545,200.0,900.0,3.0,594.3546867500171
18,2,18,132,19,webui,267.04777070063693,260.195051625,65.5,34.20856750320984,47.42815384615384,200.0,900.0,4.0,589.2229220083708
19,2,19,139,20,webui,140.83333333333334,177.65231315,13.5,26.36435177510039,40.66153846153846,200.0,900.0,5.0,794.7665239749078
20,2,20,146,21,webui,173.83333333333334,264.6282059875,26.5,44.69898286094023,43.941538461538464,200.0,1000.0,1.0,690.5151309743395
21,2,21,153,22,webui,206.83333333333331,285.5417936083333,39.5,46.55668185411411,45.12153846153847,200.0,1000.0,2.0,623.3143655289836
22,2,22,160,23,webui,238.3872180451128,278.99339339375,52.5,40.45325987985727,44.912500000000016,200.0,1000.0,3.0,598.7760162212218
23,2,23,167,24,webui,158.0,478.635523775,26.5,58.07770528512887,46.34999999999999,200.0,1000.0,4.0,3327.521595324492
24,2,24,174,25,webui,273.5059523809524,266.92034659,65.5,35.03452571294001,44.79676923076926,200.0,1000.0,5.0,598.1576098809546
25,2,25,181,26,webui,140.83333333333334,168.59811495,13.5,27.19613475781157,34.47769230769231,300.0,600.0,1.0,737.581167509739
26,2,26,188,27,webui,172.1153846153846,248.14437805,26.5,44.47683820334727,38.331538461538464,300.0,600.0,2.0,673.2356088500767
27,2,27,195,28,webui,208.3,280.4130147833333,39.5,45.9108605547931,38.220512820512845,300.0,600.0,3.0,614.2380504538273
28,2,28,202,29,webui,241.4776119402985,275.34752176875,52.5,41.194428104806725,38.85423076923078,300.0,600.0,4.0,593.4131636726775
29,2,29,209,30,webui,272.6595744680851,266.71823783157896,65.5,34.28915070104461,38.74753846153851,300.0,600.0,5.0,583.3294882694126
30,2,30,216,31,webui,187.09574468085103,619.4351431,39.5,59.66390012830842,46.28487179487181,300.0,700.0,1.0,2192.540420750359
31,2,31,223,32,webui,216.6290322580645,723.7604568562501,52.5,59.86359420823676,47.05846153846153,300.0,700.0,2.0,1579.7938504720591
32,2,32,230,33,webui,255.2639751552795,813.80964414,65.5,60.86932515524739,48.44446153846157,300.0,700.0,3.0,1242.2540547339952
33,2,33,237,34,webui,121.16666666666669,265.572737,13.5,39.67363391590831,36.41538461538461,300.0,700.0,4.0,5851.042848335389
34,2,34,244,35,webui,147.60344827586206,448.2224298875,26.5,57.748185640066,42.58846153846154,300.0,700.0,5.0,3140.8902076087347
35,2,35,251,36,webui,181.16666666666663,597.2813974833333,39.5,60.07242948645604,43.87948717948718,300.0,800.0,1.0,2143.006279310071
36,2,36,258,37,webui,219.32539682539684,721.0547959749999,52.5,61.52785068487305,43.89134615384615,300.0,800.0,2.0,1587.6046670725354
37,2,37,265,38,webui,147.93103448275863,478.20356205,26.5,57.755440743411626,60.80115384615385,300.0,800.0,3.0,3994.0904016064255
38,2,38,272,39,webui,251.4620253164557,821.2904494349999,65.5,61.84141490681212,44.48707692307689,300.0,800.0,4.0,1278.6483641921566
39,2,39,279,40,webui,121.16666666666669,285.6017023,13.5,43.5930567920615,32.378461538461536,300.0,800.0,5.0,6300.732302201071
40,2,40,286,41,webui,153.25396825396825,449.2364177,26.5,56.82632256815552,36.79038461538463,300.0,900.0,1.0,3134.3551368262074
41,2,41,293,42,webui,188.54545454545453,623.5242994888889,39.5,59.24280544828531,37.97974358974359,300.0,900.0,2.0,2001.711081638281
42,2,42,300,43,webui,216.13934426229508,745.731757975,52.5,60.52089494889632,39.210769230769216,300.0,900.0,3.0,1485.845387015025
43,2,43,307,44,webui,248.9584664536741,786.7014318736842,65.5,60.46097247959833,38.92353846153845,300.0,900.0,4.0,1244.5848321558296
44,2,44,314,45,webui,125.93650793650794,247.5578492666667,13.5,33.05994276125086,54.84,300.0,900.0,5.0,2192.610997159988
45,2,45,321,46,webui,159.88372093023256,400.1817580571429,26.5,51.08820327135864,63.15500000000001,300.0,1000.0,1.0,1624.6638583054091
46,2,46,328,47,webui,188.54545454545453,510.0385412222221,39.5,55.03735129499336,63.48923076923076,300.0,1000.0,2.0,1173.3392177429464
47,2,47,335,48,webui,224.25291828793772,589.5620877,52.5,55.0149550307806,62.29096153846155,300.0,1000.0,3.0,921.1059544215178
48,2,48,342,49,webui,186.05945945945945,615.2254171111111,39.5,58.885901329763406,61.63153846153846,300.0,1000.0,4.0,2364.1199226570857
49,2,49,349,50,webui,251.7220447284345,614.9300144933331,65.5,52.91270751805612,62.46753846153842,300.0,1000.0,5.0,802.4918790211052
50,2,50,356,51,webui,126.984126984127,221.10014733333333,13.5,32.964665735364285,47.26461538461539,400.0,600.0,1.0,2219.761073451574
51,2,51,363,52,webui,158.56153846153848,373.0087837666667,26.5,49.96178369135707,53.29538461538463,400.0,600.0,2.0,1606.8525758069777
52,2,52,370,53,webui,185.41711229946523,501.469769,39.5,55.52075394102717,53.7325641025641,400.0,600.0,3.0,1157.799364420954
53,2,53,377,54,webui,227.2878787878788,591.50435514375,52.5,55.34185785974395,54.8696153846154,400.0,600.0,4.0,919.898436347544
54,2,54,384,55,webui,256.5246913580247,623.2439013449999,65.5,55.32373985333195,54.76107692307693,400.0,600.0,5.0,794.7747161359812
55,2,55,391,56,webui,124.96875,264.8667769,13.5,33.68886235618963,41.53923076923076,400.0,700.0,1.0,2181.635561380516
56,2,56,398,57,webui,158.0,412.5594532125,26.5,52.202325529713775,46.40192307692308,400.0,700.0,2.0,1594.663080381366
57,2,57,405,58,webui,191.4381443298969,521.7064453833335,39.5,53.044306273493326,47.108974358974336,400.0,700.0,3.0,1112.3229141381134
58,2,58,412,59,webui,223.3294573643411,588.2972366124999,52.5,56.00111910642581,47.80057692307692,400.0,700.0,4.0,886.9891305872288
59,2,59,419,60,webui,215.7016129032258,735.933075,52.5,59.61128666664391,61.17750000000002,400.0,700.0,5.0,1720.758309238607
60,2,60,426,61,webui,237.66666666666663,618.4231302599999,65.5,55.6527098267497,48.04246153846152,400.0,800.0,1.0,780.0224607325966
61,2,61,433,62,webui,126.0,248.162721475,13.5,33.928337054590344,39.21615384615384,400.0,800.0,2.0,2148.069104170563
62,2,62,440,63,webui,156.32539682539684,408.28270943749993,26.5,51.44571755328644,44.952692307692296,400.0,800.0,3.0,1545.8305800579749
63,2,63,447,64,webui,191.4381443298969,523.5959625166666,39.5,55.17345646297317,44.2620512820513,400.0,800.0,4.0,1102.1142486043636
64,2,64,454,65,webui,226.24242424242425,599.3885729500001,52.5,56.667778948617766,43.768076923076926,400.0,800.0,5.0,909.3596000902374
65,2,65,461,66,webui,255.0092024539877,637.74000431,65.5,57.09381329778952,43.51492307692305,400.0,900.0,1.0,796.1873100447457
66,2,66,468,67,webui,126.0,232.648964725,13.5,34.341790463282685,33.37538461538462,400.0,900.0,2.0,2044.041384437469
67,2,67,475,68,webui,156.32539682539684,386.780313375,26.5,52.35145070686121,38.50153846153848,400.0,900.0,3.0,1541.02315896238
68,2,68,482,69,webui,184.6129032258065,509.61553375833336,39.5,55.549820279784505,38.49871794871796,400.0,900.0,4.0,1103.0068519294907
69,2,69,489,70,webui,227.2878787878788,587.7140788937501,52.5,56.03946926803678,38.79596153846155,400.0,900.0,5.0,915.6282756553117
70,2,70,496,71,webui,251.4620253164557,860.7217696649999,65.5,61.38604877836504,62.17138461538464,400.0,1000.0,1.0,1348.7340498424917
71,2,71,503,72,webui,256.3157894736842,650.2736547052631,65.5,55.18157637063271,38.338153846153816,400.0,1000.0,2.0,813.7020371016127
72,2,72,510,73,webui,126.0,187.497963275,13.5,31.45054538806552,55.73692307692307,400.0,1000.0,3.0,1329.205598737654
73,2,73,517,74,webui,158.0,332.757340675,26.5,48.18352019874958,64.34615384615384,400.0,1000.0,4.0,1168.9345807674088
74,2,74,524,75,webui,194.6515151515152,410.5179587833333,39.5,51.95765234514487,64.48307692307694,400.0,1000.0,5.0,846.1717180268092
75,2,75,531,76,webui,223.3294573643411,453.94745657499993,52.5,52.89566593894832,64.52634615384616,500.0,600.0,1.0,737.6890333724227
76,2,76,538,77,webui,255.2716049382716,463.4075676500001,65.5,48.78053036561008,63.97676923076923,500.0,600.0,2.0,682.8936892664436
