Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,5.019999999967695,0,16.00000000325963,2586.0,8.120335658806445,0.0,16,16
POST,//api/user/login,107,0,15,11.551401869098223,0,78.00000000133878,92.0,8.688759154922897,0.0,78,78
,Aggregated,207,0,0,8.396135265653523,0,78.00000000133878,1296.8309178743962,16.80909481372934,0.0,78,78
