Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,4.230000000002292,0,16.000000000076398,2586.0,5.907050605952709,0.0,16,16
POST,//api/user/login,133,0,15,11.20300751880561,0,63.00000000010186,92.0,7.856377305917103,0.0,63,63
,Aggregated,233,0,0,8.21030042919045,0,63.00000000010186,1162.3862660944205,13.763427911869814,0.0,63,63
