Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,3.139999999984866,0,16.00000000325963,2586.0,7.492230901751283,0.0,16,16
POST,//api/user/login,88,0,15,11.715909090898178,0,63.00000000192085,92.0,6.5931631935411295,0.0,63,63
,Aggregated,188,0,0,7.154255319135777,0,63.00000000192085,1418.595744680851,14.085394095292411,0.0,63,63
