Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,4.839999999894644,0,16.00000000325963,2586.0,8.392538561509898,0.0,16,16
POST,//api/user/login,73,0,16,30.027397260560626,0,641.0000000032596,92.0,6.126553149902225,0.0,640,640
,Aggregated,173,0,0,15.468208092545607,0,641.0000000032596,1533.6184971098266,14.519091711412123,0.0,640,640
