Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,5.620000000108121,0,16.00000000144064,2586.0,6.208881263041832,0.0,16,16
POST,//api/user/login,87,0,15,11.126436781701525,0,63.00000000010186,92.0,5.401726698846394,0.0,63,63
,Aggregated,187,0,0,8.181818181918956,0,63.00000000010186,1425.6898395721926,11.610607961888226,0.0,63,63
