Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,3.4399999999914144,0,16.00000000144064,2586.0,3.718427857683509,0.0,16,16
POST,//api/user/login,110,0,15,11.31818181820563,0,63.00000000010186,92.0,4.090270643451859,0.0,63,63
,Aggregated,210,0,0,7.566666666675052,0,63.00000000010186,1279.6190476190477,7.8086985011353685,0.0,63,63
