Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,8.950000000077125,0,125.0,2586.0,5.94587617667612,0.0,120,120
POST,//api/user/login,96,0,15,18.531249999758376,0,327.9999999977008,92.0,5.708041129609076,0.0,330,330
,Aggregated,196,0,15,13.642857142778146,0,327.9999999977008,1364.4489795918366,11.653917306285196,0.0,330,330
