Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,4.710000000159198,0,30.999999999039574,2586.0,7.594849884385211,0.0,31,31
POST,//api/user/login,105,0,0,9.114285714306225,0,61.99999999807915,92.0,7.974592378604472,0.0,62,62
,Aggregated,205,0,0,6.965853658624749,0,61.99999999807915,1308.5853658536585,15.569442262989684,0.0,62,62
