Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,4.679999999971187,0,16.00000000325963,2586.0,7.537418350328225,0.0,16,16
POST,//api/user/login,104,0,15,11.240384615365866,0,63.00000000192085,92.0,7.838915084341354,0.0,63,63
,Aggregated,204,0,0,8.024509803897885,0,63.00000000192085,1314.549019607843,15.37633343466958,0.0,63,63
