Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,5.020000000040454,0,16.00000000325963,2586.0,5.570480812133705,0.0,16,16
POST,//api/user/login,94,0,15,9.851063829742959,0,62.999999998282874,92.0,5.2362519634056826,0.0,63,63
,Aggregated,194,0,0,7.360824742267441,0,62.999999998282874,1377.5670103092784,10.806732775539388,0.0,63,63
