Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,3.430000000016662,0,16.000000000531145,2586.0,8.01584537886085,0.0,16,16
POST,//api/user/login,104,0,15,9.019230769144297,0,47.00000000048021,92.0,8.336479194015284,0.0,47,47
,Aggregated,204,0,0,6.279411764669966,0,47.00000000048021,1314.549019607843,16.352324572876135,0.0,47,47
