Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,4.189999999944121,0,16.00000000325963,2586.0,6.543194582577641,0.0,16,16
POST,//api/user/login,106,0,15,12.22641509435939,0,63.00000000192085,92.0,6.935786257532299,0.0,63,63
,Aggregated,206,0,0,8.325242718429648,0,63.00000000192085,1302.6796116504854,13.478980840109939,0.0,63,63
