Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,5.639999999966676,0,16.00000000144064,2586.0,10.263672850713512,0.0,16,16
POST,//api/user/login,75,0,15,8.94666666671886,0,31.9999999992433,92.0,7.697754638035134,0.0,32,32
,Aggregated,175,0,0,7.057142857146183,0,31.9999999992433,1517.142857142857,17.961427488748647,0.0,32,32
