Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,4.479999999857682,0,30.999999999039574,2586.0,7.50172268670768,0.0,31,31
POST,//api/user/login,93,0,0,8.924731182814476,0,62.999999998282874,92.0,6.976602098638143,0.0,63,63
,Aggregated,193,0,0,6.621761657966396,0,62.999999998282874,1384.2279792746115,14.478324785345823,0.0,63,63
