Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,5.00000000007276,0,16.00000000325963,2586.0,5.8449348064567275,0.0,16,16
POST,//api/user/login,94,0,15,12.106382978712878,0,63.00000000192085,92.0,5.494238718069323,0.0,63,63
,Aggregated,194,0,0,8.44329896910457,0,63.00000000192085,1377.5670103092784,11.339173524526052,0.0,63,63
