Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,3.4200000000055297,0,16.000000000531145,2586.0,4.702054615304968,0.0,16,16
POST,//api/user/login,122,0,15,9.885245901729876,0,63.00000000010186,92.0,5.736506630672062,0.0,63,63
,Aggregated,222,0,0,6.9729729730252155,0,63.00000000010186,1215.4234234234234,10.43856124597703,0.0,63,63
