Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,4.250000000010914,0,16.00000000144064,2586.0,5.080621708676511,0.0,16,16
POST,//api/user/login,129,0,15,10.78294573651578,0,63.00000000010186,92.0,6.554002004192699,0.0,63,63
,Aggregated,229,0,0,7.930131004417585,0,63.00000000010186,1181.0829694323145,11.63462371286921,0.0,63,63
