Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,3.4800000000177533,0,16.00000000325963,2586.0,6.742268585792388,0.0,16,16
POST,//api/user/login,89,0,15,12.640449438284,0,108.99999999674037,92.0,6.000619041355225,0.0,110,110
,Aggregated,189,0,0,7.793650793698684,0,108.99999999674037,1411.5767195767196,12.742887627147613,0.0,110,110
