Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,5.0099999999656575,0,61.99999999807915,2586.0,6.6785249395529025,0.0,62,62
POST,//api/user/login,93,0,0,8.881720430156658,0,63.00000000192085,92.0,6.211028193784199,0.0,63,63
,Aggregated,193,0,0,6.8756476683996635,0,63.00000000192085,1384.2279792746115,12.889553133337103,0.0,63,63
