Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,5.039999999971769,0,77.9999999977008,2586.0,7.39375399992226,0.0,78,78
POST,//api/user/login,109,0,15,13.000000000045125,0,77.9999999977008,92.0,8.059191859915263,0.0,78,78
,Aggregated,209,0,0,9.191387559818638,0,77.9999999977008,1285.3014354066986,15.452945859837524,0.0,78,78
