Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,6.549999999897409,0,31.9999999992433,2586.0,5.103461967350772,0.0,32,32
POST,//api/user/login,101,0,16,14.316831683131433,0,63.00000000010186,92.0,5.15449658702428,0.0,63,63
,Aggregated,201,0,15,10.452736318338387,0,63.00000000010186,1332.7960199004974,10.257958554375053,0.0,63,63
