Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,3.7399999999979627,0,16.00000000325963,2586.0,5.933946437890422,0.0,16,16
POST,//api/user/login,100,0,15,9.710000000159198,0,78.00000000133878,92.0,5.933946437890422,0.0,78,78
,Aggregated,200,0,0,6.72500000007858,0,78.00000000133878,1339.0,11.867892875780845,0.0,78,78
