Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,5000%
GET,//,100,0,0,5.489999999936117,0,16.00000000144064,2586.0,7.047043688772955,0.0,16,16
POST,//api/user/login,103,0,15,13.019417475643246,0,125.0,92.0,7.258454999436143,0.0,120,120
,Aggregated,203,0,0,9.310344827511654,0,125.0,1320.5714285714287,14.305498688209097,0.0,120,120
