Timestamp,User Count,Type,Name,Requests/s,Failures/s,9000%,9500%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1612485072,0,,Aggregated,0.000000,0.000000,N/A,N/A,0,0,0,0,0,0,0
1612485073,1,GET,/healthcheck,0.000000,0.000000,16,16,15,0,0,5.199999999604188,0,16.00000000325963,16.0
1612485073,1,GET,/square/1,0.000000,0.000000,16,16,15,0,0,5.133333333651535,0,16.00000000325963,13.0
1612485073,1,GET,/square/10,0.000000,0.000000,16,16,14,0,15,9.071428571977387,0,16.00000000325963,15.0
1612485073,1,GET,/square/2,0.000000,0.000000,16,16,15,0,0,7.266666667419486,0,16.00000000325963,13.0
1612485073,1,GET,/square/3,0.000000,0.000000,16,16,15,0,0,4.133333333205276,0,16.00000000325963,13.0
1612485073,1,GET,/square/4,0.000000,0.000000,16,16,15,0,0,7.266666666934422,0,16.00000000325963,14.0
1612485073,1,GET,/square/5,0.000000,0.000000,16,16,15,0,0,7.333333333372138,0,16.00000000325963,14.0
1612485073,1,GET,/square/6,0.000000,0.000000,15,15,15,0,0,2.9999999998835847,0,14.999999999417923,14.0
1612485073,1,GET,/square/7,0.000000,0.000000,16,16,15,0,16,11.533333332530068,0,16.00000000325963,14.0
1612485073,1,GET,/square/8,0.000000,0.000000,16,16,14,0,0,3.2857142858639627,0,16.00000000325963,14.0
1612485073,1,GET,/square/9,0.000000,0.000000,16,16,14,0,0,4.5714285708007605,0,16.00000000325963,14.0
1612485073,1,,Aggregated,0.000000,0.000000,16,16,162,0,0,6.172839506172839,0,16.00000000325963,13.993827160493828
1612485074,1,GET,/healthcheck,0.000000,0.000000,16,16,35,0,0,5.828571428095789,0,16.00000000325963,16.0
1612485074,1,GET,/square/1,0.000000,0.000000,16,16,29,0,0,5.896551724210189,0,16.00000000325963,13.0
1612485074,1,GET,/square/10,0.000000,0.000000,16,16,28,0,0,7.785714286001166,0,16.00000000325963,15.0
1612485074,1,GET,/square/2,0.000000,0.000000,16,16,29,0,0,7.517241379587333,0,16.00000000325963,13.0
1612485074,1,GET,/square/3,0.000000,0.000000,16,16,29,0,0,4.344827586590264,0,16.00000000325963,13.0
1612485074,1,GET,/square/4,0.000000,0.000000,16,16,29,0,0,7.5862068960900775,0,16.00000000325963,14.0
1612485074,1,GET,/square/5,0.000000,0.000000,16,16,29,0,0,5.379310344919916,0,16.00000000325963,14.0
1612485074,1,GET,/square/6,0.000000,0.000000,16,16,29,0,0,5.241379310409057,0,16.00000000325963,14.0
1612485074,1,GET,/square/7,0.000000,0.000000,16,16,28,0,15,9.607142857151173,0,16.00000000325963,14.0
1612485074,1,GET,/square/8,0.000000,0.000000,16,16,28,0,0,3.892857143000583,0,16.00000000325963,14.0
1612485074,1,GET,/square/9,0.000000,0.000000,16,16,28,0,0,5.035714285570846,0,16.00000000325963,14.0
1612485074,1,,Aggregated,0.000000,0.000000,16,16,321,0,0,6.180685358267963,0,16.00000000325963,14.034267912772586
1612485075,1,GET,/healthcheck,0.000000,0.000000,31,31,48,0,0,6.499999999656818,0,31.000000002677552,16.0
1612485075,1,GET,/square/1,1.000000,0.000000,16,16,44,0,0,5.295454545458514,0,16.00000000325963,13.0
1612485075,1,GET,/square/10,0.000000,0.000000,16,16,43,0,0,6.930232558536159,0,16.00000000325963,15.0
1612485075,1,GET,/square/2,1.000000,0.000000,16,16,44,0,0,7.090909090865435,0,16.00000000325963,13.0
1612485075,1,GET,/square/3,1.000000,0.000000,16,16,44,0,0,5.704545454467404,0,16.00000000325963,13.0
1612485075,1,GET,/square/4,1.000000,0.000000,16,16,44,0,0,6.090909090827071,0,16.00000000325963,14.0
1612485075,1,GET,/square/5,1.000000,0.000000,16,16,44,0,0,6.4318181817229325,0,16.00000000325963,14.0
1612485075,1,GET,/square/6,0.000000,0.000000,16,16,43,0,0,5.000000000087988,0,16.00000000325963,14.0
1612485075,1,GET,/square/7,0.000000,0.000000,16,16,43,0,0,7.325581395402984,0,16.00000000325963,14.0
1612485075,1,GET,/square/8,0.000000,0.000000,16,16,43,0,0,6.511627907288087,0,16.00000000325963,14.0
1612485075,1,GET,/square/9,0.000000,0.000000,16,16,43,0,0,4.348837209257654,0,16.00000000325963,14.0
1612485075,1,,Aggregated,5.000000,0.000000,31,31,483,0,0,6.1159420289962325,0,31.000000002677552,14.014492753623188
1612485076,1,GET,/healthcheck,7.500000,0.000000,31,31,64,0,0,6.3749999998208295,0,31.000000002677552,16.0
1612485076,1,GET,/square/1,8.000000,0.000000,16,16,59,0,0,5.288135593187782,0,16.00000000325963,13.0
1612485076,1,GET,/square/10,7.500000,0.000000,16,16,58,0,0,7.017241379422746,0,16.00000000325963,15.0
1612485076,1,GET,/square/2,8.000000,0.000000,16,16,59,0,0,6.593220338908072,0,16.00000000325963,13.0
1612485076,1,GET,/square/3,8.000000,0.000000,16,16,59,0,0,6.372881356120638,0,16.00000000325963,13.0
1612485076,1,GET,/square/4,7.500000,0.000000,16,16,59,0,0,5.610169491373492,0,16.00000000325963,14.0
1612485076,1,GET,/square/5,7.500000,0.000000,16,16,59,0,0,6.118644067748268,0,16.00000000325963,14.0
1612485076,1,GET,/square/6,7.500000,0.000000,16,16,59,0,0,5.474576271376849,0,16.00000000325963,14.0
1612485076,1,GET,/square/7,7.500000,0.000000,16,16,59,0,0,6.3898305086048035,0,16.00000000325963,14.0
1612485076,1,GET,/square/8,7.500000,0.000000,16,16,58,0,0,6.982758620795031,0,16.00000000325963,14.0
1612485076,1,GET,/square/9,7.500000,0.000000,16,16,58,0,0,4.568965517105896,0,16.00000000325963,14.0
1612485076,1,,Aggregated,84.000000,0.000000,31,31,651,0,0,6.073732718901967,0,31.000000002677552,14.013824884792626
1612485077,1,GET,/healthcheck,11.666667,0.000000,31,31,74,0,0,6.351351351170436,0,31.000000002677552,16.0
1612485077,1,GET,/square/1,10.000000,0.000000,16,16,75,0,0,4.986666666712456,0,16.00000000325963,13.0
1612485077,1,GET,/square/10,9.666667,0.000000,16,16,74,0,0,7.175675675515211,0,16.00000000325963,15.0
1612485077,1,GET,/square/2,9.666667,0.000000,16,16,74,0,0,6.756756756363462,0,16.00000000325963,13.0
1612485077,1,GET,/square/3,9.666667,0.000000,16,16,74,0,0,5.932432432608628,0,16.00000000325963,13.0
1612485077,1,GET,/square/4,9.666667,0.000000,16,16,74,0,0,5.972972972911619,0,16.00000000325963,14.0
1612485077,1,GET,/square/5,9.666667,0.000000,16,16,74,0,0,6.364864864834188,0,16.00000000325963,14.0
1612485077,1,GET,/square/6,9.666667,0.000000,16,16,74,0,0,5.189189189361453,0,16.00000000325963,14.0
1612485077,1,GET,/square/7,9.666667,0.000000,16,16,74,0,0,6.972972973213669,0,16.00000000325963,14.0
1612485077,1,GET,/square/8,9.666667,0.000000,16,16,74,0,0,6.108108108270932,0,16.00000000325963,14.0
1612485077,1,GET,/square/9,9.666667,0.000000,16,16,74,0,0,4.851351351405626,0,16.00000000325963,14.0
1612485077,1,,Aggregated,108.666667,0.000000,31,31,815,0,0,6.058895705523829,0,31.000000002677552,13.99877300613497
1612485078,1,GET,/healthcheck,12.000000,0.000000,31,31,97,0,0,5.969072164851841,0,31.000000002677552,16.0
1612485078,1,GET,/square/1,11.000000,0.000000,16,16,88,0,0,5.318181818190417,0,16.00000000325963,13.0
1612485078,1,GET,/square/10,11.000000,0.000000,16,16,88,0,0,7.272727272637977,0,16.00000000325963,15.0
