Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,914,16,0,6.131291028413846,0,16.00000000325963,15.719912472647703,15.2366608893175,0.2667249170996499,16,16
GET,/square/1,922,10,0,5.876355748402332,0,31.000000002677552,12.859002169197398,15.370023347867326,0.16670307318728117,31,31
GET,/square/10,921,12,0,5.5754614548081936,0,31.000000002677552,14.80456026058632,15.353353040548598,0.20004368782473742,31,31
GET,/square/2,922,10,0,5.866594360007475,0,16.00000000325963,12.859002169197398,15.370023347867326,0.16670307318728117,16,16
GET,/square/3,922,10,0,5.996746203946475,0,31.000000002677552,12.859002169197398,15.370023347867326,0.16670307318728117,31,31
GET,/square/4,922,10,0,5.893709327636813,0,16.00000000325963,13.84815618221258,15.370023347867326,0.16670307318728117,16,16
GET,/square/5,921,10,0,5.397394136868553,0,16.00000000325963,13.84799131378936,15.353353040548598,0.16670307318728117,16,16
GET,/square/6,921,11,0,6.208469055470215,0,31.9999999992433,13.832790445168296,15.353353040548598,0.1833733805060093,32,32
GET,/square/7,921,12,0,5.845819761237849,0,16.00000000325963,13.817589576547231,15.353353040548598,0.20004368782473742,16,16
GET,/square/8,921,12,0,5.753528772969035,0,16.00000000325963,13.817589576547231,15.353353040548598,0.20004368782473742,16,16
GET,/square/9,921,12,0,6.0152008685746114,0,31.000000002677552,13.817589576547231,15.353353040548598,0.20004368782473742,31,31
,Aggregated,10128,125,0,5.868977093209716,0,31.9999999992433,13.824150868878357,168.8368725240784,2.0837884148410146,32,32
