timestamp,container,endpoint,id,image,instance,job,metrics_path,name,namespace,node,pod,service,value,cpu
1612483902,webserver,https-metrics,/kubepods/kubepods/burstable/pod36b1011a-d68e-45f4-9b2c-5f156d13b7b5/4d60c0a45dc6bda30cf0c8696dbbe5d831eede508349a93cd192395b47e1cfde,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-6cb6744cdf-v48tr_sandbox_36b1011a-d68e-45f4-9b2c-5f156d13b7b5_0,sandbox,docker-desktop,sandbox-deployment-6cb6744cdf-v48tr,prometheus-kube-prometheus-kubelet,499885.69087370683,
1612483841,webserver,https-metrics,/kubepods/kubepods/burstable/poda9ed0238-a12c-4471-894d-1327972b7037/c9544b554a77ce2d2d3b9b740f422b9f924e0e6e156fbb6c70eac50355666760,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-6cb6744cdf-r82gc_sandbox_a9ed0238-a12c-4471-894d-1327972b7037_0,sandbox,docker-desktop,sandbox-deployment-6cb6744cdf-r82gc,prometheus-kube-prometheus-kubelet,2087.2254436830085,
1612483902,webserver,https-metrics,/kubepods/kubepods/burstable/poda9ed0238-a12c-4471-894d-1327972b7037/c9544b554a77ce2d2d3b9b740f422b9f924e0e6e156fbb6c70eac50355666760,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-6cb6744cdf-r82gc_sandbox_a9ed0238-a12c-4471-894d-1327972b7037_0,sandbox,docker-desktop,sandbox-deployment-6cb6744cdf-r82gc,prometheus-kube-prometheus-kubelet,627731.0211702163,
1612483841,webserver,https-metrics,/kubepods/kubepods/burstable/podd1534f3c-e17f-4eaf-aac4-3928dd0e680e/cdfc00153952e379adc39160bfb3741a3ed8fc1bd1ce1c917e339983ab9003f7,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-6cb6744cdf-cwfg7_sandbox_d1534f3c-e17f-4eaf-aac4-3928dd0e680e_0,sandbox,docker-desktop,sandbox-deployment-6cb6744cdf-cwfg7,prometheus-kube-prometheus-kubelet,530531.6490176717,
1612483902,webserver,https-metrics,/kubepods/kubepods/burstable/podd1534f3c-e17f-4eaf-aac4-3928dd0e680e/cdfc00153952e379adc39160bfb3741a3ed8fc1bd1ce1c917e339983ab9003f7,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-6cb6744cdf-cwfg7_sandbox_d1534f3c-e17f-4eaf-aac4-3928dd0e680e_0,sandbox,docker-desktop,sandbox-deployment-6cb6744cdf-cwfg7,prometheus-kube-prometheus-kubelet,650018.8648022505,
1612483902,webserver,https-metrics,/kubepods/kubepods/burstable/pode397099c-69ac-4b2c-b81c-f97d4981eea0/974c79f924e2af04db567da45e1b634e23721ab90e264dd9bdeb7e933a1b95d6,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-6cb6744cdf-8mmgf_sandbox_e397099c-69ac-4b2c-b81c-f97d4981eea0_0,sandbox,docker-desktop,sandbox-deployment-6cb6744cdf-8mmgf,prometheus-kube-prometheus-kubelet,326169.1086075919,
1612483902,webserver,https-metrics,/kubepods/kubepods/burstable/pod36b1011a-d68e-45f4-9b2c-5f156d13b7b5/4d60c0a45dc6bda30cf0c8696dbbe5d831eede508349a93cd192395b47e1cfde,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-6cb6744cdf-v48tr_sandbox_36b1011a-d68e-45f4-9b2c-5f156d13b7b5_0,sandbox,docker-desktop,sandbox-deployment-6cb6744cdf-v48tr,prometheus-kube-prometheus-kubelet,0.022404371094950307,total
1612483841,webserver,https-metrics,/kubepods/kubepods/burstable/poda9ed0238-a12c-4471-894d-1327972b7037/c9544b554a77ce2d2d3b9b740f422b9f924e0e6e156fbb6c70eac50355666760,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-6cb6744cdf-r82gc_sandbox_a9ed0238-a12c-4471-894d-1327972b7037_0,sandbox,docker-desktop,sandbox-deployment-6cb6744cdf-r82gc,prometheus-kube-prometheus-kubelet,0.03694246881040241,total
1612483902,webserver,https-metrics,/kubepods/kubepods/burstable/poda9ed0238-a12c-4471-894d-1327972b7037/c9544b554a77ce2d2d3b9b740f422b9f924e0e6e156fbb6c70eac50355666760,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-6cb6744cdf-r82gc_sandbox_a9ed0238-a12c-4471-894d-1327972b7037_0,sandbox,docker-desktop,sandbox-deployment-6cb6744cdf-r82gc,prometheus-kube-prometheus-kubelet,0.007097439954431763,total
1612483841,webserver,https-metrics,/kubepods/kubepods/burstable/podd1534f3c-e17f-4eaf-aac4-3928dd0e680e/cdfc00153952e379adc39160bfb3741a3ed8fc1bd1ce1c917e339983ab9003f7,sha256:32f9c4bd2e3cac9cb5ec446866ddd30ec44e8de5af00e2800991bfbd0ce0b4d0,192.168.65.3:10250,kubelet,/metrics/cadvisor,k8s_webserver_sandbox-deployment-6cb6744cdf-cwfg7_sandbox_d1534f3c-e17f-4eaf-aac4-3928dd0e680e_0,sandbox,docker-desktop,sandbox-deployment-6cb6744cdf-cwfg7,prometheus-kube-prometheus-kubelet,0.008069784466614457,total
